TARA_145	TARA_152	TARA_66	TARA_67	TARA_80	TARA_81
6234600	1	1	1	1	1	1
5660140_1	1	1	1	1	0.0526315789473684	1
5660140_2	1	1	1	1	0.0526315789473684	1
5464986	0	0	0	0	0.894736842105263	0
5640951	1	1	1	1	0.153846153846154	1
4527713	1	1	1	1	0.166666666666667	1
5671504	0.0344827586206897	0	0	0	0.9	0
1232929	0.111111111111111	0	0	0	0.952380952380952	0
6140154	1	1	1	1	0.157894736842105	1
5710541	1	1	1	1	0.214285714285714	1
5954899	0.857142857142857	1	1	1	0.0909090909090909	1
1749271	0.862068965517241	1	1	1	0.0454545454545455	1
5313789	0.923076923076923	1	1	1	0.1	1
179773	0.931034482758621	1	1	1	0.0555555555555556	1
1743385	1	1	0.8	1	0.0625	1
5766631_1	0.551724137931034	1	1	1	0	1
5766631_2	0.551724137931034	1	1	1	0	1
5766631_3	0.551724137931034	1	1	1	0	1
4293565	0.161290322580645	0	0	0	0.9375	0
1667078	0	0	0	0	0.8	0
2560393	0.2	0	0	0	0.92	0
1984455	1	1	1	1	0.181818181818182	1
5149187	1	1	1	1	0.222222222222222	1
4263745	0.96	1	1	1	0.142857142857143	1
6089770_1	0	0	0	0	0.722222222222222	0
6089770_2	0	0	0	0	0.722222222222222	0
3155587	0.96551724137931	1	1	0.692307692307692	0.111111111111111	1
4885122	0.0526315789473684	0	0	0	0.785714285714286	0
1716426	1	1	1	1	0.4	1
3533223	0.909090909090909	1	1	0.928571428571429	0.181818181818182	1
156634	1	1	1	1	0.5	1
606066	0	0.916666666666667	0.333333333333333	0	0	0.0625
731340	0	0	0.0833333333333333	0.785714285714286	0	0
313818	0.96	1	1	1	0.347826086956522	1
2252044	0	0	0	0	0.473684210526316	0
525128_1	0	0.222222222222222	0.769230769230769	0.0666666666666667	0	0
525128_2	0	0.222222222222222	0.769230769230769	0.0666666666666667	0	0
4989610	0.923076923076923	0.444444444444444	1	1	1	0.222222222222222
5622375	1	0.2	0.857142857142857	0.916666666666667	1	0.807692307692308
5089440	1	0.5	0.444444444444444	1	1	1
847131	0	0	0	0	0.583333333333333	0
1717666	0.24	0	0.7	1	1	0.181818181818182
4646752	0.166666666666667	0.833333333333333	0.583333333333333	0	0	0.862068965517241
4500188	0.914285714285714	0.777777777777778	1	1	1	0.217391304347826
5534371	0.633333333333333	0	0.25	1	1	0.08
5199388	0.0882352941176471	1	0.583333333333333	0	0.08	0.826086956521739
5653114	1	1	0.555555555555556	0.05	1	0.8
4473777	0.318181818181818	1	1	1	0.952380952380952	1
1081164	0.0625	0	0	0	0.708333333333333	0
5245909	0.227272727272727	1	0.636363636363636	0	0	0.769230769230769
2704923	0	0.222222222222222	0.583333333333333	0.0909090909090909	0	0.0909090909090909
1200678	0.8	1	1	1	0.235294117647059	1
2695644	0.964285714285714	0.9	0.75	0.461538461538462	0.0833333333333333	0.814814814814815
1841644_1	0.785714285714286	0	0	0.294117647058824	0.272727272727273	0
1841644_2	0.785714285714286	0	0	0.294117647058824	0.272727272727273	0
2788517	0.884615384615385	0.2	0.3	1	1	0.291666666666667
584179	0.1	0	0.307692307692308	0.875	0	0.0526315789473684
2042850	0.769230769230769	0.222222222222222	0.727272727272727	0.818181818181818	1	0.148148148148148
4483507	0.40625	0.777777777777778	0.833333333333333	0	0	0.875
2573881	0.71875	0	0.3	1	1	0.208333333333333
