TARA_148	TARA_149	TARA_150	TARA_151	TARA_25
1224307	13	45	20	16	16
787055	11	34	28	10	23
3351898	11	35	24	17	24
6785625	12	35	23	14	28
4343941	15	46	25	13	28
6564001	12	42	26	15	22
738044	13	49	32	17	30
516909	10	44	21	13	28
6182894	16	50	34	15	19
4865625	13	36	25	19	19
333144	10	31	21	18	25
1637024	9	35	15	14	11
2595680	11	54	23	18	24
5771199	10	36	16	15	18
1517592	15	43	25	22	12
1269521	14	46	22	22	11
6941574	14	41	28	12	21
4189496	10	38	17	14	10
4801763	17	47	22	19	29
6373718	13	42	19	9	19
2286600_1	12	42	22	14	14
2286600_2	12	42	22	14	14
2812450	16	34	17	10	11
4466455	14	35	30	12	19
5800875_1	12	40	16	24	23
5800875_2	12	40	16	24	23
4646909	12	42	23	21	15
1772206	17	36	19	12	16
4571877	14	34	19	11	18
6890174	16	39	22	11	21
6240865	19	46	30	17	24
2324835	20	30	18	11	14
4678459	13	38	29	12	20
2443175	17	42	16	14	13
1848808	11	32	21	12	28
3560326	17	30	22	12	14
4567338	11	37	29	18	21
7042908	13	50	29	13	26
4770433	10	35	23	17	21
522699	9	29	27	18	19
5134710	9	41	17	19	24
6882286	9	28	16	12	17
1097058	19	32	16	15	22
4170379	14	38	19	11	19
4164459	11	33	22	23	15
5114595	13	34	22	11	13
3666696	9	34	24	14	20
6763568	11	35	16	10	23
2379876	10	30	27	17	14
6250645	9	37	33	14	22
1641792	11	30	27	18	26
4817780	10	36	24	11	21
6286035	10	43	25	14	30
3710506	13	41	18	15	14
4547029	11	35	27	15	15
1971292	11	35	29	11	23
6507114	12	50	23	13	16
5222050	13	39	22	13	16
6914157	16	45	28	11	22
2778327	12	40	30	13	19
4060551	17	42	32	21	19
4764313	20	47	23	12	24
878538	17	42	24	24	17
4430712	15	39	34	18	19
3690543	9	38	28	14	27
4975566	10	36	27	18	16
3728039	9	38	21	14	30
650082_1	10	36	28	18	31
650082_2	10	36	28	18	31
1401627	15	35	35	17	18
5176414	10	49	26	19	20
4476485	18	46	25	19	13
6302990	11	44	21	16	16
834886	15	51	27	16	30
361138	16	47	23	18	23
6691019	20	41	23	11	19
3457824	10	31	18	11	20
1852166	13	48	18	14	23
942858	15	40	20	23	24
3571807	16	41	21	12	20
533625	10	38	32	17	18
1079362	14	28	19	17	15
2304300_1	17	41	23	9	25
2304300_2	17	41	23	9	25
1739492	15	32	23	9	25
4972127	11	37	33	20	16
6645292	13	36	26	18	29
2029684	14	42	21	19	15
5446860	11	41	19	14	26
7035708	11	48	23	19	26
5469057	9	33	27	13	19
4157778	11	30	29	13	19
3178456	14	33	26	13	20
6645832_1	10	40	32	11	21
6645832_2	10	40	32	11	21
6645832_3	10	40	32	11	21
1970195	17	33	17	11	25
262410_1	11	32	22	14	25
262410_2	11	32	22	14	25
5924479	17	33	19	12	17
4264343	16	41	19	16	25
6070002	18	40	21	17	12
713024	12	33	23	11	20
4705955	14	37	22	12	12
7052806	16	39	20	10	14
734087	15	43	31	19	19
648903	16	44	25	20	32
7124363	11	29	20	14	19
1966349	14	51	24	23	15
3574646	13	29	22	17	15
4999257	16	47	31	22	27
91091	18	51	26	14	17
415501	10	35	16	19	28
2906100	16	35	26	14	12
3845278	11	43	25	14	26
1542393	14	48	20	19	11
5653925	16	40	15	15	18
4890370	9	41	32	15	19
4672748	19	40	35	14	32
4988402	11	42	25	21	16
2675942	9	40	18	17	18
3231983	14	40	21	20	30
2813845	11	47	27	14	21
3837417	10	32	25	11	13
5122899	11	39	25	17	16
2749006	16	31	20	15	19
3976818	13	36	18	11	26
3463307	12	29	26	20	14
3771052	14	49	26	16	16
2297271	13	45	27	13	16
2053730	10	28	18	12	23
4278636	14	33	19	19	22
2483179	16	32	29	18	22
5567312	13	42	28	14	18
3681735	10	43	28	20	29
4439885	9	28	16	14	20
1869137	15	44	20	16	32
2274558	14	41	29	16	23
6554102	13	40	27	12	15
1753327	13	42	19	17	24
3770899	11	39	23	14	27
4864145	14	40	24	13	18
4480827	14	42	21	15	13
