TARA_145	TARA_150	TARA_151	TARA_68	TARA_80
5585609	12	36	24	9	26
2052445	11	51	22	11	32
6491144	12	43	30	10	26
4116097_1	13	45	25	9	36
4116097_2	13	45	25	9	36
777153	13	38	32	14	23
5825741	15	47	34	14	35
4064203_1	12	60	39	17	44
4064203_2	12	60	39	17	44
2617176	9	43	28	10	41
2050861	15	44	23	10	33
1818285	18	45	32	9	39
5629508	15	42	27	12	24
264883	16	56	37	13	40
6854641	9	48	32	12	38
5639366_1	17	56	31	10	34
5639366_2	17	56	31	10	34
4524624	13	35	22	13	32
5919660	14	41	25	12	29
1558093	18	43	25	9	27
5167250_1	18	52	42	13	43
5167250_2	18	52	42	13	43
5167250_3	18	52	42	13	43
5592333	12	60	37	15	35
4756023	17	56	35	11	34
4655137	11	49	22	12	33
2120550	12	41	25	16	37
3870137	19	56	34	18	38
6770084	11	57	34	11	42
6881107	15	41	26	11	37
3808582	14	56	33	13	37
1254421	15	39	26	11	38
2963106	15	49	42	12	42
4815212	15	59	36	13	33
3802272	9	42	28	9	35
5596742	12	59	38	11	44
4831027_1	13	39	36	13	35
4831027_2	13	39	36	13	35
6633494	18	41	27	12	28
2636422	10	34	24	14	30
1216274	9	48	29	18	42
1615675	9	52	42	17	39
3116912	12	37	27	14	29
1467541	11	37	32	11	36
6397410_1	12	51	34	15	44
6397410_2	12	51	34	15	44
423151	19	52	37	16	41
1977163	9	62	46	18	43
438078	14	42	31	9	35
5028869	9	37	25	13	28
1070517	18	62	32	16	44
4332066_1	18	46	39	12	42
4332066_2	18	46	39	12	42
4332066_3	18	46	39	12	42
5466672	17	58	37	12	39
671867	16	53	34	9	41
5689852	14	50	36	11	33
5813611	15	56	44	11	45
4796854	10	41	26	16	26
1543258	12	38	24	12	25
2567331	11	38	24	11	23
836032	15	41	24	12	32
5467023	16	58	35	15	34
5278918	11	41	26	11	28
6012443	18	57	39	15	34
6152809_1	9	45	31	15	39
6152809_2	9	45	31	15	39
6863253	15	37	27	11	25
1681903	13	40	35	11	40
2689298	11	54	33	20	45
1017283	10	46	38	15	44
311910	16	51	32	14	37
3943962	17	45	21	11	32
5834684	11	34	22	16	30
5337390	9	37	25	13	25
125694	16	55	34	15	38
1449624	12	48	33	14	46
5364088	14	37	33	9	24
4307642_1	13	37	23	12	31
4307642_2	13	37	23	12	31
6981098	15	44	31	11	36
3182666_1	12	37	23	10	21
3182666_2	12	37	23	10	21
6894507	14	58	42	14	49
1584512	10	48	32	19	39
133193	11	55	33	9	42
1349719	9	63	36	15	42
4650468_1	11	53	38	19	49
4650468_2	11	53	38	19	49
5452279	17	39	25	10	27
928422	9	55	33	19	46
5724442	11	55	41	16	41
578149_1	12	61	37	15	44
578149_2	12	61	37	15	44
2478267	11	49	44	13	45
2924878_1	11	57	37	16	46
2924878_2	11	57	37	16	46
2715615	14	43	36	11	42
6396961	14	39	29	13	34
5223523	9	56	39	18	41
3087087	13	53	42	10	39
6692389	9	37	27	9	23
1441372	11	57	33	20	34
1915973	16	54	39	18	36
1384300	11	47	33	15	36
6938528	13	51	30	10	32
4777595	12	56	34	17	37
3425543	17	56	34	11	42
5944394	18	34	26	13	28
4379341	12	47	25	17	30
5552400	11	47	22	10	33
1446904_1	9	40	29	16	34
1446904_2	9	40	29	16	34
6766223	12	43	31	9	28
6655530	9	32	21	14	32
784368	11	45	32	9	39
3457123	13	48	34	12	42
5460250	9	32	30	16	31
2782301	12	36	27	11	37
3062141	12	45	29	10	28
4862892	9	43	33	16	25
5447228	11	58	42	15	47
7036318	19	56	33	9	37
1476300	12	37	25	10	35
4971667	12	45	37	10	30
2895463	12	34	29	12	24
4469010	13	44	25	17	36
6141907_1	17	56	35	14	47
6141907_2	17	56	35	14	47
3592977	10	43	30	16	29
3377278	10	35	26	10	30
4348261	11	45	30	16	40
6025885	18	37	25	18	28
6004806	12	42	35	13	31
6031998	12	36	24	9	30
5853552	13	41	28	13	29
5046080	10	38	20	12	31
1810481	14	40	25	9	34
3941390	9	35	19	17	34
3741158	11	52	37	13	48
1247365_1	12	45	31	9	39
1247365_2	12	45	31	9	39
596634	10	55	34	11	43
2862738	10	39	33	12	34
1385852	10	54	31	11	39
1610204	16	37	25	18	27
6371401	10	49	23	9	30
6540091	9	56	32	15	40
944008	11	60	36	15	41
5348999	15	60	40	14	51
2147519	15	49	37	9	37
394233	10	37	24	10	28
3869147	10	55	36	15	37
4873657	10	53	45	14	41
2168648	11	58	39	13	39
3963916	10	39	24	13	25
2209457	10	35	33	9	35
3149245	9	47	31	15	41
5801891	13	55	39	20	49
1216952	15	36	19	12	29
6166060	10	42	30	13	30
1407313	13	38	27	11	25
6874517	19	44	32	10	34
2758532	16	50	38	11	45
916362	12	57	37	19	41
2649891	12	54	22	11	35
1697217	12	49	38	10	43
3895949	12	49	20	9	34
3049758	10	37	18	9	22
6586119	10	36	22	17	33
5974636	10	42	32	10	25
5978813	10	51	41	17	40
6448866	12	38	23	19	27
5768604	16	44	30	11	42
5278409_1	18	58	37	16	33
5278409_2	18	58	37	16	33
6527917	19	64	45	14	50
2367467	14	38	21	10	35
2748595	12	39	29	9	28
1390850	9	41	31	14	35
2720944	11	44	34	9	26
5937847	16	45	31	13	40
5768005	11	42	36	9	30
5959322	11	43	26	11	36
6201946	10	43	32	9	40
547488	16	59	34	11	32
4996348	10	64	30	16	43
2715437	16	46	35	9	27
2102280	11	56	29	12	38
2521807	11	41	26	13	31
6181296	16	55	45	15	40
1447571	12	35	23	9	29
6175095	11	50	35	15	46
1042601	11	39	29	12	28
5763289	12	46	45	14	38
6205688	15	60	45	18	46
1875116	10	42	30	19	42
668555	14	51	35	13	41
4705540_1	13	29	21	15	34
4705540_2	13	29	21	15	34
5351865	17	48	32	16	38
219487	12	62	40	18	46
4252637	11	39	26	18	36
5117003_1	14	34	27	10	23
5117003_2	14	34	27	10	23
276855	19	51	38	10	40
2796850	11	48	28	15	30
1012865	9	51	26	14	31
4075687	15	51	32	11	32
1615408	10	48	31	9	30
2646772	15	38	26	15	30
4538561	10	53	34	16	53
6554385	9	48	31	10	30
6326679	11	32	23	13	27
2295193	10	51	32	13	35
4818074_1	14	53	36	16	38
4818074_2	14	53	36	16	38
5149355	9	43	32	13	42
4116181	11	50	33	13	41
2695021	15	48	34	15	46
2203608	10	51	40	13	42
5059273	11	39	19	19	30
1193368	13	42	26	11	37
4267945	9	37	27	11	34
900926	17	46	39	12	44
5789804	10	30	19	12	21
2465306	9	44	31	17	36
3910253	13	53	43	16	48
918764	13	52	37	10	33
4439255	9	47	31	16	32
5405365	11	65	42	18	50
6414040	14	49	37	11	38
2722697	13	52	42	13	44
3171910	12	57	33	16	44
7070130	19	57	31	12	43
841220	13	43	38	15	42
4977246	13	42	23	12	34
2992280	19	52	44	11	44
2241567	17	56	37	18	38
398899_1	13	55	34	15	51
398899_2	13	55	34	15	51
1874129	15	38	25	17	28
