TARA_146	TARA_147	TARA_148	TARA_149	TARA_25
6371959	51	28	10	18	20
4390341	44	21	12	10	17
5639838	44	27	14	19	16
2669913	44	29	16	12	28
3495477	48	27	14	12	24
4494337_1	34	17	16	12	23
4494337_2	34	17	16	12	23
4296645	37	22	16	11	25
6648068	37	29	14	14	19
5133895	40	19	14	9	26
3681750	42	21	9	15	28
1929818	35	21	13	18	19
880242	44	29	12	17	19
2341896	51	23	21	14	20
4747181	39	19	20	10	20
6678372	41	19	15	11	17
2537336	38	17	15	17	19
3963816	39	18	14	13	22
5148639	34	21	18	12	14
3335477	51	24	20	14	25
3499696	51	27	16	13	22
4011445	37	27	12	14	27
3564391	44	27	12	17	18
5805760	55	22	17	10	21
5305276_1	50	31	19	12	21
5305276_2	50	31	19	12	21
1130672	36	30	16	12	20
5633719	36	20	15	10	24
4402636_1	37	16	12	13	20
4402636_2	37	16	12	13	20
6292238	49	24	14	16	22
1831556	36	26	17	15	27
5961295	35	22	11	11	25
5144578	52	24	14	9	24
6277361	45	27	17	13	17
989790	49	29	11	15	17
2489420	48	23	20	12	21
4874848	44	26	10	10	24
108428	54	27	20	12	17
4577495	53	29	19	15	27
296665	42	24	12	14	21
1993987	48	23	14	12	15
6558859	42	16	15	9	18
889642	47	25	9	16	25
5873592	39	24	12	13	22
582093	37	26	19	12	14
3059560	40	26	11	14	16
2914136	54	27	13	10	26
5832086	50	32	13	10	24
1350177	39	24	14	11	25
44423	41	25	18	12	22
6287030	55	27	16	16	24
5825190	38	22	15	12	22
3589797	39	22	14	10	21
3088698_1	33	20	12	16	25
3088698_2	33	20	12	16	25
3952334	48	23	15	14	27
703962	37	27	14	14	20
677630	40	25	16	18	14
1927325_1	45	26	15	16	23
1927325_2	45	26	15	16	23
5174621	56	21	20	13	22
2623878	40	20	18	15	14
908546_1	42	20	9	11	20
908546_2	42	20	9	11	20
3683963	35	26	15	19	24
3835532	39	29	12	12	22
2776724	36	20	18	18	27
108110	42	20	16	9	18
1166315_1	45	25	15	14	16
1166315_2	45	25	15	14	16
3949083	33	23	18	11	21
5709055	39	16	15	9	21
2243154	49	25	13	9	22
1607251_1	38	23	21	10	20
1607251_2	38	23	21	10	20
626744	41	17	20	12	22
4614248	56	30	18	16	21
6303606	51	24	13	9	21
2011952	32	24	16	13	15
3015328_1	42	22	12	10	22
3015328_2	42	22	12	10	22
2180897	56	25	18	18	25
268526	53	26	18	18	20
4862533	41	28	15	12	18
410931	38	17	17	9	20
2242399	36	19	11	11	23
6006368	42	28	9	14	18
5604816	44	25	14	13	17
5977129	45	23	15	9	15
3243395	41	20	10	14	19
2874843	36	21	11	16	17
4651685	52	24	13	13	25
3385462	36	27	11	18	24
6277684	53	24	15	16	17
6491170	41	21	17	14	24
2716493_1	49	23	14	14	21
2716493_2	49	23	14	14	21
6872453	33	23	13	15	16
957523	41	18	10	12	27
6557287	53	20	12	10	21
452630	50	22	22	13	18
6665945	41	17	19	9	17
1335279	38	22	9	15	16
7075389	41	23	17	12	23
5366131	37	21	11	16	14
3644751	48	20	14	11	19
698592	47	25	11	16	18
14803	46	25	20	15	16
3679053	45	16	12	15	26
4751348	50	25	22	15	26
2319627	42	28	15	15	18
4150382_1	47	23	14	18	15
4150382_2	47	23	14	18	15
2734852	45	17	19	15	20
6457393	48	31	16	15	26
5069152	49	23	16	15	15
1988055	34	23	19	9	15
4072853	46	17	15	15	16
1842345_1	49	31	18	13	20
1842345_2	49	31	18	13	20
6691911	52	22	19	17	23
6828381	37	26	13	17	26
2104066	48	25	16	13	27
6842605	41	23	12	9	14
3570705	45	24	21	13	23
2693221	44	20	13	13	22
5862678	38	21	9	11	16
795897	45	28	17	12	18
5128849	39	17	14	11	21
6381712	40	29	14	15	14
3675581	42	19	20	18	22
2905357	45	32	19	13	22
4741657	39	21	13	14	17
1771925	52	29	19	14	19
3261378	44	22	11	13	19
5262257	41	20	10	15	24
2989265	47	28	12	15	17
1281403_1	58	26	15	18	22
1281403_2	58	26	15	18	22
1281403_3	58	26	15	18	22
5388488	38	23	11	16	15
5129732	37	23	15	13	20
394351	56	27	16	15	21
1501502	53	25	12	19	23
5111640	47	23	9	19	16
2210896	47	25	19	15	25
4880536	34	18	10	14	17
2421589	46	27	14	18	17
4720537	36	18	19	14	17
3367847	53	25	20	17	22
4535920	42	23	10	9	26
991386	41	22	13	11	15
5269502	52	26	18	12	23
5231244	48	32	15	16	21
6860440	48	19	14	16	20
1975679	51	27	17	18	23
1915468	39	23	15	12	20
461855	46	23	16	19	22
3491088	40	24	19	10	22
396504	40	22	16	12	19
3884024	47	20	12	14	18
6778622	52	29	15	16	24
2490633	37	22	9	10	22
5330109	54	27	16	9	23
6641540	54	24	17	18	23
5617524	43	28	12	10	21
3046062	47	20	13	18	18
2591862	41	17	14	14	22
1811171	47	17	16	16	21
3900533	33	18	14	14	27
6889635	34	20	9	14	16
4828810	41	22	19	16	15
5935666	51	24	19	19	26
197331	56	30	15	11	19
2407099	57	22	17	16	22
5906097	49	25	13	10	20
3991097	51	30	19	15	28
277709	44	19	11	10	26
6992630	50	23	16	9	20
746255	41	23	14	12	15
4624247	33	17	17	16	19
1772715	47	23	16	11	15
3014434	47	26	15	15	16
5627986	53	25	22	14	16
4321919	38	28	14	14	28
1236459	39	31	17	14	17
