TARA_146	TARA_147	TARA_150	TARA_151
5661172	0	0	0	0.954545454545455
3931122	1	1	1	0.21875
5879467	0.944444444444444	1	0.923076923076923	0.206896551724138
2191610_1	0	0	0	0.757575757575758
2191610_2	0	0	0	0.757575757575758
2191610_3	0	0	0	0.757575757575758
3280149	0	0	0.142857142857143	0.782608695652174
1724008	0.0625	0	0.3125	0.105263157894737
4775062	0	0.02	0.05	0.692307692307692
1135284_1	0.866666666666667	0.75	1	0.0909090909090909
1135284_2	0.866666666666667	0.75	1	0.0909090909090909
3975578	0	0.194444444444444	0	0.827586206896552
4172534	1	1	0.818181818181818	0.434782608695652
502731	1	0.857142857142857	0.777777777777778	0.193548387096774
4788093	1	0.975609756097561	1	0.391304347826087
2924646	0.923076923076923	1	0.818181818181818	0.384615384615385
5348030	1	1	0.9	0.321428571428571
1062557	0.117647058823529	0.0769230769230769	0.0769230769230769	0.818181818181818
3123133	1	1	1	0.384615384615385
2230932	0.117647058823529	0.151515151515152	0.642857142857143	0.933333333333333
4405339	0	0	0.117647058823529	0.5
436040	0.1	0.194444444444444	0.166666666666667	0.933333333333333
2811230	1	1	1	0.444444444444444
3591266	1	1	0.95	0.71875
1172017	0.941176470588235	1	0.928571428571429	0.35
944469	0	0	0.0833333333333333	0.620689655172414
2954296_1	1	0.978723404255319	0.75	0.333333333333333
2954296_2	1	0.978723404255319	0.75	0.333333333333333
3023183	1	0.970588235294118	0.625	0.260869565217391
1418473	0.157894736842105	0.169811320754717	0.1875	0.903225806451613
5656127	0.0476190476190476	0.142857142857143	0.0952380952380952	0.846153846153846
1739112	1	0.974358974358974	1	0.392857142857143
3402768	1	1	0.916666666666667	0.6
3670547	0.0769230769230769	0.0285714285714286	0	0.64
1935158	1	0.973684210526316	1	0.411764705882353
915966	0.0588235294117647	0.0303030303030303	0.333333333333333	0.684210526315789
3784468	0	0	0.125	0.666666666666667
5940163	0.176470588235294	0.128205128205128	0.0714285714285714	0.846153846153846
2973417	0	0.228571428571429	0.5	0.833333333333333
2117031	0.882352941176471	0.78125	1	0.466666666666667
2662097	1	0.954545454545455	0.909090909090909	0.619047619047619
5942076	1	1	1	0.5
6235184	0.0625	0.292682926829268	0.0588235294117647	0.869565217391304
2461552_1	1	0.86046511627907	0.928571428571429	0.291666666666667
2461552_2	1	0.86046511627907	0.928571428571429	0.291666666666667
5728624	0.125	0.0526315789473684	0	0.628571428571429
3707930	1	1	0.933333333333333	0.444444444444444
2800176	0	0.125	0.214285714285714	0.72
1100799	0.9375	0.939393939393939	0.846153846153846	0.464285714285714
839955	1	0.941176470588235	1	0.466666666666667
244238	0.9	0.92	0.705882352941177	0.303030303030303
3722234	0.952380952380952	0.959183673469388	0.842105263157895	0.46875
3516103	0.0588235294117647	0.0344827586206897	0.0769230769230769	0.695652173913043
6337151	0.166666666666667	0.325581395348837	0.285714285714286	0.971428571428571
4854082	0.941176470588235	0.970588235294118	0.941176470588235	0.333333333333333
3293949	0	0.0487804878048781	0.0714285714285714	0.551724137931034
2728614	0	0.0285714285714286	0	0.55
6214646	0.95	0.82	0.928571428571429	0.24
2661701	1	0.945945945945946	0.789473684210526	0.409090909090909
3322893	1	1	0.923076923076923	0.428571428571429
6224344	0.6	0.590909090909091	0.85	0.0344827586206897
513571	0.904761904761905	0.757575757575758	1	0.275862068965517
2349530	0.962962962962963	0.973684210526316	0.916666666666667	0.36
6052606	1	1	0.8	0.64
2022456	0.176470588235294	0.0666666666666667	0	0.310344827586207
5966147	1	1	0.941176470588235	0.633333333333333
4539270	0.857142857142857	0.875	0.916666666666667	0.25
3550042	0	0.0238095238095238	0.166666666666667	0.558823529411765
5379056	1	0.954545454545455	1	0.464285714285714
2128141	1	1	1	0.583333333333333
805178	0.266666666666667	0.0952380952380952	0.769230769230769	0
3294095	0	0	0	0.517241379310345
231945	1	0.805555555555556	1	0.380952380952381
1723227	0	0.0256410256410256	0.0526315789473684	0.578947368421053
4834854_1	1	1	0.9375	0.46875
4834854_2	1	1	0.9375	0.46875
1734034	0	0.0810810810810811	0	0.538461538461538
4072790	0	0.0227272727272727	0	0.379310344827586
4407868	0.130434782608696	0.0185185185185185	0.0952380952380952	0.636363636363636
5407986_1	0.947368421052632	0.86046511627907	0.222222222222222	0.464285714285714
5407986_2	0.947368421052632	0.86046511627907	0.222222222222222	0.464285714285714
3168265	0.1875	0.194444444444444	0.0625	0.666666666666667
