TARA_72	TARA_142	TARA_143	TARA_144	TARA_148	TARA_76	TARA_78
1325850	0	0	0	0	0	0	0
2628818	1	0.9	1	0.785714285714286	0.583333333333333	0.209302325581395	0.857142857142857
2558297	1	1	1	0.928571428571429	1	0.769230769230769	1
4099786	0	0	0	0.0625	0	0.25	0.181818181818182
5225544	0.846153846153846	0.833333333333333	0.666666666666667	1	0.888888888888889	0.892857142857143	0.416666666666667
4091790	0.0833333333333333	0.5	0.222222222222222	0	0	0.214285714285714	0
6316269	0.818181818181818	0.384615384615385	0.916666666666667	0.882352941176471	0.9	0.55	0.933333333333333
5882021	0.933333333333333	0.923076923076923	0.666666666666667	0.777777777777778	0.8	0.772727272727273	0.25
4938823	0.5	0.4	0.4	0.8	0	0.347826086956522	0.2
5358343	0.133333333333333	0.888888888888889	0.454545454545455	0.5	0.666666666666667	0.365384615384615	0.357142857142857
364905	1	0.9	0.933333333333333	0.666666666666667	1	0.666666666666667	0.866666666666667
5905239_1	1	1	1	1	1	0.63265306122449	0.636363636363636
5905239_2	1	1	1	1	1	0.63265306122449	0.636363636363636
5905239_3	1	1	1	1	1	0.63265306122449	0.636363636363636
4115193	0.357142857142857	0.666666666666667	0.222222222222222	0.583333333333333	0.333333333333333	0.628571428571429	0
5330800	0.625	0.818181818181818	0.428571428571429	0.666666666666667	0.888888888888889	0.822222222222222	0.6
5392435	0	0.222222222222222	0.384615384615385	0.571428571428571	0.666666666666667	0.25531914893617	0.0909090909090909
4550341	1	0.818181818181818	1	1	1	0.759259259259259	1
2616351	0.0769230769230769	0	0.0714285714285714	0.153846153846154	0.333333333333333	0.454545454545455	0.0909090909090909
343629	0.0909090909090909	0.2	0.7	0.615384615384615	0.636363636363636	0.489795918367347	0.125
6388355	0.5	0.363636363636364	0.769230769230769	0.4375	0.6	0.897435897435897	0.933333333333333
6512091	0.461538461538462	0.454545454545455	0.0833333333333333	0.416666666666667	0.1	0.372549019607843	0.7
6426794	0.5	0.416666666666667	0.916666666666667	0.75	1	0.6	0.466666666666667
1514036	1	1	1	1	1	0.6875	1
4246484	0.866666666666667	0.833333333333333	0.866666666666667	0.4	0.363636363636364	0.763157894736842	0.5
5438164	0	0.3	0.416666666666667	0	0.222222222222222	0.388888888888889	0
4366906	0	0.636363636363636	0.357142857142857	0.133333333333333	0.111111111111111	0.342857142857143	0.0833333333333333
3265459	0.636363636363636	0.916666666666667	0.916666666666667	0.363636363636364	0.5	0.727272727272727	1
5622023	0	0	0.142857142857143	0.176470588235294	0	0.173913043478261	0
4883377	0.25	0.333333333333333	0.6	0.230769230769231	0	0.468085106382979	0.25
5265377	0.875	0.5	0.785714285714286	0.642857142857143	0.1	0.653061224489796	0.692307692307692
1187979	1	0.9	0.666666666666667	0.7	0.583333333333333	0.770833333333333	0.636363636363636
869488	1	0.818181818181818	0.7	0.733333333333333	0.916666666666667	0.761904761904762	0.777777777777778
6523943	1	0.818181818181818	1	1	0.909090909090909	0.8125	1
4869770	1	1	1	0.833333333333333	0.4	0.666666666666667	0.727272727272727
1012767	1	0.846153846153846	0.8	0.923076923076923	0.818181818181818	0.568627450980392	0.571428571428571
1029009	0.75	0.2	0.25	0.333333333333333	0.222222222222222	0.30952380952381	0.777777777777778
4535837	0.0769230769230769	0	0	0	0	0.145454545454545	0.230769230769231
4323179	0.833333333333333	1	0.928571428571429	0.454545454545455	0.555555555555556	0.795454545454545	0.9375
2237767_1	0	0.1	0.357142857142857	0	0.111111111111111	0.130434782608696	0.5
2237767_2	0	0.1	0.357142857142857	0	0.111111111111111	0.130434782608696	0.5
1701771	0.285714285714286	0.833333333333333	0.5625	0.923076923076923	0.583333333333333	0.75	0.666666666666667
1162047	0.5	0.307692307692308	0.583333333333333	0.9	0.555555555555556	0.770833333333333	0.6
956519	0.153846153846154	0.307692307692308	0.384615384615385	0.166666666666667	0	0.413793103448276	0.181818181818182
1974340	0.266666666666667	0.666666666666667	0.714285714285714	0.571428571428571	0.363636363636364	0.27027027027027	0.615384615384615
6552751	0.916666666666667	0.846153846153846	0.8	0.785714285714286	0.333333333333333	0.706896551724138	0.833333333333333
4691192	0.846153846153846	0.923076923076923	1	1	1	0.697674418604651	1
1267065	0.5	1	0.714285714285714	0.75	0.545454545454545	0.5	0.428571428571429
5189917	0.375	0.777777777777778	0.733333333333333	0.75	0.3	0.686274509803922	0.666666666666667
4586426	0.5	0.7	1	0.611111111111111	0.555555555555556	0.679245283018868	0.923076923076923
3717924	0.0909090909090909	0.230769230769231	0.0666666666666667	0.142857142857143	0.0833333333333333	0.346938775510204	0.2
4973869	0.5625	1	0.642857142857143	0.75	0.777777777777778	0.62	0.933333333333333
2555376	0.6	0.181818181818182	0.9	0.5	0.636363636363636	0.444444444444444	0.7
1197690	0.571428571428571	0.7	0.5	0.666666666666667	0.636363636363636	0.770833333333333	1
6366516	0.5	0.692307692307692	0.533333333333333	0.333333333333333	0.727272727272727	0.75	0.166666666666667
1919155	0.692307692307692	1	0.9	0.416666666666667	0.333333333333333	0.6	0.5
4897718	0	0.25	0.2	0.538461538461538	0.222222222222222	0.140350877192982	0
4223112	0.363636363636364	0.1	0.0714285714285714	0.230769230769231	0	0.282608695652174	0.333333333333333
5403621	0.428571428571429	0.444444444444444	0.166666666666667	0.538461538461538	0.333333333333333	0.288461538461538	0.166666666666667
1316656_1	0.818181818181818	0.636363636363636	1	0.9	0.6	0.765957446808511	0.875
1316656_2	0.818181818181818	0.636363636363636	1	0.9	0.6	0.765957446808511	0.875
783582	0.571428571428571	0.444444444444444	0	0.142857142857143	0.333333333333333	0.212765957446809	0.285714285714286
6561198	0.909090909090909	0.666666666666667	0.8	0.923076923076923	0.818181818181818	0.826086956521739	1
493180	0.666666666666667	0.333333333333333	0.625	0.705882352941177	0.4	0.472222222222222	0.307692307692308
3348077	0.533333333333333	0.6	0.454545454545455	0.764705882352941	0.444444444444444	0.416666666666667	0.25
2174550	0.4	0.615384615384615	0.5	0.428571428571429	0.333333333333333	0.148148148148148	0.4
4572434	0	0.166666666666667	0.285714285714286	0.166666666666667	0.222222222222222	0.192307692307692	0.428571428571429
1932959	1	0.909090909090909	0.818181818181818	1	1	0.862745098039216	0.8
5844046	0.909090909090909	0.846153846153846	1	0.933333333333333	1	0.666666666666667	0.777777777777778
1247364	1	0.888888888888889	1	0.818181818181818	0.9	0.649122807017544	0.666666666666667
1744348	0.230769230769231	0.444444444444444	0.111111111111111	0	0.111111111111111	0.297872340425532	0.454545454545455
678174	0.181818181818182	0.222222222222222	0.230769230769231	0.363636363636364	0.111111111111111	0.34	0.0588235294117647
4925308	0.928571428571429	0.833333333333333	0.928571428571429	0.777777777777778	0.727272727272727	0.709090909090909	0.916666666666667
2503335	0.833333333333333	0.916666666666667	0.785714285714286	0.9375	0.545454545454545	0.758620689655172	0.909090909090909
4101477	0.785714285714286	0.818181818181818	0.727272727272727	1	0.916666666666667	0.8	0.8
1858490	0.818181818181818	1	0.785714285714286	0.857142857142857	0.555555555555556	0.75	0.692307692307692
5823418	0.428571428571429	0.272727272727273	0.0833333333333333	0.1	0.166666666666667	0.434782608695652	0.0833333333333333
6538431	0.777777777777778	0.888888888888889	0.666666666666667	0.583333333333333	0.888888888888889	0.666666666666667	0.923076923076923
5560706	0.5	0.0909090909090909	0.272727272727273	0.25	0	0.24390243902439	0.111111111111111
3826889_1	0	0.0769230769230769	0.0714285714285714	0.0714285714285714	0	0.30188679245283	0.1
3826889_2	0	0.0769230769230769	0.0714285714285714	0.0714285714285714	0	0.30188679245283	0.1
6560946	0.0714285714285714	0.444444444444444	0.5	0.333333333333333	0.4	0.274509803921569	0
4818742	0	0.333333333333333	0.0833333333333333	0.3125	0.555555555555556	0.358490566037736	0.181818181818182
3823061	0.272727272727273	0.363636363636364	0.111111111111111	0.2	0.555555555555556	0.392156862745098	0.181818181818182
5439935	0.5	0.384615384615385	0.571428571428571	0.428571428571429	0.1	0.454545454545455	0.230769230769231
2278767	1	0.888888888888889	1	0.823529411764706	0.727272727272727	0.78	1
1518528_1	0.833333333333333	0.444444444444444	0.692307692307692	0.846153846153846	0.888888888888889	0.684210526315789	0.5
1518528_2	0.833333333333333	0.444444444444444	0.692307692307692	0.846153846153846	0.888888888888889	0.684210526315789	0.5
1310592	0.125	0.111111111111111	0.1875	0.4375	0.333333333333333	0.25	0.142857142857143
