TARA_146	TARA_147	TARA_150	TARA_18	TARA_25	TARA_30
1804577	0	0.0555555555555556	0	0.928571428571429	0.825	1
912972	0	0.0476190476190476	0.0555555555555556	0.111111111111111	0.0666666666666667	0.736842105263158
1932525	1	1	0.8125	0.153846153846154	0.411764705882353	0.272727272727273
1383856	1	1	1	1	1	0.55
1503013	1	1	1	1	0.808510638297872	0.333333333333333
2436630	0.882352941176471	1	0.866666666666667	0.529411764705882	0.42	0.0434782608695652
964279	1	1	1	0.909090909090909	1	0.5625
2025847	0.25	0.4375	0.352941176470588	0.909090909090909	0.91304347826087	0.846153846153846
2528935	0.1	0.0769230769230769	0	0.333333333333333	0.175	0.818181818181818
2398597	1	1	1	1	1	0.631578947368421
1868080_1	1	1	1	0.5	0.585365853658537	0.307692307692308
1868080_2	1	1	1	0.5	0.585365853658537	0.307692307692308
2462294	1	0.642857142857143	0.466666666666667	0.4	0.53125	1
2433031	1	1	1	0.933333333333333	0.979166666666667	0.555555555555556
969097_1	0.523809523809524	0.916666666666667	1	1	1	0.888888888888889
969097_2	0.523809523809524	0.916666666666667	1	1	1	0.888888888888889
789544_1	1	0.733333333333333	0.611111111111111	0.8	0.818181818181818	0.266666666666667
789544_2	1	0.733333333333333	0.611111111111111	0.8	0.818181818181818	0.266666666666667
2482627	0	0	0.181818181818182	0.25	0.0263157894736842	0.5
1959215_1	0.928571428571429	0.80952380952381	0.555555555555556	1	0.792452830188679	1
1959215_2	0.928571428571429	0.80952380952381	0.555555555555556	1	0.792452830188679	1
593294	0.9375	0.8125	0.785714285714286	0.642857142857143	0.8	0.208333333333333
447000_1	1	1	1	1	1	0.692307692307692
447000_2	1	1	1	1	1	0.692307692307692
1120973	0	0.153846153846154	0.333333333333333	0	0.516129032258065	0.208333333333333
640943	0.166666666666667	0.5	0.6	0.153846153846154	0.125	0
2475288	0.769230769230769	1	1	1	0.959183673469388	0.571428571428571
776701	0.142857142857143	0.1875	0.333333333333333	0.666666666666667	0.58974358974359	0.846153846153846
2374275	0.384615384615385	0.8	0.642857142857143	0.777777777777778	0.363636363636364	0.117647058823529
188315	0.181818181818182	0.277777777777778	0.7	0.5	0.108108108108108	0
1373931	1	1	1	0.75	0.611111111111111	0.5
830288	0.1875	0.307692307692308	0.266666666666667	0.181818181818182	0.466666666666667	0.791666666666667
1551661	0.2	0.153846153846154	0	0.545454545454545	0.0816326530612245	0.444444444444444
1953899	0.25	0.363636363636364	0.888888888888889	0.615384615384615	0.342105263157895	0.625
1903557	0.333333333333333	0.0555555555555556	0.545454545454545	0	0.111111111111111	0.368421052631579
869273	0	0	0	0	0	0.269230769230769
502586	0.944444444444444	0.95	0.5	0.875	0.63265306122449	0.923076923076923
1058696	0.25	0.0625	0.0666666666666667	0.615384615384615	0.183673469387755	0.130434782608696
1896139	0.416666666666667	0	0.142857142857143	0.5	0.491228070175439	0.333333333333333
2067256	0.363636363636364	0.357142857142857	0.181818181818182	0.357142857142857	0.26530612244898	0.814814814814815
1137061	0	0	0	0	0	0.25
1110426	0.928571428571429	0.714285714285714	0.833333333333333	0.5	0.796296296296296	0.307692307692308
2520360	0.8	0.666666666666667	0.0833333333333333	0.7	0.658536585365854	0.833333333333333
1406297	1	0.888888888888889	0.909090909090909	1	0.611111111111111	0.722222222222222
