TARA_7	TARA_9	TARA_18	TARA_80
4993698	0.980769230769231	1	0.75	0
4318906_1	0.0408163265306122	0.027027027027027	0	1
4318906_2	0.0408163265306122	0.027027027027027	0	1
4318906_3	0.0408163265306122	0.027027027027027	0	1
1331493_1	1	1	1	0.166666666666667
1331493_2	1	1	1	0.166666666666667
2232444	0.981818181818182	1	0.0909090909090909	0.933333333333333
877544	0.909090909090909	0.947368421052632	1	0.0588235294117647
6340295	0.025	0	0.125	0.8125
4350986	0	0	0	0.428571428571429
2612469	1	0.96551724137931	0.235294117647059	1
366311	0.0754716981132075	0.0416666666666667	0.388888888888889	1
3140912_1	0.95	0.952380952380952	0.923076923076923	0.0625
3140912_2	0.95	0.952380952380952	0.923076923076923	0.0625
5121321_1	0.0208333333333333	0	0	0.75
5121321_2	0.0208333333333333	0	0	0.75
3140150	0.953488372093023	0.944444444444444	0.75	0.0625
5718841	0.0166666666666667	0	0	0.72
5401577	0.945454545454545	1	0.625	0.125
3649866_1	0.859649122807018	1	1	0
3649866_2	0.859649122807018	1	1	0
263989	0.109090909090909	0.2	0.0588235294117647	1
1761686	0.926829268292683	0.933333333333333	0.916666666666667	0
62987	0.962962962962963	0.529411764705882	0.733333333333333	0
671546_1	1	1	0.307692307692308	1
671546_2	1	1	0.307692307692308	1
699286	0	0	0	0.6
734415	0.962962962962963	0.956521739130435	1	0.181818181818182
90852	0.790697674418605	0.166666666666667	0	0
3906106	1	1	1	0.4
2271788	0.924528301886792	0.764705882352941	0.533333333333333	0
5042159	0	0.142857142857143	0.727272727272727	0
2587031	0.0181818181818182	0.133333333333333	0.8125	0.227272727272727
1841484	0.955555555555556	1	1	0.333333333333333
258444	1	0.96	0.52	1
65707	0.888888888888889	0.75	0.692307692307692	0
5107454_1	0.767857142857143	1	1	0
5107454_2	0.767857142857143	1	1	0
257233	0.942307692307692	1	0.2	0.733333333333333
2191100	0	0	0	0.5625
17053	0.919354838709677	1	1	0.235294117647059
3165809	0.108695652173913	0	0.315789473684211	0.916666666666667
294882	0.121951219512195	0.08	0.285714285714286	1
7550_1	0	0	0	0.529411764705882
7550_2	0	0	0	0.529411764705882
1495304	0.207547169811321	0.03125	0	0.923076923076923
3587085	0.223684210526316	0.08	0.125	1
2845279_1	0.929824561403509	0.676470588235294	0.85	0.0833333333333333
2845279_2	0.929824561403509	0.676470588235294	0.85	0.0833333333333333
483373	0.217391304347826	0.0526315789473684	0.176470588235294	1
1404648	0.823529411764706	0.64	0.954545454545455	0
2277754	0.942307692307692	1	1	0.333333333333333
857068_1	0.128205128205128	0.0625	0.0714285714285714	0.05
857068_2	0.128205128205128	0.0625	0.0714285714285714	0.05
3650583	0.985714285714286	0.933333333333333	0.3125	0.857142857142857
367001	0.975609756097561	0.826086956521739	0.333333333333333	1
5097110	0.333333333333333	0.863636363636364	1	1
2058565	0.78125	0.933333333333333	0.866666666666667	0.0952380952380952
750957	0.753424657534247	0.909090909090909	0.952380952380952	0.0625
1582180	0.712121212121212	0.956521739130435	0.818181818181818	0
4351297	1	0.958333333333333	0.466666666666667	1
273178	0.188679245283019	0.111111111111111	0.181818181818182	0.923076923076923
2125807_1	0.114285714285714	0.0588235294117647	0.117647058823529	0.916666666666667
2125807_2	0.114285714285714	0.0588235294117647	0.117647058823529	0.916666666666667
2125807_3	0.114285714285714	0.0588235294117647	0.117647058823529	0.916666666666667
2028325	0.418181818181818	1	1	0.2
1166761	0.166666666666667	0.48	0.818181818181818	0
5282116_1	0.804347826086957	0.764705882352941	1	0
5282116_2	0.804347826086957	0.764705882352941	1	0
20572	0.793650793650794	0.882352941176471	0.5	0
5503559	0.981481481481482	1	1	0.5
2034120	0.58695652173913	0.8	0.92	0
1075880_1	0.877551020408163	0.8125	1	0.111111111111111
1075880_2	0.877551020408163	0.8125	1	0.111111111111111
458486	0.414634146341463	1	1	0.866666666666667
4358874	0.859375	0.92	0.933333333333333	0.153846153846154
3561144	0.681159420289855	0.153846153846154	0	0
759761	0.745098039215686	0.285714285714286	0.105263157894737	1
1960855	0.173913043478261	0.142857142857143	0.1875	0.923076923076923
3236773	0.0232558139534884	0	0	0.5
1194847	0.356164383561644	0.136363636363636	0.1	1
5317437	0.714285714285714	0.846153846153846	0.941176470588235	0
1404926	1	1	1	0.583333333333333
4897430	0.701492537313433	0.84375	0.857142857142857	0
150549	0.315789473684211	0.0909090909090909	0.5	0.909090909090909
798517_1	0.191780821917808	0	0	0.8
798517_2	0.191780821917808	0	0	0.8
2190502	0.454545454545455	0.875	1	1
1271872	0.814814814814815	0.805555555555556	1	0
4142974	0.887096774193548	0.72	0.266666666666667	0.941176470588235
2556677	0.19047619047619	0.35	0.5	0.923076923076923
1808432	0.609756097560976	0.6875	0.823529411764706	0
2963595	0.377777777777778	0.176470588235294	0	0.733333333333333
766865	0.333333333333333	0.222222222222222	0.75	1
2054566	0.0625	0.0454545454545455	0.0909090909090909	0.6
3561741	0.351851851851852	0.181818181818182	0.705882352941177	1
3148839	0.459016393442623	1	0.923076923076923	1
437738	0.4	0.1	0.1	0.684210526315789
2812441	0.723404255319149	0.708333333333333	0.904761904761905	0
1812469	0.0612244897959184	0	0.4	0
5644773_1	0.816666666666667	0.652173913043478	1	0
5644773_2	0.816666666666667	0.652173913043478	1	0
521249	0.69811320754717	0.8	0.866666666666667	0
5902854	0.08	0.151515151515152	0.0909090909090909	0.833333333333333
5479271	0.262295081967213	0.217391304347826	0.105263157894737	0.909090909090909
519081_1	0.705882352941177	0.851851851851852	0.666666666666667	0
519081_2	0.705882352941177	0.851851851851852	0.666666666666667	0
5255290	0.716981132075472	0.5625	0.846153846153846	0
2994368	0.744186046511628	0.791666666666667	0.785714285714286	0
5940141	0.403846153846154	0.1875	0.0666666666666667	1
4990235	0.645569620253165	0.192307692307692	0	0
1254972_1	0.78125	0.888888888888889	0.909090909090909	0
1254972_2	0.78125	0.888888888888889	0.909090909090909	0
4280568	0.5125	0	0.2	1
812033	0.21875	0.1	0.571428571428571	0.571428571428571
1478631	0.418604651162791	0.8125	1	1
3216336	0.476190476190476	0.210526315789474	0.142857142857143	1
1137256	0.342105263157895	0.307692307692308	0.176470588235294	1
272207	0.434782608695652	0.818181818181818	0.91304347826087	1
1546036	0.5	0.4	0.25	1
2031495	0.260869565217391	0.0384615384615385	0.12	1
3401078	0.474576271186441	0.263157894736842	0.142857142857143	1
2135975	0.375	0.642857142857143	1	1
