TARA_146	TARA_148	TARA_151	TARA_9	TARA_76	TARA_78
4339030_1	1	1	1	0.9	1	0.0909090909090909
4339030_2	1	1	1	0.9	1	0.0909090909090909
3059225	0.857142857142857	1	1	1	0.857142857142857	0.0975609756097561
4165285	0	0	0	0	0.181818181818182	0.909090909090909
916375_1	0	0.135135135135135	0	0	0	0.90625
916375_2	0	0.135135135135135	0	0	0	0.90625
3523952	0.111111111111111	0.0476190476190476	0.0769230769230769	0	0.166666666666667	0.870967741935484
123517_1	0	0	0.117647058823529	0	0.4	0.884615384615385
123517_2	0	0	0.117647058823529	0	0.4	0.884615384615385
123517_3	0	0	0.117647058823529	0	0.4	0.884615384615385
1767697	1	1	1	1	1	0.411764705882353
2544063	0.5	0.157894736842105	0.111111111111111	0.333333333333333	0.0666666666666667	1
2629737	0.764705882352941	0.815789473684211	0.55	0	0.5	0
1364251	0.888888888888889	0.619047619047619	0.866666666666667	0.571428571428571	0.666666666666667	0
609311	0.363636363636364	0.238095238095238	0.722222222222222	0.916666666666667	0.125	0
1812033	0.222222222222222	0.217391304347826	0.2	0	0.133333333333333	0.888888888888889
1755617	0.8	0.894736842105263	0.9375	0.909090909090909	1	0.307692307692308
4433841	1	1	1	1	1	0.611111111111111
3996390	0	0	0	0	0	0.431818181818182
6947681	0.625	0.743589743589744	0.55	0.2	0.5	0.0465116279069767
2131665	0.555555555555556	0.633333333333333	0.111111111111111	0.285714285714286	0.5	0
6771209_1	1	1	1	1	1	0.592592592592593
6771209_2	1	1	1	1	1	0.592592592592593
4905280_1	1	0.923076923076923	1	0.727272727272727	0.75	0.368421052631579
4905280_2	1	0.923076923076923	1	0.727272727272727	0.75	0.368421052631579
4905280_3	1	0.923076923076923	1	0.727272727272727	0.75	0.368421052631579
4286410	0.555555555555556	0.964285714285714	0.818181818181818	0.866666666666667	0.818181818181818	0.333333333333333
4015284	0.416666666666667	0.5	0.5	1	0.727272727272727	1
2257559	0	0	0	0	0	0.384615384615385
236473	1	1	1	1	1	0.615384615384615
1148964	0.454545454545455	0.131578947368421	0.692307692307692	0.222222222222222	0.214285714285714	0
7076773	1	0.914285714285714	1	0.923076923076923	0.75	0.477272727272727
4682874	0.8125	0.892857142857143	0.933333333333333	1	1	0.475
1133124	0.357142857142857	0.615384615384615	0.166666666666667	0.333333333333333	0.357142857142857	0
4297425	0.266666666666667	0.0416666666666667	0.478260869565217	0.416666666666667	0.0526315789473684	0.0425531914893617
4449490	1	1	1	1	1	0.666666666666667
6900131	0	0.1875	0.4	0.3	0.2	0.722222222222222
4655590	0.909090909090909	0.705882352941177	0.730769230769231	0.75	0.777777777777778	0.264705882352941
2967284	0.923076923076923	1	1	1	1	0.645161290322581
165459	0.538461538461538	0.315789473684211	0.666666666666667	0.777777777777778	0.230769230769231	0.0625
1346720_1	0.4375	0.5	0.2	0.416666666666667	0.3	0.0227272727272727
1346720_2	0.4375	0.5	0.2	0.416666666666667	0.3	0.0227272727272727
6644786_1	0.769230769230769	0.6875	0.523809523809524	0.555555555555556	0.4	0.114285714285714
6644786_2	0.769230769230769	0.6875	0.523809523809524	0.555555555555556	0.4	0.114285714285714
4366832	0.454545454545455	0.285714285714286	0.708333333333333	0.769230769230769	0.181818181818182	0.407407407407407
5164747	0.909090909090909	1	0.85	1	0.833333333333333	0.615384615384615
5505115	0.454545454545455	0.875	0.764705882352941	0.714285714285714	1	0.315789473684211
3376091	0	0.0882352941176471	0.0869565217391304	0	0.0588235294117647	0.28125
212610	0.4	0.25	0.0476190476190476	0.230769230769231	0.2	0.636363636363636
23235	0.6	0.366666666666667	0.333333333333333	0.0666666666666667	0.235294117647059	0
6222508	0.888888888888889	0.807692307692308	0.846153846153846	1	1	0.548387096774194
3889855	0	0.12	0.1	0.1	0.111111111111111	0.5
1205894	0.428571428571429	0.148148148148148	0.333333333333333	0.75	0.4375	0.627906976744186
5597897_1	0.888888888888889	0.133333333333333	0.368421052631579	0.466666666666667	0.25	0.555555555555556
5597897_2	0.888888888888889	0.133333333333333	0.368421052631579	0.466666666666667	0.25	0.555555555555556
4443969	0.6	0.513513513513513	0.72	0.818181818181818	0.5	0.954545454545455
2522862	0.545454545454545	0.88	0.863636363636364	0.777777777777778	1	0.588235294117647
7029629	0.727272727272727	0.394736842105263	0.6	0.583333333333333	0.7	0.08
3307004	0.583333333333333	0	0.0833333333333333	0.4375	0.0909090909090909	0.242424242424242
6251686_1	0.714285714285714	0.72972972972973	1	1	0.625	0.930232558139535
6251686_2	0.714285714285714	0.72972972972973	1	1	0.625	0.930232558139535
2575255	0.166666666666667	0.166666666666667	0.214285714285714	0.1	0.357142857142857	0.590909090909091
6716219	0.5	0.837209302325581	1	1	0.933333333333333	0.945945945945946
2849842	0.846153846153846	1	0.894736842105263	1	0.8	0.5625
2188337	0.636363636363636	0.382352941176471	0.157894736842105	0.25	0.761904761904762	0.25
3223696	0.272727272727273	0.4	0.166666666666667	0	0.263157894736842	0.0434782608695652
6409425	0.333333333333333	0.103448275862069	0.157894736842105	0.181818181818182	0.461538461538462	0.568181818181818
1331674	1	1	1	1	1	0.735294117647059
1323245	0	0	0	0	0	0.270833333333333
2422693	0.571428571428571	0.689655172413793	0.64	0.615384615384615	0.866666666666667	1
14971	0	0.0227272727272727	0	0	0.125	0.342857142857143
699385_1	0.470588235294118	0.541666666666667	0.25	0	0.4375	0.702127659574468
699385_2	0.470588235294118	0.541666666666667	0.25	0	0.4375	0.702127659574468
699385_3	0.470588235294118	0.541666666666667	0.25	0	0.4375	0.702127659574468
6351566_1	0.555555555555556	0.405405405405405	0.588235294117647	0.111111111111111	0.705882352941177	0.733333333333333
6351566_2	0.555555555555556	0.405405405405405	0.588235294117647	0.111111111111111	0.705882352941177	0.733333333333333
301681	0.75	0.861111111111111	0.571428571428571	0.6	0.928571428571429	0.909090909090909
5665588	0	0.025	0	0	0.0714285714285714	0.317073170731707
1449874	0.736842105263158	0.318181818181818	0.782608695652174	0.6	0.833333333333333	0.483870967741935
4675324	0.909090909090909	0.580645161290323	0.714285714285714	0.4	0.857142857142857	0.923076923076923
3705859	0.0666666666666667	0.0851063829787234	0.0384615384615385	0.0909090909090909	0	0.421052631578947
3485564	0.583333333333333	0.441176470588235	0.434782608695652	0.9	0.533333333333333	0.789473684210526
4717395	0.818181818181818	1	1	1	1	0.711111111111111
1782253	0.1	0.0303030303030303	0	0	0	0.307692307692308
4635290	0.571428571428571	0.725	0.388888888888889	0.4	0.5	0.268292682926829
614139	0.909090909090909	0.689655172413793	0.909090909090909	0.416666666666667	0.5625	0.736842105263158
5754881	0.714285714285714	0.5	0.133333333333333	0.636363636363636	0.363636363636364	0.733333333333333
2564123	1	0.705882352941177	0.952380952380952	1	0.625	0.548387096774194
1947999	0.7	0.896551724137931	0.5	0.75	0.384615384615385	0.82051282051282
6878382	0.181818181818182	0.461538461538462	0.142857142857143	0.1	0.25	0
1647916	1	1	1	1	1	0.771428571428571
299242	0.222222222222222	0.151515151515152	0.12	0.222222222222222	0.473684210526316	0.523809523809524
1622972	0.333333333333333	0.574468085106383	0.727272727272727	0.6	0.529411764705882	0.454545454545455
