TARA_149	TARA_151	TARA_23	TARA_25	TARA_30
6977874_1	0.222222222222222	0.777777777777778	1	1	1
6977874_2	0.222222222222222	0.777777777777778	1	1	1
898224	0.941176470588235	0.583333333333333	0.04	0	0
399775_1	0.272727272727273	0	0.95	1	1
399775_2	0.272727272727273	0	0.95	1	1
1429523	0.666666666666667	0.263157894736842	0	0	0
4100437	1	1	0	0.260869565217391	0.0952380952380952
5314455	0.733333333333333	0.166666666666667	0	0	0
5482986	0.5625	0.222222222222222	0	0	0
4476890_1	0.0526315789473684	0.538461538461538	0.952380952380952	0.875	0.882352941176471
4476890_2	0.0526315789473684	0.538461538461538	0.952380952380952	0.875	0.882352941176471
2629727	0.222222222222222	0.818181818181818	1	1	1
2317607	0.5	0.555555555555556	0	0	0
3436064_1	0.4375	0.0909090909090909	0	0.037037037037037	0
3436064_2	0.4375	0.0909090909090909	0	0.037037037037037	0
2029438	0.2	0	0	0	0
384598	0.214285714285714	0	0	0	0
160931	0.333333333333333	0	0.0454545454545455	0.108695652173913	0.0277777777777778
3246833	0.416666666666667	0.75	1	1	1
1729449	0.444444444444444	0.153846153846154	0.114285714285714	0.0784313725490196	0.027027027027027
6665297	0.636363636363636	0.307692307692308	0	0.117647058823529	0.0526315789473684
2544727	0.65	0.571428571428571	0.0952380952380952	0.125	0
4275640	0.466666666666667	0.571428571428571	1	0.9375	1
1591061	0.4375	0.111111111111111	0	0	0
6721892	0.35	0.6	0.954545454545455	0.925925925925926	0.875
1094289_1	0.291666666666667	0.818181818181818	1	1	1
1094289_2	0.291666666666667	0.818181818181818	1	1	1
6055816	0.388888888888889	0.153846153846154	0.0434782608695652	0.03125	0
1200383	0.357142857142857	0.8	1	1	0.933333333333333
1782091	0.8	0.375	0.3	0.103448275862069	0.153846153846154
106121	0.571428571428571	0.428571428571429	0.2	0.0666666666666667	0.0555555555555556
2379948	1	1	1	0.392857142857143	1
4641188_1	0.928571428571429	0.555555555555556	0.1	0.25	0.631578947368421
4641188_2	0.928571428571429	0.555555555555556	0.1	0.25	0.631578947368421
5886532	0.333333333333333	0.368421052631579	0.966666666666667	1	0.967741935483871
2471602_1	0.777777777777778	0.538461538461538	0.260869565217391	0.25	0.388888888888889
2471602_2	0.777777777777778	0.538461538461538	0.260869565217391	0.25	0.388888888888889
5834233	0.6	0.428571428571429	0.296296296296296	0.121951219512195	0.4375
5830524_1	0.136363636363636	0.347826086956522	0.923076923076923	0.862068965517241	0.869565217391304
5830524_2	0.136363636363636	0.347826086956522	0.923076923076923	0.862068965517241	0.869565217391304
5830524_3	0.136363636363636	0.347826086956522	0.923076923076923	0.862068965517241	0.869565217391304
693777	0.818181818181818	0.25	0.571428571428571	0.181818181818182	0.413793103448276
3364760	0.111111111111111	0.7	0.666666666666667	0.933333333333333	0.714285714285714
1956102	0.222222222222222	0	0	0	0
304068	0	0	0.230769230769231	0.130434782608696	0.68
1967973	0.625	0.428571428571429	0.0731707317073171	0.318181818181818	0.323529411764706
3463276	0.933333333333333	0.5	0.294117647058824	0.68	0.357142857142857
2158536	1	0.8125	0.311111111111111	0.327586206896552	0.0263157894736842
750394	0.277777777777778	0.181818181818182	0.724137931034483	0.666666666666667	0.526315789473684
5378386	0.363636363636364	0.818181818181818	0.75	0.592592592592593	0.64
6122849	0.642857142857143	0.428571428571429	1	0.958333333333333	1
1777517	0.428571428571429	0.307692307692308	0.588235294117647	0.724137931034483	0.722222222222222
5514723	0.95	0.535714285714286	1	1	1
3327620_1	0.4375	0.6	0.363636363636364	0.193548387096774	0.314285714285714
3327620_2	0.4375	0.6	0.363636363636364	0.193548387096774	0.314285714285714
4486750_1	0.7	0.842105263157895	1	1	1
4486750_2	0.7	0.842105263157895	1	1	1
5877171	0.272727272727273	0.727272727272727	0.705882352941177	0.625	0.833333333333333
6232277	0	0	0.333333333333333	0.222222222222222	0.666666666666667
6925784	0.846153846153846	0.166666666666667	0.375	0.555555555555556	0.740740740740741
4478115	0.166666666666667	0.727272727272727	0.792452830188679	0.88	0.755555555555556
6267198	0.2	0.5	0.780487804878049	0.8	0.666666666666667
2059746	0.263157894736842	0.454545454545455	0.45	0.764705882352941	0.4375
4279131	0.5625	0.1	0.852941176470588	0.679245283018868	0.125
79732	0.3	0.384615384615385	0.55	0.763157894736842	0.870967741935484
5663539	0.444444444444444	0.75	0.615384615384615	0.652173913043478	0.666666666666667
1391921	0.333333333333333	0.222222222222222	0.421052631578947	0.684210526315789	0.772727272727273
1179285_1	0.416666666666667	0.55	0.333333333333333	0.730769230769231	0.413793103448276
1179285_2	0.416666666666667	0.55	0.333333333333333	0.730769230769231	0.413793103448276
6408027	0.416666666666667	0.692307692307692	0.428571428571429	0.628571428571429	0.571428571428571
3399665	0.6	0.642857142857143	1	0.972222222222222	1
1424397	0.357142857142857	1	0.962962962962963	1	0.647058823529412
458674	0.0833333333333333	0.266666666666667	0.2	0.3125	0.470588235294118
6703336_1	0.85	0.423076923076923	0.1875	0.404761904761905	0.567567567567568
6703336_2	0.85	0.423076923076923	0.1875	0.404761904761905	0.567567567567568
6635109	0.833333333333333	0.428571428571429	0.578947368421053	0.9375	0.333333333333333
4626666	0.833333333333333	0.352941176470588	0.16	0.2	0.0588235294117647
6068956	0.571428571428571	0.5	0.48	0.414634146341463	0.3125
1784526	0.285714285714286	0.428571428571429	0.548387096774194	0.904761904761905	0.705882352941177
2866278_1	0.8125	0.785714285714286	0.461538461538462	0.387096774193548	0.6
2866278_2	0.8125	0.785714285714286	0.461538461538462	0.387096774193548	0.6
6208483	0.6	0.454545454545455	0.91304347826087	0.5	0.928571428571429
5619194	0.3	0.363636363636364	0.8	0.692307692307692	0.409090909090909
1277564_1	1	0.958333333333333	0.535714285714286	0.311111111111111	0.592592592592593
1277564_2	1	0.958333333333333	0.535714285714286	0.311111111111111	0.592592592592593
260569_1	0.764705882352941	0.75	0.34375	0.4375	0.529411764705882
260569_2	0.764705882352941	0.75	0.34375	0.4375	0.529411764705882
2826083	1	1	0.844444444444444	0.794117647058823	0.347826086956522
5402025	0.4	0.3	0.6	0.95	0.619047619047619
4259084_1	0.947368421052632	0.75	0.326086956521739	0.392156862745098	0.840909090909091
4259084_2	0.947368421052632	0.75	0.326086956521739	0.392156862745098	0.840909090909091
3753554	0.388888888888889	0.75	1	0.744186046511628	0.958333333333333
221416	0.823529411764706	0.785714285714286	0.8	0.82089552238806	0.818181818181818
466062	1	1	0.739130434782609	0.547619047619048	0.764705882352941
4078141_1	0.3	0.642857142857143	0.3	0.45	0.307692307692308
4078141_2	0.3	0.642857142857143	0.3	0.45	0.307692307692308
4078141_3	0.3	0.642857142857143	0.3	0.45	0.307692307692308
1309750_1	0	0.8125	0.142857142857143	0.408163265306122	0.296296296296296
1309750_2	0	0.8125	0.142857142857143	0.408163265306122	0.296296296296296
3074062	1	1	1	0.983050847457627	0.655172413793103
