TARA_145	TARA_152	TARA_22	TARA_25	TARA_66
615594_1	0	0	0	0	1
615594_2	0	0	0	0	1
454716	0	0	0	0	1
2732077_1	1	1	1	1	0
2732077_2	1	1	1	1	0
2310634	1	1	1	1	0
197238	0	0	0	0	1
1204134	1	1	1	1	1
1196641	0	0	0	0	1
1190364	0	0	0	0	0.96969696969697
1977519	0	0	0	0	0.96
2858564	0	0	0	0	0.956521739130435
1475573	1	1	1	1	0.05
685532	0	0	0	0	0.933333333333333
2404975	0	0	0	0	1
1967991	0	0	0	0	0.928571428571429
1797730	0.956521739130435	1	1	1	0.0476190476190476
1073721	1	1	1	1	0.117647058823529
1524959	1	0.972222222222222	1	1	1
1941144	1	1	1	1	0.125
864094	0	0	0	0	0.846153846153846
104651	0	0	0	0	0.833333333333333
2639641_1	1	1	1	1	0.166666666666667
2639641_2	1	1	1	1	0.166666666666667
2639641_3	1	1	1	1	0.166666666666667
2506353	0	0	0	0	0.84375
815514	1	1	1	0.933333333333333	0.125
55664	0	0	0	0	0.823529411764706
755379	0	0	0	0	0.8
20997	1	1	1	1	0.2
1077462	0	0	0	0	0.8
2124036	0	0	0.05	0.366666666666667	0
1270300	1	1	1	1	0.2
2554002	1	1	1	0.975	1
704758	1	1	1	1	0.208333333333333
805034	1	1	1	1	0.210526315789474
2908709	1	1	1	1	0.235294117647059
267140	0	0	0	0	0.730769230769231
2667223	1	1	1	1	0.285714285714286
546938	1	1	1	1	0.277777777777778
1625990	0	0	0	0	0.724137931034483
281306	1	1	1	1	0.294117647058824
310260	1	1	1	1	0.291666666666667
882522	1	1	1	1	0.291666666666667
1086070	0	0	0	0	0.714285714285714
358648	0	0	0	0	0.741935483870968
14267	1	0.928571428571429	1	0.928571428571429	0.133333333333333
2241403	0	0	0	0	0.709677419354839
2516337	1	1	1	1	0.296296296296296
380315	0	0	0	0	0.684210526315789
1041732	0.954545454545455	0.914285714285714	0.818181818181818	0.653846153846154	1
1729268	0.962962962962963	1	1	1	0.275862068965517
1791284	0	0.08	0	0	0.761904761904762
2048137	0	0	0	0.0666666666666667	0.722222222222222
732127	0.0606060606060606	0.027027027027027	0.0526315789473684	0	0.80952380952381
1445307	0	0	0	0	0.681818181818182
2562675	1	1	1	1	0.321428571428571
267411	0	0	0	0	0.625
1492879	0	0	0	0	0.652173913043478
2843125	0	0	0	0	0.619047619047619
2565379	0	0	0	0	0.62962962962963
534516_1	1	1	0.916666666666667	0.795454545454545	1
534516_2	1	1	0.916666666666667	0.795454545454545	1
1793596	1	1	1	1	0.363636363636364
25192	1	1	1	1	0.375
289930	0	0	0	0	0.611111111111111
430574	0.958333333333333	1	1	0.96875	0.3125
152145	0.0344827586206897	0	0	0.0625	0.652173913043478
1031968	1	0.95	1	0.96	0.272727272727273
207670	0.866666666666667	1	0.956521739130435	0.878787878787879	0.16
628273	0	0	0	0	0.6
2339856	1	1	1	0.954545454545455	0.35
586331_1	1	1	1	0.972222222222222	0.380952380952381
586331_2	1	1	1	0.972222222222222	0.380952380952381
2747090	0.923076923076923	0.823529411764706	0.909090909090909	0.470588235294118	0
785862	0.9375	0.95	0.9	0.9375	0.222222222222222
2886001	0	0	0	0	0.578947368421053
1738279	0.08	0.04	0.0909090909090909	0.0740740740740741	0.857142857142857
188950_1	0	0	0	0	0.592592592592593
188950_2	0	0	0	0	0.592592592592593
69152	1	1	1	0.954545454545455	0.392857142857143
2430424_1	0.0357142857142857	0.037037037037037	0.111111111111111	0.037037037037037	0.4
2430424_2	0.0357142857142857	0.037037037037037	0.111111111111111	0.037037037037037	0.4
120867	0	0.0192307692307692	0.0606060606060606	0.0625	0.736842105263158
178625_1	0	0	0	0	0.566666666666667
178625_2	0	0	0	0	0.566666666666667
1872701	0.0952380952380952	0.176470588235294	0.363636363636364	0.0714285714285714	1
1843977	0.130434782608696	0.04	0	0.121212121212121	0.842105263157895
22570_1	0.925925925925926	0.971428571428571	1	1	0.357142857142857
22570_2	0.925925925925926	0.971428571428571	1	1	0.357142857142857
631782	1	1	0.944444444444444	0.944444444444444	0.375
533530	1	1	1	0.956521739130435	0.444444444444444
1705035	0.411764705882353	0.153846153846154	0.0909090909090909	0.0540540540540541	0.958333333333333
485611	0	0	0	0	0.5
2401464	0.764705882352941	0.882352941176471	0.6	0.964285714285714	0.111111111111111
1805922	0.945945945945946	1	1	1	0.423076923076923
2742675_1	0	0	0	0.0434782608695652	0.6
2742675_2	0	0	0	0.0434782608695652	0.6
2742675_3	0	0	0	0.0434782608695652	0.6
1284849	1	1	1	1	0.5
1321873	1	1	1	1	0.533333333333333
508749	0	0	0	0	0.5
1517885	0.633333333333333	0.846153846153846	0.25	0.92	0.0588235294117647
676494	0.222222222222222	0	0	0.157894736842105	0.6875
230785	0	0	0	0	0.478260869565217
612079	0	0	0	0	0.466666666666667
2114728	0	0	0	0	0.481481481481481
1764065	0	0	0	0.222222222222222	0.625
1651029	0	0.1	0.0740740740740741	0.0714285714285714	0.777777777777778
765301	0.105263157894737	0.19047619047619	0.421052631578947	0.1	0.952380952380952
1237621	0.571428571428571	0.2	0.25	0.290322580645161	0.958333333333333
2001905	0.388888888888889	0.171428571428571	0.12	0.291666666666667	0
1705973	0	0	0	0	0.484848484848485
2261500	1	1	1	1	0.566666666666667
52448	0.454545454545455	0.40625	0.4375	0.444444444444444	1
487934_1	0	0	0	0	0.448275862068966
487934_2	0	0	0	0	0.448275862068966
921484	1	1	1	1	0.555555555555556
2774797	0.1875	0.1	0.142857142857143	0	0.689655172413793
1308688	0	0	0	0	0.409090909090909
1407518	0.333333333333333	0.558823529411765	1	1	0.192307692307692
1444356	0.25	0.37037037037037	0.142857142857143	0.0625	0.857142857142857
646313	0.833333333333333	0.933333333333333	0.555555555555556	0.380952380952381	1
666007	0.111111111111111	0.388888888888889	0.3	0.470588235294118	1
1866421	0	0	0	0	0.411764705882353
2718352_1	0	0.037037037037037	0	0	0.454545454545455
2718352_2	0	0.037037037037037	0	0	0.454545454545455
232303	0.129032258064516	0.138888888888889	0.1	0.0476190476190476	0.730769230769231
114320	0.705882352941177	0.823529411764706	0.8	0.558823529411765	0
945491	1	0.774193548387097	0.782608695652174	0.840909090909091	0.1
1278574	0.310344827586207	0.0652173913043478	0.0689655172413793	0.19047619047619	0.916666666666667
2223651	0.111111111111111	0.409090909090909	0.666666666666667	0.5	1
2932874	0.857142857142857	0.882352941176471	0.941176470588235	0.962962962962963	0.315789473684211
944248	0.666666666666667	0.32	0.333333333333333	0.75	0.96551724137931
1360954	0.173913043478261	0.195652173913043	0.238095238095238	0.318181818181818	0.555555555555556
2778572	0.8	0.789473684210526	0.666666666666667	0.6	0.1
2060944	0.379310344827586	0.37037037037037	0.4	0.2	0.96969696969697
1539631	0.787878787878788	0.681818181818182	0.666666666666667	0.25	0.909090909090909
496366_1	0.133333333333333	0.12	0.2	0.121212121212121	0.823529411764706
496366_2	0.133333333333333	0.12	0.2	0.121212121212121	0.823529411764706
2146870	0.15	0.275862068965517	0.333333333333333	0.217391304347826	0.904761904761905
599264	0.933333333333333	0.91304347826087	0.961538461538462	1	0.46875
118842	0.956521739130435	1	0.933333333333333	0.928571428571429	0.666666666666667
742752	1	1	1	0.961538461538462	0.620689655172414
817304	0.8	0.727272727272727	0.85	0.9	0.181818181818182
273725	1	1	0.947368421052632	1	0.6
58325	0.12	0.478260869565217	0.3	0.0952380952380952	0.769230769230769
1815518	1	1	0.833333333333333	0.942857142857143	1
2616912	0.304347826086957	0.653846153846154	0.176470588235294	0.222222222222222	0
2608672	0	0	0.0625	0	0.407407407407407
392278	1	1	1	1	0.645161290322581
1046450	0.967741935483871	0.827586206896552	1	0.863636363636364	0.434782608695652
1684345	0	0.0857142857142857	0.142857142857143	0.0857142857142857	0.7
2055032	0.269230769230769	0.40625	0.1	0.75	0
690125	0.607142857142857	0.517241379310345	0.736842105263158	0.478260869565217	0
2935669	0.52	0.238095238095238	0.153846153846154	0.666666666666667	0.9
1477629	0.35	0.333333333333333	0.153846153846154	0.592592592592593	0.878787878787879
642198	0	0	0	0	0.354838709677419
2494045	1	1	1	1	0.6875
