TARA_146	TARA_147	TARA_148	TARA_150	TARA_151
154725	0	0	0	0	0
1685188	1	1	1	1	1
291399	0	0	0	0	0
899254	1	1	1	0.866666666666667	1
973383	0	0	0	0	0
298335	0	0.0246913580246914	0	0.0285714285714286	0.0333333333333333
1371182	1	0.967741935483871	0.888888888888889	0.888888888888889	0.928571428571429
2437193_1	1	0.975903614457831	1	0.9375	1
2437193_2	1	0.975903614457831	1	0.9375	1
1099324	1	0.986111111111111	1	1	1
310843	0	0	0	0	0
259999	0	0.0789473684210526	0.0769230769230769	0.189189189189189	0
1426663_1	0	0.130434782608696	0	0.0487804878048781	0.181818181818182
1426663_2	0	0.130434782608696	0	0.0487804878048781	0.181818181818182
56556	0.0714285714285714	0.0185185185185185	0	0	0.0294117647058824
2930813	0.2	0.0149253731343284	0.333333333333333	0.138888888888889	0.103448275862069
519249	0	0	0	0	0
1359770_1	1	0.987654320987654	1	0.479166666666667	0.59375
1359770_2	1	0.987654320987654	1	0.479166666666667	0.59375
2724027	0.0769230769230769	0.0357142857142857	0.181818181818182	0.521739130434783	0.333333333333333
263374	0.0625	0.127272727272727	0.307692307692308	0.384615384615385	0.1
2421484	0.857142857142857	0.8	0.888888888888889	0.694444444444444	0.818181818181818
1870471	0.133333333333333	0.0909090909090909	0	0.0555555555555556	0.15
1790813	0.666666666666667	0.8	0.888888888888889	0.866666666666667	0.866666666666667
1686521	0.363636363636364	0.6875	0.25	0.541666666666667	0.444444444444444
2168040	0.1	0.176470588235294	0.272727272727273	0.37037037037037	0.105263157894737
1129303_1	1	0.952380952380952	0.928571428571429	0.566666666666667	0.805555555555556
1129303_2	1	0.952380952380952	0.928571428571429	0.566666666666667	0.805555555555556
1129303_3	1	0.952380952380952	0.928571428571429	0.566666666666667	0.805555555555556
2599225	0.0909090909090909	0.0555555555555556	0.333333333333333	0.216216216216216	0.565217391304348
1481687	0.217391304347826	0.230769230769231	0.222222222222222	0.25	0.321428571428571
1993434	0.928571428571429	0.779220779220779	0.933333333333333	0.852941176470588	0.954545454545455
1107737_1	0	0.142857142857143	0	0	0.166666666666667
1107737_2	0	0.142857142857143	0	0	0.166666666666667
869064	0.863636363636364	0.873239436619718	0.941176470588235	0.91304347826087	0.933333333333333
2011549_1	0	0.0545454545454545	0	0.326086956521739	0.28
2011549_2	0	0.0545454545454545	0	0.326086956521739	0.28
67789	1	1	1	0.666666666666667	0.88
832201	0.769230769230769	0.441860465116279	0.307692307692308	0.6	0.333333333333333
2844561_1	0.818181818181818	0.655172413793103	0.933333333333333	0.708333333333333	0.85
2844561_2	0.818181818181818	0.655172413793103	0.933333333333333	0.708333333333333	0.85
1194558	0.636363636363636	0.27906976744186	0.153846153846154	0.357142857142857	0.16
656609	0.142857142857143	0.169230769230769	0.0714285714285714	0.170731707317073	0.148148148148148
1729748	0.0714285714285714	0.254545454545455	0.0714285714285714	0.1875	0.363636363636364
1543059	1	0.830985915492958	0.7	0.944444444444444	0.833333333333333
2623633	0.0769230769230769	0.416666666666667	0.411764705882353	0.5	0.238095238095238
2254978	0.142857142857143	0.230769230769231	0.0909090909090909	0.115384615384615	0.178571428571429
801026_1	0.76	0.910714285714286	0.866666666666667	0.931818181818182	0.606060606060606
801026_2	0.76	0.910714285714286	0.866666666666667	0.931818181818182	0.606060606060606
996756	0.5	0.761904761904762	0.5	0.652173913043478	0.615384615384615
2365593	0.444444444444444	0.673913043478261	0.857142857142857	0.375	0.458333333333333
2340386	0	0.119402985074627	0.0909090909090909	0.0384615384615385	0
608797	0.909090909090909	0.696969696969697	1	0.827586206896552	0.735294117647059
177867	0.333333333333333	0.409090909090909	0.181818181818182	0.692307692307692	0.724137931034483
2102783	0	0.19047619047619	0.444444444444444	0	0
412799	0.48	0.870588235294118	0.842105263157895	0.978723404255319	0.821428571428571
2408637	0.888888888888889	0.569444444444444	1	0.853658536585366	0.769230769230769
478247	0.380952380952381	0.112359550561798	0.571428571428571	0.189189189189189	0.0769230769230769
1166319	0.2	0.30379746835443	0.0769230769230769	0.2	0.0625
1920706	0.75	0.857142857142857	0.545454545454545	0.724137931034483	0.7
977288	0.9375	0.692307692307692	0.833333333333333	0.694444444444444	0.80952380952381
1430746_1	1	0.824324324324324	0.944444444444444	0.884615384615385	0.766666666666667
1430746_2	1	0.824324324324324	0.944444444444444	0.884615384615385	0.766666666666667
1430746_3	1	0.824324324324324	0.944444444444444	0.884615384615385	0.766666666666667
978188	1	0.875	0.538461538461538	1	0.973684210526316
2233105	0.454545454545455	0.181818181818182	0.181818181818182	0.352941176470588	0.586206896551724
2256608	0.315789473684211	0.298507462686567	0.15	0.255813953488372	0.314285714285714
1909611	0.384615384615385	0.341463414634146	0.6	0.666666666666667	0.375
2327358	0	0.105263157894737	0	0.3125	0.413793103448276
2481770	0.75	0.836734693877551	0.818181818181818	0.833333333333333	0.804878048780488
1824731	0.583333333333333	0.420289855072464	0.666666666666667	0.461538461538462	0.636363636363636
1905288	0.894736842105263	0.826086956521739	0.357142857142857	0.851851851851852	0.703703703703704
1231504	0.4	0.277777777777778	0	0.478260869565217	0.526315789473684
1195423	0.266666666666667	0.107692307692308	0.615384615384615	0.137931034482759	0.172413793103448
2601054	0.105263157894737	0.486842105263158	0.0769230769230769	0.270833333333333	0.32258064516129
275434	0.6	0.558139534883721	0.285714285714286	0.72	0.703703703703704
49060	0.956521739130435	0.708333333333333	0.588235294117647	0.886792452830189	0.818181818181818
2102983	1	0.903614457831325	0.555555555555556	1	1
1446012	0.25	0.714285714285714	0.4	0.361111111111111	0.592592592592593
1365130	0.294117647058824	0.25	0.473684210526316	0.272727272727273	0.222222222222222
2666778	0.8	0.24	0.411764705882353	0.423076923076923	0.3
2599916	0	0.245283018867925	0.181818181818182	0.323529411764706	0.230769230769231
2801952	0.0833333333333333	0.369230769230769	1	0.425	0.583333333333333
