TARA_145	TARA_152	TARA_30	TARA_66
981858	18	18	13	23
917275_1	25	24	9	40
917275_2	25	24	9	40
855408_1	19	18	9	31
855408_2	19	18	9	31
855408_3	19	18	9	31
834654	24	23	9	32
824436	15	20	9	51
719537	25	17	11	48
7117275	16	18	13	37
7097857	23	20	9	41
7094526_1	14	18	11	49
7094526_2	14	18	11	49
7089292_1	17	14	9	28
7089292_2	17	14	9	28
7082204	13	17	9	43
704547	15	12	12	53
7020924	22	17	10	32
7008633	15	17	11	23
6974214	20	18	11	52
6933553_1	18	23	12	41
6933553_2	18	23	12	41
6788319	23	15	10	45
6774763	20	22	9	42
6762462_1	24	15	13	45
6762462_2	24	15	13	45
6762462_3	24	15	13	45
6710252	14	17	9	26
6701335	20	24	12	43
6660568	25	17	9	33
6659995	18	21	11	31
659070	13	19	9	44
6456169	24	21	9	46
6234795	23	23	11	49
6184406_1	13	17	12	35
6184406_2	13	17	12	35
6160512_1	25	24	11	40
6160512_2	25	24	11	40
6138595	14	22	13	34
6134189	12	19	9	42
6134128	23	22	12	45
5990207	14	19	9	45
580534	19	19	11	48
580229	21	17	9	30
5679387_1	19	23	9	34
5679387_2	19	23	9	34
5655225	22	18	13	43
5650817	20	20	10	41
5621642	19	17	11	30
5602666	22	19	12	43
5371617	19	20	11	41
5366809	15	16	9	50
5361051	23	17	11	43
5349484	18	24	13	35
5305026_1	18	19	9	55
5305026_2	18	19	9	55
5296870_1	15	19	12	29
5296870_2	15	19	12	29
5214685	20	22	11	37
5202564	17	17	12	40
5134653	16	14	11	39
5115780	12	22	11	28
5083047	22	16	10	43
506329	17	13	9	36
5061834	22	14	9	49
5018843_1	20	15	9	24
5018843_2	20	15	9	24
4961543	16	18	11	34
4921675_1	14	21	13	26
4921675_2	14	21	13	26
4919247	19	16	9	45
4881828	20	15	9	43
4803954	15	20	10	34
4798336_1	15	14	13	29
4798336_2	15	14	13	29
4798336_3	15	14	13	29
4621051	20	12	10	27
4573980	19	16	11	26
4531569_1	24	15	12	52
4531569_2	24	15	12	52
4531569_3	24	15	12	52
4482092	15	22	11	40
4454474	18	20	13	31
4297482	19	24	9	24
4045542	24	20	9	46
4029843	14	17	11	39
4011013	20	12	12	54
3999194_1	15	22	10	32
3999194_2	15	22	10	32
3983129	24	13	12	41
3885005	15	21	12	35
3816005_1	19	21	11	44
3816005_2	19	21	11	44
3776974	18	23	13	54
3689321	12	19	10	39
3672861	12	15	11	42
3579889	14	20	10	37
3551081	16	19	10	40
3525541_1	21	21	9	42
3525541_2	21	21	9	42
3511483	24	14	10	49
3474416_1	25	20	9	29
3474416_2	25	20	9	29
3462476	21	23	13	37
3307396	23	16	9	43
3298584	13	16	12	53
3273382_1	16	20	12	31
3273382_2	16	20	12	31
3273382_3	16	20	12	31
3247642	21	14	9	30
3146120_1	18	17	9	37
3146120_2	18	17	9	37
3096600	22	19	12	45
2976638	15	13	10	52
2948238	18	15	9	45
2915717	14	17	10	46
2847934	12	22	9	48
2780014	24	15	12	25
2752047	15	19	12	35
2731680	13	20	13	39
2677423	23	21	13	34
2555629_1	23	16	11	37
2555629_2	23	16	11	37
2525645_1	23	15	10	39
2525645_2	23	15	10	39
2519265	10	14	9	53
2418110	21	14	11	45
2371871	16	22	12	28
2244275	18	20	11	33
2236292_1	15	15	11	35
2236292_2	15	15	11	35
2130548_1	24	21	11	34
2130548_2	24	21	11	34
2053094	25	18	10	28
1976858	19	21	13	23
1970362_1	18	18	9	45
1970362_2	18	18	9	45
1966114	14	20	10	36
1921538	12	17	11	33
1707768_1	15	20	11	25
1707768_2	15	20	11	25
1707768_3	15	20	11	25
1667133	11	15	10	43
1638389	26	18	11	48
1366987	25	17	9	31
130451	16	19	10	40
1248403	16	13	11	53
1221145_1	13	16	10	37
1221145_2	13	16	10	37
1118303	20	13	11	30
1102803	19	20	11	26
4990838	17	23	11	42
6720571	19	17	9	33
1263350	16	20	10	51
1078351_1	19	17	10	52
1078351_2	19	17	10	52
4287677	13	17	10	42
3228961	13	14	9	52
6582253	21	18	9	32
6767716	16	15	13	44
6659708	14	15	13	34
3600804_1	21	19	12	48
3600804_2	21	19	12	48
3328155_1	18	20	12	33
3328155_2	18	20	12	33
3328155_3	18	20	12	33
5113908_1	26	18	9	34
5113908_2	26	18	9	34
7032912	24	16	13	44
4113489	15	16	10	53
3745622	13	19	9	48
4734595	23	15	11	46
5772606	22	18	11	45
3648520	17	20	10	48
4122632	18	12	9	50
3748081	16	22	11	45
2045011_1	17	18	10	41
2045011_2	17	18	10	41
2045011_3	17	18	10	41
3404416_1	15	17	10	44
3404416_2	15	17	10	44
7000967	16	17	9	48
4208939	11	13	9	49
4473779	17	16	10	39
5874226_1	17	16	9	43
5874226_2	17	16	9	43
2223431	20	19	12	35
389594_1	18	22	9	33
389594_2	18	22	9	33
1420510	20	20	12	39
6675622	11	18	9	45
1564603	26	19	9	34
6904240	20	15	13	37
4469994	14	18	11	39
1717963_1	20	20	9	35
1717963_2	20	20	9	35
1717963_3	20	20	9	35
1592649	23	23	10	38
518014	15	19	10	36
5552124	16	22	10	35
6659872	18	21	11	29
1880604	23	17	10	37
6560248	12	18	10	35
5500525	22	19	10	35
1870465	15	18	12	35
5785348	11	17	9	37
4964000	26	15	11	32
2883027	23	14	10	32
6343900	15	22	9	33
4638885_1	18	13	10	25
4638885_2	18	13	10	25
777313	20	15	10	34
3893939	16	20	10	33
2314438	14	19	11	32
6447881	13	23	9	46
2903001	17	18	11	30
5134519	16	22	10	29
6159356	13	14	10	51
4124063	20	17	10	27
3915685_1	23	20	11	25
3915685_2	23	20	11	25
6871719	17	20	12	48
4701786	13	18	12	26
4661023	21	15	10	29
4312128	24	18	9	46
2815428_1	26	15	13	46
2815428_2	26	15	13	46
6935278_1	20	14	10	26
6935278_2	20	14	10	26
6935278_3	20	14	10	26
594349	19	14	10	24
2185409	11	19	10	24
1125996	20	18	10	44
1556643	20	20	10	22
3766824	18	21	9	41
772005	13	15	10	55
1749001_1	15	20	10	40
1749001_2	15	20	10	40
1749001_3	15	20	10	40
1221949	11	17	9	40
2626908	25	18	11	43
7033563	20	17	9	54
7081301	16	16	11	36
4843256	17	17	9	45
4394705_1	18	14	9	29
4394705_2	18	14	9	29
6201721	24	19	10	47
4217001_1	17	14	9	25
4217001_2	17	14	9	25
4217001_3	17	14	9	25
3170468	14	17	11	40
1664492	25	16	10	48
7031749	25	24	10	46
1731927_1	23	15	9	53
1731927_2	23	15	9	53
1731927_3	23	15	9	53
6997075	25	18	10	43
4135224	20	14	10	47
6372473	23	14	9	45
3011859	14	16	13	50
3291710	16	17	9	45
6439923	13	14	9	38
5936954	18	13	9	53
648883	25	15	9	39
1617671	13	14	12	52
2496491	13	21	13	41
6203873	14	14	10	46
4089288	11	18	12	52
6884953	26	16	9	38
7090551	15	19	10	36
6420787_1	18	18	11	36
6420787_2	18	18	11	36
1657169_1	20	19	12	36
1657169_2	20	19	12	36
4979511	26	20	12	30
6790401	22	16	10	34
4477274	18	19	11	46
1449637	17	15	9	51
4032455_1	22	20	9	44
4032455_2	22	20	9	44
1422293	21	16	10	29
3530501	21	13	9	31
1134221	14	22	13	31
4757037	24	22	12	43
2397836	26	16	13	51
7130511	16	14	10	28
1720234_1	20	19	13	42
1720234_2	20	19	13	42
1720234_3	20	19	13	42
1932555	13	18	9	28
3865404	19	17	12	34
2166890_1	17	18	10	27
2166890_2	17	18	10	27
180849	26	17	10	38
4382654_1	24	12	9	30
4382654_2	24	12	9	30
5252016	16	24	11	25
4539662_1	16	18	9	33
4539662_2	16	18	9	33
1070977_1	25	15	11	42
1070977_2	25	15	11	42
5872204	26	20	10	47
513647	22	24	9	43
5874369_1	17	16	9	22
5874369_2	17	16	9	22
3348742	25	19	11	46
285275	15	21	10	33
4884290	20	21	12	46
2493033	22	14	9	49
5228271	21	22	12	30
1073578	19	18	9	43
1885445	19	12	10	50
4085248_1	15	22	11	30
4085248_2	15	22	11	30
1553028	24	21	11	33
2039716	13	12	9	36
148391	11	22	10	47
6986246	23	21	11	39
4747341	24	18	9	41
1273356	17	16	10	30
2569457	21	24	12	40
957157	16	21	9	27
6032716	26	24	10	48
3907184_1	17	22	10	38
3907184_2	17	22	10	38
6808676	18	17	9	27
3673461	16	21	12	26
3929871	17	13	10	43
891383	16	19	9	35
6331144	14	14	10	22
1566939	22	19	11	32
2598711	19	21	10	35
4408297_1	20	19	9	35
4408297_2	20	19	9	35
4180775	23	16	10	35
3744752_1	15	15	12	21
3744752_2	15	15	12	21
3744752_3	15	15	12	21
2907397_1	26	18	9	55
2907397_2	26	18	9	55
3195517	24	21	13	46
4635867	14	14	9	41
1882328_1	17	16	9	38
1882328_2	17	16	9	38
3667463_1	18	20	11	26
3667463_2	18	20	11	26
4659155	17	18	11	43
1048756	21	21	9	35
5162898	14	18	11	46
5555026	18	19	10	25
590998	19	24	12	43
6735895	17	13	10	26
4660941_1	15	21	9	48
4660941_2	15	21	9	48
6671377	18	24	11	37
3338140_1	20	13	9	40
3338140_2	20	13	9	40
7127300	18	22	9	33
415625	23	17	9	46
1488246	23	20	9	30
6026388	15	15	10	39
1452496	14	17	11	26
7131636	23	13	10	49
6162906	16	13	12	21
2198312	18	24	10	26
5086361	16	15	10	37
6251601	19	19	10	47
1866630	12	14	9	54
4897269	24	18	11	30
716099_1	13	21	13	40
716099_2	13	21	13	40
368471	18	15	12	40
83502	13	20	11	25
6256844	13	22	9	33
6746469	23	18	9	32
1983667	24	17	12	43
1695420	17	17	10	44
1119797	16	16	9	40
3832268	14	19	11	34
6185021	23	22	9	46
3165526_1	25	19	12	35
3165526_2	25	19	12	35
6032077_1	15	22	11	32
6032077_2	15	22	11	32
890643	15	20	11	40
5003535_1	13	23	12	37
5003535_2	13	23	12	37
5003535_3	13	23	12	37
4028754	16	12	11	42
2588392	16	21	9	28
4742713	20	18	9	35
6956343	22	18	9	31
6836004	17	18	9	47
1872445	15	19	12	27
4471404	21	17	10	37
1357800	24	20	10	32
5174531	25	16	9	47
3602667	17	14	10	23
5215403	16	21	12	54
1769541	19	14	9	28
5124865	15	17	9	37
453568	22	22	11	31
3108384	18	22	11	35
6434863	25	22	9	28
3564573	24	22	12	46
6925391	22	14	10	34
2544731	15	14	12	46
2832163_1	12	22	12	35
2832163_2	12	22	12	35
6261055	16	18	9	37
2056978	25	19	9	46
6971801_1	15	17	9	26
6971801_2	15	17	9	26
6288713	18	22	10	21
4552033	14	18	12	35
818168	19	13	10	23
4126500	19	23	10	38
1735394	14	21	12	48
1642943	20	15	12	25
4844772	20	12	10	27
6239412	13	18	10	42
4727734	19	15	9	47
4793310	14	20	13	43
4611818	14	19	9	39
6278156	20	22	10	27
1573804	25	22	11	49
6880055	20	13	11	54
3636406_1	11	17	12	33
3636406_2	11	17	12	33
3200968	17	22	9	38
4370873	19	16	11	47
6788946	20	19	11	49
