TARA_72	TARA_142	TARA_143	TARA_144
1451819	1	1	1	0.466666666666667
237166	0.984962406015038	1	0.964912280701754	0.411764705882353
1238434	0.87	0.869565217391304	1	1
1442846	0.926229508196721	1	0.96969696969697	1
232429	0.745614035087719	1	1	0.4375
2343748	1	0.941176470588235	0.785714285714286	0.692307692307692
5563344	0.895652173913044	0.947368421052632	0.854545454545454	0.916666666666667
5476155	0.119266055045872	0.5	0.354838709677419	0.0625
3326296	0.223529411764706	0.636363636363636	0.436363636363636	0.1
2604178	0.221238938053097	0.52	0.106382978723404	0.0769230769230769
5355707	0.888888888888889	0.782608695652174	0.815384615384615	0.9
6058169	0.882978723404255	0.933333333333333	0.674418604651163	1
6538989	0.819148936170213	0.842105263157895	0.91044776119403	1
5142770	0.930693069306931	0.869565217391304	0.890909090909091	1
1433640	0.238938053097345	0.0555555555555556	0.444444444444444	0.666666666666667
5760475	0.431578947368421	0.0909090909090909	0.233333333333333	0.0909090909090909
3132220	0.275229357798165	0.25	0.130434782608696	0.0909090909090909
2719423	0.674418604651163	0.882352941176471	0.907407407407407	0.8
6816971	0.13953488372093	0.0625	0.0217391304347826	0
1335960	0.362637362637363	0.434782608695652	0.4	0.631578947368421
6357429	0.765765765765766	1	0.857142857142857	0.833333333333333
4861266_1	0.112244897959184	0.285714285714286	0.277777777777778	0.388888888888889
4861266_2	0.112244897959184	0.285714285714286	0.277777777777778	0.388888888888889
1224200	0.693181818181818	0.933333333333333	0.936170212765957	0.923076923076923
670503	0.904761904761905	1	0.827586206896552	0.9
5961568	0.758620689655172	0.923076923076923	0.720930232558139	0.923076923076923
770885	0.365591397849462	0.315789473684211	0.215384615384615	0.722222222222222
862635	0.921259842519685	0.8	0.927272727272727	0.923076923076923
5546493	0.901785714285714	0.91304347826087	0.878787878787879	1
6166300	0.715686274509804	0.882352941176471	0.807017543859649	0.684210526315789
6057298	0.122641509433962	0.238095238095238	0.225806451612903	0.5
5511213	0.206896551724138	0.08	0.129032258064516	0
6568770	0.321428571428571	0.238095238095238	0.140625	0.166666666666667
4243273	0.893805309734513	0.6	0.916666666666667	1
1128104	0.894230769230769	0.896551724137931	0.793650793650794	0.846153846153846
1505864	0.0555555555555556	0.142857142857143	0.296875	0.133333333333333
6078606	0.805555555555556	1	0.838235294117647	0.894736842105263
2937412	0.141176470588235	0	0.19047619047619	0.235294117647059
5982315	0.841666666666667	0.944444444444444	0.983333333333333	0.909090909090909
3215114	0.181818181818182	0.263157894736842	0.0483870967741935	0.222222222222222
5852260	0.362068965517241	0.105263157894737	0.2	0.5
6194259	0.902654867256637	0.666666666666667	0.821428571428571	0.8125
3349551	0.174757281553398	0.157894736842105	0.202898550724638	0.1
2719569	0.1	0.0454545454545455	0.222222222222222	0.157894736842105
136629	0.81981981981982	0.909090909090909	0.956521739130435	1
2105544	0.947368421052632	0.909090909090909	0.754098360655738	1
1432807	0.141414141414141	0.105263157894737	0.03125	0
7110778	0.701149425287356	0.565217391304348	0.859375	0.785714285714286
736492	0.71	0.75	0.730769230769231	0.9
1513092	0.274725274725275	0.65	0.274193548387097	0.222222222222222
3032985	0.907407407407407	1	0.945205479452055	1
357205	0.461538461538462	0.666666666666667	0.695652173913043	0.769230769230769
6782907	0.100840336134454	0	0.163934426229508	0.272727272727273
6165315	0.761467889908257	0.8	0.578947368421053	0.75
486543_1	0.132743362831858	0	0.240740740740741	0
486543_2	0.132743362831858	0	0.240740740740741	0
486543_3	0.132743362831858	0	0.240740740740741	0
7105282	0.859649122807018	0.736842105263158	0.76056338028169	0.923076923076923
579603	0.513274336283186	0.714285714285714	0.672131147540984	0.0909090909090909
1798463	0.774509803921569	0.666666666666667	0.926470588235294	0.8
7095018	0.877551020408163	0.833333333333333	0.898550724637681	0.888888888888889
4994953	0.83695652173913	0.55	0.80952380952381	1
1580381	0.117021276595745	0.0869565217391304	0.135593220338983	0.352941176470588
3315883_1	0.311475409836066	0	0.171052631578947	0
3315883_2	0.311475409836066	0	0.171052631578947	0
6816544	0.893805309734513	0.75	0.9	0.923076923076923
3444788	0.652542372881356	0.904761904761905	0.608695652173913	0.875
2656661	0.25	0.238095238095238	0.150943396226415	0.0833333333333333
5926960	0.575221238938053	0.888888888888889	0.470588235294118	0.5
1411693	0.42	0.185185185185185	0.311475409836066	0.352941176470588
5635959	0.326086956521739	0.363636363636364	0.442307692307692	0.0555555555555556
663108	0.369747899159664	0.722222222222222	0.523809523809524	0.647058823529412
6290428	0.818181818181818	0.7	0.711111111111111	0.692307692307692
6508	0.871794871794872	0.842105263157895	1	0.818181818181818
820651_1	0.571428571428571	0.307692307692308	0.543478260869565	0.769230769230769
820651_2	0.571428571428571	0.307692307692308	0.543478260869565	0.769230769230769
690141	0.831775700934579	0.807692307692308	0.794117647058823	0.933333333333333
25819	0.798245614035088	0.739130434782609	0.695652173913043	0.933333333333333
7909	0.881188118811881	0.857142857142857	0.942307692307692	1
328121	0.909836065573771	0.91304347826087	0.923076923076923	1
5589993	0.554347826086957	0.545454545454545	0.766666666666667	0.714285714285714
