TARA_142	TARA_146	TARA_147	TARA_18	TARA_80
742076_1	0	0	0	1	0
742076_2	0	0	0	1	0
62306_1	0	0	0	1	0
62306_2	0	0	0	1	0
5613450	1	1	1	0	1
4988592	0	0	0	1	0
3634757_1	0	0	0	1	0
3634757_2	0	0	0	1	0
310299_1	1	1	1	0	1
310299_2	1	1	1	0	1
2220731	1	1	1	0	1
2109824	1	1	1	0	1
2834694	0	0	0	1	0
1089342	0	0	0	0.941176470588235	0
5832293_1	1	1	1	0	0.944444444444444
5832293_2	1	1	1	0	0.944444444444444
5832293_3	1	1	1	0	0.944444444444444
21092	0	0	0	0.928571428571429	0
4936436_1	0	0	0	1	0.0769230769230769
4936436_2	0	0	0	1	0.0769230769230769
756878	1	1	1	0.0714285714285714	1
6101446	0	0	0	0.916666666666667	0
670790	0	0.0769230769230769	0	1	0
37884	1	1	1	0.105263157894737	1
5693618_1	0	0	0	0.875	0
5693618_2	0	0	0	0.875	0
5693618_3	0	0	0	0.875	0
4894452_1	0.025	0	0	0.933333333333333	0
4894452_2	0.025	0	0	0.933333333333333	0
718877	1	1	1	0.125	1
604_1	0.983870967741935	1	0.96875	0	1
604_2	0.983870967741935	1	0.96875	0	1
3384088	0.973684210526316	1	0.952380952380952	0	1
4967624_1	0.024390243902439	0	0.0555555555555556	1	0
4967624_2	0.024390243902439	0	0.0555555555555556	1	0
2020329	0.981818181818182	1	0.923076923076923	0	1
269066	0	0	0	0.818181818181818	0
970669	0.0222222222222222	0	0.0666666666666667	0.9375	0
5063124	0	0	0	0.818181818181818	0
5322481	0.909090909090909	1	1	0	1
1994601	0	0	0	0.8	0
639763	0.0425531914893617	0	0	0.916666666666667	0
830223	0	0	0	0.636363636363636	0
2297742	0	0	0	0.769230769230769	0
3480148	0.0222222222222222	0.2	0.0588235294117647	1	0
5989923	0.975609756097561	0.8	0.9	0	1
1083505	1	1	1	0.25	1
1113975	0	0	0	0.75	0
5941074	0.930232558139535	0.8	0.958333333333333	0	1
5113505	0.916666666666667	1	0.952380952380952	0	1
5193720	0.0256410256410256	0.0909090909090909	0.1	1	0.0909090909090909
