TARA_4	TARA_30	TARA_70	TARA_76	TARA_78
2001864	0	0	0	0.166666666666667	0.9
2908389	0	0.166666666666667	0.541666666666667	0	0
1556960	1	1	0.75	0.25	0.142857142857143
2593672	0	0	0	0.538461538461538	0
378771	1	0.666666666666667	1	0.533333333333333	0.266666666666667
2425864	0.893617021276596	0.727272727272727	1	0.555555555555556	0.1
1186647	0.4	0.714285714285714	0.0256410256410256	0	0
1385041	0.904761904761905	1	0.379310344827586	1	1
1235560	0.714285714285714	0.0909090909090909	0.846153846153846	1	1
1111043_1	0.5	1	1	1	1
1111043_2	0.5	1	1	1	1
422987	0.102564102564103	0.6	0.08	0	0
1734032	1	1	0.55	0.846153846153846	0.333333333333333
1189196	0.568627450980392	0.0909090909090909	0.192307692307692	0.933333333333333	1
838160	0.146341463414634	0.1	0.633333333333333	0.8	0.714285714285714
2253325	0.886363636363636	0.333333333333333	1	1	1
1783426	0.472727272727273	0.928571428571429	1	1	1
186994	0.936170212765957	0.727272727272727	0.518518518518518	0.555555555555556	0.2
2488590	0.954545454545455	0.785714285714286	0.888888888888889	0.25	0.5
1746017	0.166666666666667	0.5625	0.694444444444444	0.636363636363636	0
599565	0.725	0.8	0.6	0.181818181818182	0
2112862	0	0	0.5	0.333333333333333	0.25
2791012_1	0.545454545454545	1	1	1	1
2791012_2	0.545454545454545	1	1	1	1
947218	0.216216216216216	0.0714285714285714	0.733333333333333	0.384615384615385	0
1122752	0.627118644067797	0.307692307692308	0.131578947368421	0.222222222222222	0
2266755	1	1	0.6	1	1
770742	1	1	0.709677419354839	0.4	1
847228_1	0.459459459459459	1	0.695652173913043	1	1
847228_2	0.459459459459459	1	0.695652173913043	1	1
534123	0	0	0.216216216216216	0.214285714285714	0.777777777777778
358957	0	0	0.416666666666667	0.5	0.0714285714285714
78320	0.75609756097561	0.333333333333333	0.2	0.363636363636364	0.9
1393730	0.807692307692308	0.222222222222222	0.571428571428571	0.777777777777778	0
1152065_1	0.442307692307692	0.9375	0.68	1	0.928571428571429
1152065_2	0.442307692307692	0.9375	0.68	1	0.928571428571429
34543	0.51219512195122	0.75	0.121212121212121	0	0
606918	1	1	0.636363636363636	0.933333333333333	1
60217	1	0.909090909090909	0.6	0.909090909090909	1
642910	0.428571428571429	0	0.0384615384615385	0	0
2199325	0.135593220338983	0	0.342857142857143	0.888888888888889	0
847998	0	0	0.393939393939394	0.545454545454545	0.142857142857143
870773	0.422222222222222	0.8	0.794117647058823	1	1
1297276	0.578947368421053	0.692307692307692	0.966666666666667	1	1
199411	0	0	0.483870967741935	0.285714285714286	0.444444444444444
290065	0.978723404255319	1	0.75	1	1
501533	0	0	0.290322580645161	0.4	0.555555555555556
1254062_1	0.772727272727273	1	0.96	1	1
1254062_2	0.772727272727273	1	0.96	1	1
1216820	0.755102040816326	0.833333333333333	0.375	0.777777777777778	1
1214413	0.188679245283019	0.666666666666667	0.0285714285714286	0	0
2357837	0	0	0.28	0.1	0
1767704_1	0.384615384615385	0.8	0.333333333333333	0	0
1767704_2	0.384615384615385	0.8	0.333333333333333	0	0
701552	0.346153846153846	0	0.0454545454545455	0	0
2889460_1	0.342857142857143	0	0	0	0
2889460_2	0.342857142857143	0	0	0	0
2853559	0.210526315789474	0.0769230769230769	0	0.4	0.5
2553741	0.157894736842105	0.0769230769230769	0.548387096774194	0.0769230769230769	0
2848307	0.372093023255814	0.636363636363636	0.153846153846154	0	0
352439	0	0	0.361111111111111	0	0.111111111111111
1526077	0.4	0.846153846153846	0.5	0	0.111111111111111
1418892	0.610169491525424	1	1	1	1
204428	0.553191489361702	1	1	0.833333333333333	1
814033_1	0.631578947368421	1	1	1	1
814033_2	0.631578947368421	1	1	1	1
471493	1	1	0.75	1	0.909090909090909
1212595	0.150943396226415	0	0.46875	0.181818181818182	0
1894287	0.977272727272727	1	0.8	1	0.75
2033331_1	0.5	0	0.136363636363636	0	0.1
2033331_2	0.5	0	0.136363636363636	0	0.1
422398	0.239130434782609	0.2	0.391304347826087	0.0833333333333333	0.0833333333333333
1906003_1	0.35	0.1	0	0	0
1906003_2	0.35	0.1	0	0	0
2346384	0.317073170731707	0	0	0	0
2581229	0.296296296296296	0	0	0	0
1555235	0.132075471698113	0.153846153846154	0.185185185185185	0	0
121723	0.824561403508772	1	0.897435897435897	0.888888888888889	0.25
877980	0.0188679245283019	0	0.357142857142857	0.0833333333333333	0
2275159	0.288888888888889	0.666666666666667	0.1875	0	0.230769230769231
825882	0.764705882352941	0.714285714285714	0.942857142857143	1	0.9
526110	0.0540540540540541	0.230769230769231	0.464285714285714	0.166666666666667	0.2
850702	0.36	0.272727272727273	0.379310344827586	0.818181818181818	0.818181818181818
413964	0.304347826086957	0	0	0	0
1293573	0.955555555555556	1	0.657142857142857	0.8	1
300461	0.326923076923077	0	0	0	0
2636840	0.688888888888889	1	1	1	1
1691503	0.848484848484849	1	0.435897435897436	0.75	0.7
226242	0.375	0.2	0.114285714285714	0	0
1521669	0.25	0.111111111111111	0.571428571428571	0.0909090909090909	0
12093	0.325581395348837	0.0769230769230769	0	0	0
2374769	0.804347826086957	0.928571428571429	1	1	0.888888888888889
469885	0.345454545454545	0	0	0	0.0666666666666667
823766	0.571428571428571	1	0.896551724137931	0.916666666666667	1
988712_1	0.704545454545455	1	1	1	1
988712_2	0.704545454545455	1	1	1	1
531063	0.285714285714286	0	0	0	0
2884536	0.285714285714286	0	0	0	0
2512007	1	1	0.7	0.777777777777778	1
333742	0.69811320754717	1	1	1	1
1263704	0.609756097560976	0.615384615384615	0.974358974358974	1	0.777777777777778
915450	0.688888888888889	1	0.4	0.916666666666667	0.888888888888889
2311524_1	0.310344827586207	0	0	0	0
2311524_2	0.310344827586207	0	0	0	0
1156998	0.552631578947368	0.909090909090909	0.391304347826087	1	0.636363636363636
2584283	0.75609756097561	1	0.555555555555556	0.4	1
586787	0.71875	1	1	1	1
1264753	0.379310344827586	0.846153846153846	0.82051282051282	0.7	0.727272727272727
2772706	0.294117647058824	0	0	0	0
2717861	0.547619047619048	0.866666666666667	0.891891891891892	1	1
2414815	0.428571428571429	0.857142857142857	0.695652173913043	0.666666666666667	0.166666666666667
868518	0.75	1	0.935483870967742	1	1
2000752_1	0.0392156862745098	0	0.382352941176471	0.153846153846154	0.1
2000752_2	0.0392156862745098	0	0.382352941176471	0.153846153846154	0.1
913093_1	0.692307692307692	1	1	0.928571428571429	1
913093_2	0.692307692307692	1	1	0.928571428571429	1
1303031	0.230769230769231	0.181818181818182	0.135135135135135	0	0.333333333333333
2170260	0.439024390243902	0.3	0.416666666666667	1	0.727272727272727
248426	0.555555555555556	0.9	0.903225806451613	0.777777777777778	1
2388253	0.571428571428571	0.583333333333333	0.892857142857143	1	1
2236530	0.276595744680851	0	0	0	0
472552	0.423728813559322	0.666666666666667	0.535714285714286	1	0.833333333333333
909708	0.269230769230769	0.7	0.0857142857142857	0.133333333333333	0
937868	0.710526315789474	0.555555555555556	0.972222222222222	0.933333333333333	1
1303087	0.25	0	0	0	0
2149766	0.709090909090909	1	1	1	1
2792827	0.767441860465116	1	0.944444444444444	0.888888888888889	0.6
839458	0.642857142857143	1	0.869565217391304	1	0.916666666666667
2667260	0.341463414634146	0	0.125	0	0
1685553	0.288461538461538	0.0833333333333333	0.142857142857143	0	0
451332	0.672727272727273	1	0.818181818181818	1	1
1460212	0.727272727272727	0.9	0.928571428571429	1	1
347845	0.575757575757576	0.9	0.586206896551724	0.888888888888889	1
1896372	0.72	0.777777777777778	0.92	1	1
152546_1	0.0588235294117647	0	0.342105263157895	0.333333333333333	0.3
152546_2	0.0588235294117647	0	0.342105263157895	0.333333333333333	0.3
522595	0.111111111111111	0.214285714285714	0.344827586206897	0.272727272727273	0
2249872_1	0.686274509803922	1	0.636363636363636	1	0.846153846153846
2249872_2	0.686274509803922	1	0.636363636363636	1	0.846153846153846
1432302_1	0.75	1	1	1	1
1432302_2	0.75	1	1	1	1
2779141	0.574074074074074	0.466666666666667	0.514285714285714	1	1
49805	0.225	0	0.458333333333333	0.222222222222222	0.181818181818182
2917193	0.235294117647059	0.222222222222222	0.25	0.0666666666666667	0
2708182	0.708333333333333	1	0.954545454545455	1	1
1551363	0.264150943396226	0	0	0	0
1182778	0.28	0	0	0	0.0909090909090909
151146	0.857142857142857	0.454545454545455	0.826086956521739	1	1
2313649	0.25	0	0	0	0
1040747	0.236842105263158	0	0	0	0
489027	0.333333333333333	0.125	0.032258064516129	0.0833333333333333	0
624431	0.792452830188679	1	0.96875	1	1
2915375	0.914893617021277	1	0.535714285714286	0.727272727272727	0.769230769230769
1670446	0.210526315789474	0.142857142857143	0.411764705882353	0.272727272727273	0.5
803905	0.217391304347826	0	0	0	0
1066240	0.772727272727273	0.555555555555556	0.861111111111111	1	1
141112	0.772727272727273	1	1	1	1
2752906	0.244444444444444	0	0	0	0.111111111111111
2389435	0.791666666666667	0.384615384615385	0.666666666666667	0.333333333333333	0.642857142857143
208845	0.23728813559322	0	0	0	0
123781	0.930232558139535	1	0.675675675675676	0.6	0.777777777777778
2351979	0.270833333333333	0	0	0.181818181818182	0
765119	0.782608695652174	1	1	1	1
916761	0.6	0.888888888888889	0.6	0.727272727272727	1
347353	0.98	1	0.727272727272727	0.857142857142857	1
2176985	0.75	1	1	0.818181818181818	1
687428	0.459459459459459	0.181818181818182	0.272727272727273	0.642857142857143	0.6
1813845	0.280701754385965	0	0.0526315789473684	0	0
2153367_1	0.846153846153846	1	0.64	1	1
2153367_2	0.846153846153846	1	0.64	1	1
600636	0.625	0.777777777777778	0.714285714285714	0.818181818181818	0.888888888888889
384102_1	0.790697674418605	1	1	1	1
384102_2	0.790697674418605	1	1	1	1
1355320	0.25	0.153846153846154	0.185185185185185	0	0
1364742	0.847457627118644	0.857142857142857	1	1	1
585805_1	0.285714285714286	0	0.0909090909090909	0	0
585805_2	0.285714285714286	0	0.0909090909090909	0	0
562842	0.769230769230769	1	0.96875	1	1
2348903	0.228070175438596	0	0	0	0
222476	0.383333333333333	0.5	0.192307692307692	0.166666666666667	0
210176	0.239130434782609	0	0.225806451612903	0	0
2852278	0.203703703703704	0	0	0	0
241799	0.245614035087719	0	0.0384615384615385	0	0
881325	0.842105263157895	0.909090909090909	0.756756756756757	1	0.777777777777778
884179	0.560975609756098	0.230769230769231	0.375	0.3	0.357142857142857
2674316	0.793103448275862	1	1	1	1
275898	0.766666666666667	0.846153846153846	1	1	1
582494_1	0.339285714285714	0.333333333333333	0.46875	0.266666666666667	0
582494_2	0.339285714285714	0.333333333333333	0.46875	0.266666666666667	0
2343720	0.533333333333333	1	0.586206896551724	0.727272727272727	0.75
664947	0.137254901960784	0	0	0	0
82760	0.843137254901961	1	0.714285714285714	1	1
2000106	0.305555555555556	0	0.272727272727273	0.0714285714285714	0.153846153846154
2458989	0.91304347826087	0.833333333333333	0.625	0.9	0.769230769230769
375962	0.740740740740741	1	0.666666666666667	0.75	1
1603432	0.830188679245283	1	1	1	1
2344845	0.46551724137931	0.181818181818182	0.379310344827586	0.538461538461538	0.733333333333333
812677	0.755555555555556	1	0.805555555555556	1	1
1693079	0.725490196078431	1	0.71875	0.545454545454545	0.923076923076923
1784679	0.836363636363636	1	1	1	1
141992	0.69047619047619	0.615384615384615	0.615384615384615	0.909090909090909	1
2097502	0.793103448275862	1	1	1	0.916666666666667
1361989	0.795454545454545	0.857142857142857	1	1	0.846153846153846
774399	0.789473684210526	1	0.875	1	1
516590	0.804347826086957	1	0.928571428571429	1	1
2933678	0.844444444444444	1	1	1	0.909090909090909
1993174	0.134615384615385	0	0	0	0
2420437	0.204081632653061	0.0769230769230769	0.04	0.1	0
2297363	0.867924528301887	1	1	1	1
540102	0.260869565217391	0.153846153846154	0.321428571428571	0.285714285714286	0.6
1018206_1	0.84	1	0.827586206896552	1	1
1018206_2	0.84	1	0.827586206896552	1	1
634313	0.813953488372093	0.9	0.771428571428571	0.909090909090909	0.909090909090909
2839392	0.847457627118644	1	1	0.9	0.923076923076923
2322375	0.75	0.888888888888889	0.764705882352941	1	0.692307692307692
1598767_1	0.188679245283019	0.153846153846154	0.194444444444444	0	0
1598767_2	0.188679245283019	0.153846153846154	0.194444444444444	0	0
837551	0.872340425531915	0.928571428571429	0.787878787878788	0.8	1
