TARA_142	TARA_143	TARA_144	TARA_18
1240637	16	31	24	55
5833997	12	27	24	53
403288_1	24	31	20	27
403288_2	24	31	20	27
743440_1	12	21	17	28
743440_2	12	21	17	28
2332921	21	26	14	48
5280769_1	22	32	17	34
5280769_2	22	32	17	34
167492	16	28	25	35
3739826	14	14	9	25
283941	24	27	25	44
569796	12	13	15	19
2613129	12	19	20	26
5025948	16	26	17	19
1053322	21	25	23	22
2551866	13	29	16	35
5011440	14	29	16	22
980917	14	15	10	36
5810272	25	27	17	33
2309535	25	30	25	32
6618051	11	14	10	21
1704680	11	12	12	21
2321597	16	27	20	22
394172_1	28	34	26	48
394172_2	28	34	26	48
394172_3	28	34	26	48
1237413	15	27	15	37
2090587	15	16	13	41
3051629_1	17	28	18	63
3051629_2	17	28	18	63
4054210	14	20	20	21
987874	16	18	9	27
4305013	16	18	14	21
1602946	18	22	18	37
332045	16	17	28	49
6379737	10	18	21	58
3290799_1	22	37	21	54
3290799_2	22	37	21	54
3290799_3	22	37	21	54
427941	11	15	13	66
1584265	17	11	11	26
4954203	15	27	19	28
1064055	16	16	14	41
5236699	22	22	30	59
3073858	16	16	13	21
996983	19	24	18	58
4083351	19	18	21	49
1812169	17	22	15	29
2217115	20	25	16	31
4399183	13	12	14	19
4130723	10	16	10	18
3666152	21	17	22	38
5023690	24	23	24	30
594933	13	14	18	43
1778063	9	12	9	34
1761049	12	13	17	28
2093046	18	28	18	43
6492332	10	15	9	37
6182036	12	16	13	31
1717910	20	24	16	61
3873377	12	12	10	19
1355742	13	16	15	29
4056757	18	21	26	55
5155283	15	22	11	47
1167502	20	25	16	45
1876788_1	18	29	14	54
1876788_2	18	29	14	54
900591	24	26	13	52
2039589	13	24	15	38
5532706_1	18	15	12	49
5532706_2	18	15	12	49
4966516	10	15	25	24
4197419	16	23	16	62
5705095	9	23	19	19
248851	17	32	28	62
6035229	9	15	12	30
4057977	16	28	20	43
2428914	14	24	24	36
4863668	10	16	16	36
419079_1	23	16	19	40
419079_2	23	16	19	40
6323989	14	13	15	34
1052441	11	21	15	36
2387350_1	23	26	24	41
2387350_2	23	26	24	41
5198959_1	21	28	19	44
5198959_2	21	28	19	44
6109656	21	16	12	30
4764281_1	14	18	21	32
4764281_2	14	18	21	32
1429271	30	25	18	53
2202763	12	18	13	36
666654	15	18	23	40
1939756	13	21	12	29
5893830	18	17	10	35
1684286	13	17	9	18
5647462	22	20	23	33
866988	17	26	26	73
2369150	21	28	17	33
6027495	15	31	16	62
3163113	19	19	24	54
1955306	20	30	22	75
1431951	19	21	13	68
4238843_1	15	14	11	39
4238843_2	15	14	11	39
871486	17	30	12	47
5369066	9	26	17	23
2050939	17	22	18	68
2537923_1	21	15	13	60
2537923_2	21	15	13	60
2537923_3	21	15	13	60
341220	13	24	24	32
2095680	22	31	15	67
1792077	19	22	24	50
1266069	24	28	24	59
4887473	20	19	18	53
947640	27	23	18	76
4680388	17	19	13	19
5637245	22	20	14	33
5500460	20	17	16	44
4777182	13	22	10	34
5287734	11	24	20	61
3165652	15	14	11	42
5937754	19	28	23	61
5115111	20	29	27	53
718309	17	21	16	52
5532187	18	20	20	30
1822092	12	16	17	49
3365922	22	28	19	55
