TARA_142	TARA_146	TARA_147	TARA_150	TARA_151	TARA_68
4215772	1	0.888888888888889	0.933333333333333	0.142857142857143	0	0
5901413	0.214285714285714	0.904761904761905	1	1	1	1
5572165	0	0	0	0.08	0.785714285714286	0
467649	0.705882352941177	0.0666666666666667	0	0	0	0
5512679	0.928571428571429	0.6875	0.764705882352941	0.0588235294117647	0	0
1740428	0	0.7	0.347826086956522	1	1	1
2577504_1	0	0.176470588235294	0.555555555555556	0.888888888888889	0.866666666666667	1
2577504_2	0	0.176470588235294	0.555555555555556	0.888888888888889	0.866666666666667	1
1335428	0.230769230769231	0.947368421052632	0.846153846153846	1	1	1
1669880	1	0.695652173913043	0.7	0	0.111111111111111	0
1730687	0.111111111111111	0	0.1	0.696969696969697	0.928571428571429	0.833333333333333
4027469	1	1	1	0.92	0.272727272727273	1
4838161	0.909090909090909	1	1	0.545454545454545	0.714285714285714	0
5200601	1	0.6	0.739130434782609	0.0416666666666667	0	0.111111111111111
1693523	0.75	0.176470588235294	0	0	0	0
4418585_1	0.764705882352941	0	0.16	0.0277777777777778	0	0.0909090909090909
4418585_2	0.764705882352941	0	0.16	0.0277777777777778	0	0.0909090909090909
4418585_3	0.764705882352941	0	0.16	0.0277777777777778	0	0.0909090909090909
5549420	0.235294117647059	0.80952380952381	0.904761904761905	1	1	1
6557558	0.904761904761905	1	1	0.96969696969697	0.909090909090909	0.272727272727273
4717355	0.142857142857143	0.583333333333333	0.7	0.933333333333333	1	1
6251949	0.352941176470588	1	0.941176470588235	0.956521739130435	1	1
3692208	0.1	0.647058823529412	0.625	0	0	0
5752983	0	0	0	0.28125	0.583333333333333	0.8
6439483_1	0.933333333333333	0.15	0.222222222222222	0.04	0.333333333333333	0.222222222222222
6439483_2	0.933333333333333	0.15	0.222222222222222	0.04	0.333333333333333	0.222222222222222
3741869	0.4375	1	0.956521739130435	1	1	1
4655819	1	1	1	0.46875	0.9	0.333333333333333
4026477	0.833333333333333	0.65	0.466666666666667	0.0810810810810811	0	0
6150101	0.933333333333333	0.428571428571429	0.173913043478261	0.0909090909090909	0	0
4538081	0.909090909090909	1	0.9375	0.5	0.272727272727273	0.153846153846154
6158567	0.692307692307692	0.91304347826087	0.846153846153846	0.258064516129032	0.2	0.0909090909090909
2949560	0.8125	0.695652173913043	0.590909090909091	0.0344827586206897	0	0.2
4177134	1	0.642857142857143	0.833333333333333	0.633333333333333	0.923076923076923	0
967979	0.866666666666667	0.315789473684211	0.565217391304348	0.032258064516129	0.0909090909090909	0.357142857142857
1731249	0.307692307692308	0.571428571428571	0.5	1	1	1
4540491	1	0.470588235294118	0.8125	0.384615384615385	0.777777777777778	0
4077051	0.0909090909090909	0.529411764705882	0.565217391304348	0.941176470588235	1	0.923076923076923
3419736	0.470588235294118	0	0	0	0	0
5419801	0.666666666666667	0.111111111111111	0.153846153846154	0	0	0
