TARA_147	TARA_148	TARA_149	TARA_151	TARA_25
82297	26	11	108	21	11
6615687	26	15	111	30	15
47504	15	10	88	24	9
2479292	16	9	77	18	11
6426165	26	12	106	27	12
108638	21	9	90	21	18
2147382	30	10	116	18	9
1713502	20	9	99	19	16
5404277	24	13	99	22	9
4660589	22	10	91	18	12
2711843_1	30	11	127	30	10
2711843_2	30	11	127	30	10
3969057	25	14	97	21	12
971423	31	10	109	24	13
5916453	33	11	125	27	13
184181	24	15	84	23	9
2740023	29	11	109	28	11
2342097	22	10	99	33	9
5754990	19	11	101	24	9
3416073	19	9	106	17	14
4882790	30	13	119	29	13
4000783	18	16	97	15	11
5554082	28	10	108	25	9
2877975	22	9	94	28	12
3411081	24	9	102	24	9
3982835	22	12	90	22	10
2149971	32	13	132	29	17
5412497	17	11	85	18	14
526200	24	13	98	24	12
2618494	24	12	98	13	9
6596514	18	15	78	15	9
1431409	33	13	124	22	12
1659894_1	29	10	137	27	15
1659894_2	29	10	137	27	15
1528999	22	10	84	16	11
3605042	28	11	106	24	9
534486	28	16	102	28	14
4463504	31	16	111	23	15
6968050	22	11	118	16	12
4005445	28	9	79	16	11
4915962	33	11	115	26	16
5156967	29	10	101	17	13
3707985	31	9	117	27	12
2213121	32	12	106	25	9
3849042	30	15	114	25	11
611997	21	12	114	26	10
6291347	33	10	104	26	9
556415	22	14	87	26	9
210446	22	11	97	20	15
4610807	24	9	135	32	12
5536330_1	17	10	66	15	11
5536330_2	17	10	66	15	11
1404822	17	9	99	24	9
904380	21	16	116	24	12
3023445	32	13	118	29	11
6792433_1	27	10	98	17	10
6792433_2	27	10	98	17	10
7062871	29	11	97	17	10
184045	31	10	117	27	10
3998870	18	14	95	27	11
5931258	26	12	117	24	11
2720317	20	13	77	18	17
1429663	21	14	107	23	11
1162640	33	14	116	27	15
4741786	24	9	103	18	9
1415243	30	16	81	26	10
1543072	33	13	110	25	12
3629748	24	11	118	24	15
5896259	27	9	110	22	14
1403707	17	10	96	26	10
2467781	22	12	98	30	12
5697435	22	9	97	27	10
6833769_1	29	12	136	23	12
6833769_2	29	12	136	23	12
6833769_3	29	12	136	23	12
3138590	20	11	100	27	13
984697	20	10	74	19	14
6465008	22	9	93	17	12
5989027	21	14	90	19	17
1575207	28	14	116	30	14
4400735	23	13	118	21	11
987186	31	11	117	20	10
518699	25	11	82	26	11
5212235	22	10	95	29	10
99426	20	9	64	17	9
1513193	27	9	72	14	13
4854149	25	15	105	24	11
1942266	28	11	110	24	15
2571974	28	13	116	29	10
2570319	26	10	96	14	10
4622491	28	13	126	24	14
2550433	23	9	93	21	14
528953	19	9	102	22	10
5180366	26	9	79	20	11
316484	28	12	102	23	16
