TARA_148	TARA_150	TARA_151	TARA_152
1166995	1	1	1	1
2662280	1	1	1	1
960795	1	1	0.947368421052632	1
2796119	1	0.961538461538462	1	1
2132652	1	1	1	1
2845060	1	0.0645161290322581	0	0.0454545454545455
1306164	0.933333333333333	1	1	1
2716572_1	1	0.24	0	0
2716572_2	1	0.24	0	0
1684073	0	0.0357142857142857	0.230769230769231	0
2165249	1	0.967741935483871	1	1
1524506	0.2	0.96969696969697	1	1
31240	0.2	1	0.944444444444444	1
2775207	0.846153846153846	0.0384615384615385	0.0555555555555556	0
2175016	0	0.0294117647058824	0	0.1
1050069	0.909090909090909	0.24	0	0
2235349	0	0.826086956521739	0.785714285714286	1
1714469	0.916666666666667	0.125	0.230769230769231	0
2182231	0.111111111111111	0.875	1	0.941176470588235
649915	1	0.142857142857143	1	0.818181818181818
1235530_1	0	0.032258064516129	0.176470588235294	0.923076923076923
1235530_2	0	0.032258064516129	0.176470588235294	0.923076923076923
1782173	1	0.962962962962963	0.666666666666667	0.933333333333333
1130159	0.875	0.0476190476190476	0.111111111111111	0.153846153846154
1093807	0.277777777777778	0.956521739130435	1	1
306214	1	0.148148148148148	0.5	1
2181768	1	0.28	0.166666666666667	0
2820697	0.823529411764706	0.103448275862069	0	0
95403	0.0769230769230769	0.846153846153846	0.928571428571429	1
2734296	1	0.0967741935483871	0.176470588235294	0.304347826086957
2556051	0.928571428571429	0.260869565217391	0.0833333333333333	0.866666666666667
1477914	0.285714285714286	1	1	1
1906176	0.823529411764706	0.114285714285714	0	0
1851125	1	0.111111111111111	0.555555555555556	0.0625
2199615	0.235294117647059	0.96551724137931	0.9	1
871724	0.923076923076923	0.185185185185185	0.181818181818182	0
2746056	0.222222222222222	0.903225806451613	1	1
239592	0.0909090909090909	0.896551724137931	1	1
1637674	0.571428571428571	0.0555555555555556	0.0526315789473684	0.0454545454545455
2647387	1	0.0909090909090909	0.7	0.8125
1233075	0.277777777777778	0.941176470588235	0.928571428571429	1
824549_1	0.111111111111111	0.875	0.866666666666667	0.277777777777778
824549_2	0.111111111111111	0.875	0.866666666666667	0.277777777777778
1730848_1	0.235294117647059	1	0.9375	0.714285714285714
1730848_2	0.235294117647059	1	0.9375	0.714285714285714
1872128	1	0.125	0.0714285714285714	0.1875
949407	0	0.761904761904762	1	0.315789473684211
1361870	0.0714285714285714	0.928571428571429	0.764705882352941	0.952380952380952
2205893	0.733333333333333	0	0.636363636363636	0.0714285714285714
1081648	0	0.19047619047619	0.933333333333333	0.357142857142857
256820	1	0.125	0.333333333333333	0.0833333333333333
2690326_1	1	0.25	0.105263157894737	0.25
2690326_2	1	0.25	0.105263157894737	0.25
1831461_1	0	0.863636363636364	0.692307692307692	0.583333333333333
1831461_2	0	0.863636363636364	0.692307692307692	0.583333333333333
1552575	0.857142857142857	0.192307692307692	0.0833333333333333	0
2229559	1	0.0357142857142857	0.285714285714286	0.16
222379_1	0	0.84	0.764705882352941	0.733333333333333
222379_2	0	0.84	0.764705882352941	0.733333333333333
2193581	0.153846153846154	0.884615384615385	0.80952380952381	0.875
305325	0.846153846153846	0.96875	1	1
2635838	1	0.428571428571429	0.133333333333333	1
763318	1	0.19047619047619	0.15	0.722222222222222
2230283	0.818181818181818	0.135135135135135	0	0.352941176470588
1266020	0.947368421052632	0.189189189189189	0.0769230769230769	0.0526315789473684
1524654	0	0	0.0714285714285714	0.6
888906	1	0.228571428571429	0.133333333333333	0.2
1063008	0.133333333333333	0.75	0.636363636363636	0
922513	1	0.739130434782609	0.538461538461538	0.1
1357570	1	0.484848484848485	0.923076923076923	1
2860939	0.285714285714286	0.9	0.846153846153846	0.777777777777778
1340857	0.736842105263158	0.115384615384615	0.0833333333333333	0.105263157894737
2418584	1	0.129032258064516	0.263157894736842	0.352941176470588
2467070	1	0.173913043478261	0.428571428571429	0.846153846153846
1653433	0.133333333333333	0.875	0.882352941176471	0.636363636363636
707951	0.0714285714285714	0.928571428571429	0.764705882352941	0.72
2227534	0	0.818181818181818	0.789473684210526	0.785714285714286
2082905	0	0.827586206896552	0.388888888888889	0.272727272727273
1046884	0.727272727272727	0.037037037037037	0.142857142857143	0
896104	1	0.173913043478261	0.5625	0.785714285714286
372702	0.833333333333333	0.16	0.2	0
1930275	1	0.2	0.0588235294117647	0.266666666666667
1398288	0.6875	0.0645161290322581	0.0588235294117647	0
2110797	0	0.625	0.866666666666667	0.75
2702791	1	0.366666666666667	0	0.818181818181818
2866105	0.266666666666667	0.875	0.9375	0.869565217391304
455164	1	0.235294117647059	0.222222222222222	0.117647058823529
2728462	0	0.588235294117647	0.5625	0.9375
1688174_1	0.222222222222222	0.818181818181818	0.9375	0.923076923076923
1688174_2	0.222222222222222	0.818181818181818	0.9375	0.923076923076923
1803229_1	0	0.68	0.461538461538462	0.0909090909090909
1803229_2	0	0.68	0.461538461538462	0.0909090909090909
821318	0.928571428571429	0.21875	0.25	0
2769971	1	0.225806451612903	0.133333333333333	0.0416666666666667
935232	0.818181818181818	0.181818181818182	0.0625	0
630510	0.923076923076923	0.125	0.0666666666666667	0.105263157894737
2438084	0	0.517241379310345	0.611111111111111	0
1677800	0.8	0.115384615384615	0.176470588235294	0
2263089	1	1	0.916666666666667	0.384615384615385
459228	1	0.464285714285714	0.15	0.0555555555555556
1715783	0.909090909090909	0.259259259259259	0.533333333333333	0.928571428571429
2506463	0	0.756756756756757	0.888888888888889	0.571428571428571
1051484	0.142857142857143	0.758620689655172	0.888888888888889	0.2
2677765	1	0.206896551724138	0.380952380952381	0
2861179_1	0.7	0.153846153846154	0	0.0555555555555556
2861179_2	0.7	0.153846153846154	0	0.0555555555555556
2136871	0.833333333333333	0.176470588235294	0	0.666666666666667
707124	0.1875	0.782608695652174	0.875	0.941176470588235
879611	0	0.681818181818182	0.6	0.894736842105263
2529871	0.818181818181818	0.09375	0.125	0.0476190476190476
