TARA_144	TARA_149	TARA_151	TARA_9	TARA_11	TARA_23
6237401_1	1	1	1	0	0.03125	0.0112359550561798
6237401_2	1	1	1	0	0.03125	0.0112359550561798
1097914	0	0.117647058823529	0	0	0	0.02
6895868	1	0.952380952380952	1	1	0.96969696969697	1
3311371	0	0	0	0	0.0526315789473684	0
202728	0.05	0.384615384615385	0.916666666666667	0.181818181818182	0.291666666666667	0.151515151515152
6260937_1	0.923076923076923	0.95	1	0.866666666666667	0.958333333333333	0.920634920634921
6260937_2	0.923076923076923	0.95	1	0.866666666666667	0.958333333333333	0.920634920634921
1603781	0.3125	0.285714285714286	1	1	0.4	0.724137931034483
4364547	0.96	0.772727272727273	0.72	0.222222222222222	0.5	0.862068965517241
5668953	1	0.666666666666667	1	0.9375	0.653846153846154	0.925925925925926
2421553	0.0714285714285714	0.666666666666667	0.428571428571429	0.181818181818182	0.266666666666667	0.689655172413793
3873108	1	0.958333333333333	1	0.636363636363636	1	1
5950173	0.555555555555556	0.692307692307692	0.666666666666667	0	0.666666666666667	0.56
2674601	0.947368421052632	0.85	1	0.461538461538462	0.416666666666667	0.420289855072464
3619007	0.7	0.583333333333333	0.842105263157895	1	0.846153846153846	0.783333333333333
4970119	0.882352941176471	0.882352941176471	0.764705882352941	0.25	0.533333333333333	0.790697674418605
4696463	0.416666666666667	0.833333333333333	0.9375	0.5	0.923076923076923	0.4375
4652594	1	1	1	0.692307692307692	0.62962962962963	0.722222222222222
6762291	0	0	0.04	0	0	0.3125
3690022_1	1	0.8125	0.944444444444444	0.230769230769231	0.75	0.604938271604938
3690022_2	1	0.8125	0.944444444444444	0.230769230769231	0.75	0.604938271604938
3690022_3	1	0.8125	0.944444444444444	0.230769230769231	0.75	0.604938271604938
7028965	0.125	0.2	0.333333333333333	0.2	0.714285714285714	0.209302325581395
3856950	0.333333333333333	0.583333333333333	0.173913043478261	0.0625	0.347826086956522	0.6875
2488353_1	1	1	0.909090909090909	0.928571428571429	1	0.657894736842105
2488353_2	1	1	0.909090909090909	0.928571428571429	1	0.657894736842105
2488353_3	1	1	0.909090909090909	0.928571428571429	1	0.657894736842105
3701941	0.909090909090909	0.733333333333333	0.888888888888889	0.866666666666667	0.875	0.862068965517241
5783753_1	0.411764705882353	0.714285714285714	0.384615384615385	0.583333333333333	0.952380952380952	0.681818181818182
5783753_2	0.411764705882353	0.714285714285714	0.384615384615385	0.583333333333333	0.952380952380952	0.681818181818182
5493306	0.111111111111111	0.173913043478261	0.2	0.307692307692308	0.222222222222222	0.157894736842105
