TARA_150	TARA_151	TARA_4	TARA_18
845982	1	1	1	0
843885	0	0	0	1
5983162	1	1	1	0
5912017	0	0	0	1
5818724	1	1	1	0
5615625_1	0	0	0	1
5615625_2	0	0	0	1
5520374_1	0	0	0	1
5520374_2	0	0	0	1
533123	0	0	0	1
530465	1	1	1	0
515937_1	0	0	0	1
515937_2	0	0	0	1
5103590	0	0	0	1
4518156	0	0	0	1
402091	0	0	0	1
3729498	0	0	0	1
2919199	0	0	0	1
2873960_1	0	0	0	1
2873960_2	0	0	0	1
2870565	1	1	1	0
2836429	0	0	0	1
2827120	1	1	1	0
2796514	0	0	0	1
2702454_1	0	0	0	1
2702454_2	0	0	0	1
2702454_3	0	0	0	1
234589	0	0	0	1
234197	0	0	0	1
2215973_1	1	1	1	0
2215973_2	1	1	1	0
2215973_3	1	1	1	0
2165548_1	1	1	1	0
2165548_2	1	1	1	0
2165548_3	1	1	1	0
190236	1	1	1	0
15871_1	1	1	1	0
15871_2	1	1	1	0
1530833	0	0	0	1
1305336	0	0	0	1
1238697	0	0	0	1
1265036	0	0	0	0.96969696969697
283583	0	0	0	0.967741935483871
1232912	0	0.0333333333333333	0	1
5163948_1	1	0.958333333333333	1	0
5163948_2	1	0.958333333333333	1	0
2292797	0	0	0	0.96551724137931
5483653_1	0	0	0	0.964285714285714
5483653_2	0	0	0	0.964285714285714
5033751	1	1	1	0.0416666666666667
160664	1	1	1	0.0454545454545455
576569	0	0	0	0.9375
816675	0.0357142857142857	0	0	0.970588235294118
2253495	0.0714285714285714	0	0	1
5761444	1	0.967741935483871	1	0
1565789	1	1	1	0.0714285714285714
705788	1	1	0.95	0
6004220	0	0	0	0.909090909090909
2383565_1	1	1	1	0.0769230769230769
2383565_2	1	1	1	0.0769230769230769
934511	0	0	0	0
1957216	1	1	1	0.0869565217391304
921361_1	1	1	0.947368421052632	0.0434782608695652
921361_2	1	1	0.947368421052632	0.0434782608695652
3957560_1	1	0.972972972972973	1	0.0526315789473684
3957560_2	1	0.972972972972973	1	0.0526315789473684
1515082	1	1	1	0.111111111111111
3039538	1	0.958333333333333	0.941176470588235	0
243519	0.05	0.0833333333333333	0	1
4418734_1	0.9	1	1	0
4418734_2	0.9	1	1	0
4877069_1	0	0.0555555555555556	0.0357142857142857	1
4877069_2	0	0.0555555555555556	0.0357142857142857	1
359084_1	0	0.032258064516129	0.025	1
359084_2	0	0.032258064516129	0.025	1
3166140_1	0	0.0571428571428571	0	1
3166140_2	0	0.0571428571428571	0	1
406272	0	0	0	0.95
1112252_1	1	1	1	0.153846153846154
1112252_2	1	1	1	0.153846153846154
1276563	0	0	0.0454545454545455	0.892857142857143
5192684	0.0714285714285714	0	0.0769230769230769	1
2247668_1	1	0.975	1	0.0909090909090909
2247668_2	1	0.975	1	0.0909090909090909
5138941	0.9375	0.896551724137931	1	1
717807_1	0.0625	0.0434782608695652	0.0416666666666667	0.96969696969697
717807_2	0.0625	0.0434782608695652	0.0416666666666667	0.96969696969697
4255198	0.875	1	1	1
5122134	0	0.0588235294117647	0.0882352941176471	1
3220894_1	0.923076923076923	0.923076923076923	1	0
3220894_2	0.923076923076923	0.923076923076923	1	0
3220894_3	0.923076923076923	0.923076923076923	1	0
5015488	0.972222222222222	0.935483870967742	1	0.0476190476190476
5445138	0	0	0	0.818181818181818
2053492_1	0.939393939393939	1	1	0.0769230769230769
2053492_2	0.939393939393939	1	1	0.0769230769230769
4975686	0	0	0	0.818181818181818
5484994	0	0	0	0.818181818181818
5437831	0.235294117647059	0.0869565217391304	0	1
158006	0	0	0	0.80952380952381
2410856	0	0	0.0555555555555556	0.909090909090909
270770	0.952380952380952	0.967741935483871	1	0.0769230769230769
5612925	1	1	1	0.19047619047619
1484837	0	0	0	0.862068965517241
633247_1	0.952380952380952	0.966666666666667	1	0.117647058823529
633247_2	0.952380952380952	0.966666666666667	1	0.117647058823529
1071510	0.12	0	0	0.9375
879783	1	1	1	0.214285714285714
2251628	0.0588235294117647	0.222222222222222	0	0.956521739130435
4994375	0.9	0.896551724137931	0.95	0
199814	0.8	1	0.9	0
3556837_1	0.923076923076923	0.789473684210526	1	0
3556837_2	0.923076923076923	0.789473684210526	1	0
685615	0	0	0.2	1
5918560_1	0	0.102564102564103	0.0833333333333333	1
5918560_2	0	0.102564102564103	0.0833333333333333	1
5732373	0	0	0.285714285714286	1
5303555_1	0	0.025	0	0.772727272727273
5303555_2	0	0.025	0	0.772727272727273
5460988	1	0.944444444444444	0.75	0
650548	0.9375	0.970588235294118	1	0.111111111111111
4283082	1	1	1	0.241379310344828
5004866	0.928571428571429	0.947368421052632	0.777777777777778	0
2166494	0.142857142857143	0.125	0	0.947368421052632
1012642_1	0.0769230769230769	0.153846153846154	0	0.925925925925926
1012642_2	0.0769230769230769	0.153846153846154	0	0.925925925925926
3127634	0.92	0.939393939393939	0.894736842105263	0
4955008	1	0.833333333333333	0.736842105263158	0
4006867	0	0.388888888888889	0	1
5851237	1	0.764705882352941	0.807692307692308	0
2114407	1	1	0.878787878787879	0.142857142857143
4633897	1	0.930232558139535	0.785714285714286	0.115384615384615
557148	0	0	0.0416666666666667	0.714285714285714
2520141	0.133333333333333	0.230769230769231	1	1
5838768	0.916666666666667	1	0.794871794871795	0
3540813	0	0	0	0.739130434782609
3367125	0.222222222222222	0.19047619047619	0.0625	1
5132009	0.125	0.0303030303030303	0.333333333333333	1
4892065	0	0	0	0.681818181818182
5623120	1	1	1	0.304347826086957
306856	0.95	1	0.78125	0.0476190476190476
2150470	0	0	0	0.692307692307692
607602	1	1	0.945945945945946	0.227272727272727
3936848	0.833333333333333	1	0.7	0.0333333333333333
926858	0.181818181818182	0.0689655172413793	1	0.444444444444444
5439140	0	0	0.0588235294117647	0.72
228045_1	1	1	1	0.318181818181818
228045_2	1	1	1	0.318181818181818
228045_3	1	1	1	0.318181818181818
1289919	1	0.958333333333333	0.878787878787879	0.130434782608696
2524171	0.107142857142857	0.391304347826087	0	0.962962962962963
721745_1	0.814814814814815	0.96875	0.973684210526316	0.115384615384615
721745_2	0.814814814814815	0.96875	0.973684210526316	0.115384615384615
721745_3	0.814814814814815	0.96875	0.973684210526316	0.115384615384615
5448997	1	0.96	0.923076923076923	0.206896551724138
1455624	0	0	0	0.653846153846154
910280	0.2	0.368421052631579	0	1
4962936	0.916666666666667	0.727272727272727	0.0666666666666667	1
1296670	1	0.947368421052632	0.857142857142857	0.136363636363636
6294687	0.0476190476190476	0.166666666666667	0.138888888888889	1
1552000	0.970588235294118	0.9	0.95	0.222222222222222
3192907	0.956521739130435	1	0.891891891891892	0.125
1218156	0.923076923076923	0.9375	0.970588235294118	0.25
2248543	0	0	0.366666666666667	0.954545454545455
4230830	0.05	0.0444444444444444	0.391304347826087	0.95
3134953	0.0833333333333333	0.153846153846154	0.142857142857143	1
2174595	0.9	1	1	0.34375
2516721	1	0.964285714285714	0.833333333333333	0.176470588235294
2463198	0.0909090909090909	0	0.0952380952380952	0.764705882352941
2836748	0	0	0	0.6
932355	0.03125	0.0454545454545455	0.269230769230769	1
1584001	0.0303030303030303	0	0	0.636363636363636
47014	1	0.724137931034483	1	0.137931034482759
800382_1	0	0.0666666666666667	0.266666666666667	0.842105263157895
800382_2	0	0.0666666666666667	0.266666666666667	0.842105263157895
62806	0	0.0588235294117647	0.0526315789473684	0.733333333333333
2966448	0.862068965517241	0.891304347826087	1	0
457473	1	0.8125	1	0.181818181818182
2470956	0.928571428571429	0.585365853658537	1	0.04
536450	0.866666666666667	0.666666666666667	0.870967741935484	0.08
257372	0.972222222222222	0.909090909090909	0.944444444444444	0.230769230769231
5044359	0.923076923076923	0.9375	0.710526315789474	0
566499	0.941176470588235	0.689655172413793	0.826086956521739	0
5388927	0.111111111111111	0.027027027027027	0.1	0.705882352941177
5814814	1	1	1	0.428571428571429
450240	0.789473684210526	0.62962962962963	0.75	0
5059183	1	1	0.9375	0.333333333333333
6565953	0.25	0.161290322580645	0.166666666666667	1
400281	0.125	0.0571428571428571	0.117647058823529	0.78125
3807618	0	0	0	0.565217391304348
650296	0	0	0	0.586206896551724
4905966	1	0.904761904761905	1	0.3
1822242	0.125	0	0.416666666666667	1
876931	0	0	0	0.545454545454545
