TARA_145	TARA_147	TARA_150	TARA_151
2759151	0	0	0	0
2286535	0	0	0	0
1266268_1	0	1	1	1
1266268_2	0	1	1	1
1077978_1	0	1	1	1
1077978_2	0	1	1	1
1321174	1	0	0.0555555555555556	0
669359	1	0	0.0434782608695652	0
258126	1	0	0.0833333333333333	0
534672	1	1	1	1
1348326	0.951807228915663	0	0.0869565217391304	0
2669824_1	1	0	0.0555555555555556	0
2669824_2	1	0	0.0555555555555556	0
2484288	0.964285714285714	0	0.0487804878048781	0
416740	1	1	1	1
1492871_1	1	1	0.894736842105263	0.909090909090909
1492871_2	1	1	0.894736842105263	0.909090909090909
2729563	1	0.0869565217391304	0.08	0.0416666666666667
654456	0.96875	0	0.230769230769231	0
75745	0	0	0	0
2637404_1	1	0	0.037037037037037	0
2637404_2	1	0	0.037037037037037	0
2608972	0.0235294117647059	1	0.7	0.875
785646	0	0	0	0
1016472	1	1	1	1
7786	0.982142857142857	0	0	0.272727272727273
1697687	0.0379746835443038	1	0.8	1
2133926_1	0.968253968253968	0	0.210526315789474	0
2133926_2	0.968253968253968	0	0.210526315789474	0
2133926_3	0.968253968253968	0	0.210526315789474	0
695466	1	0.0454545454545455	0.272727272727273	0.111111111111111
803181_1	0.954022988505747	0	0.125	0
803181_2	0.954022988505747	0	0.125	0
2056327	0.95	0	0.0526315789473684	0
1420530	1	0	0.111111111111111	0.1
1451399_1	1	0.0769230769230769	0.0909090909090909	0.0833333333333333
1451399_2	1	0.0769230769230769	0.0909090909090909	0.0833333333333333
1451399_3	1	0.0769230769230769	0.0909090909090909	0.0833333333333333
1377445_1	0.911111111111111	0.09375	0	0
1377445_2	0.911111111111111	0.09375	0	0
1344342_1	0	1	0.777777777777778	1
1344342_2	0	1	0.777777777777778	1
755726	0.037037037037037	0.916666666666667	0.947368421052632	1
2009751	1	0.0714285714285714	0.407407407407407	0.117647058823529
807649	0.884057971014493	0	0.0666666666666667	0
1444207	0	0.761904761904762	0	0
794272	1	0.538461538461538	0.0476190476190476	0.1
2009654	0.991803278688525	0.0588235294117647	0.5	0.2
1475975	1	0	0.243243243243243	0.25
533491_1	0.887755102040816	0	0	0.1
533491_2	0.887755102040816	0	0	0.1
533491_3	0.887755102040816	0	0	0.1
1177974	0.113207547169811	1	0.8125	1
262248	0.840909090909091	0	0.0714285714285714	0
203531_1	1	1	1	1
203531_2	1	1	1	1
2343992_1	0.0126582278481013	0.823529411764706	0.571428571428571	1
2343992_2	0.0126582278481013	0.823529411764706	0.571428571428571	1
2343992_3	0.0126582278481013	0.823529411764706	0.571428571428571	1
2373065	0	0	0	0
2936172	1	0.172413793103448	0.0526315789473684	0
1865145	0.045045045045045	0.903225806451613	0.666666666666667	0.88
2471543	0.0740740740740741	0	0	0
475464	0.902439024390244	0	0.1	0.111111111111111
1252579	0.103448275862069	1	0.91304347826087	0.888888888888889
405290	0.147058823529412	1	0.904761904761905	1
2587158	0.78	0	0.0625	0
962300	0.724137931034483	0	0	0
2443322_1	0.805194805194805	0	0.0731707317073171	0
2443322_2	0.805194805194805	0	0.0731707317073171	0
717220	0.266666666666667	1	1	1
1051949	0	0.941176470588235	0.695652173913043	0.764705882352941
542232_1	0.78	0	0.0294117647058824	0
542232_2	0.78	0	0.0294117647058824	0
542232_3	0.78	0	0.0294117647058824	0
640192_1	0.206896551724138	1	1	1
640192_2	0.206896551724138	1	1	1
190941_1	0	0	0.0882352941176471	0
