TARA_7	TARA_18	TARA_26	TARA_70
4945645	18	34	12	9
3411701	19	31	14	10
2310594	17	33	14	10
1130023	13	37	9	11
2986134	19	28	12	17
5400589	19	31	16	10
4128966	17	31	11	17
2133534_1	21	31	10	16
2133534_2	21	31	10	16
2220507	18	38	12	9
119760	20	38	14	9
3890977	18	31	16	12
2781703	21	31	13	11
5975882	19	35	13	12
2688662	19	36	13	17
2598378	16	46	13	11
1904433	19	45	10	13
2830815	20	37	13	10
2794964_1	23	30	10	12
2794964_2	23	30	10	12
6078878	16	38	9	12
6089237	19	43	13	15
3671381	15	33	9	18
1027182	20	30	10	18
5805493	17	34	14	13
6203594	23	44	9	17
5227946	17	29	9	12
2455022	13	36	9	14
2421494	23	39	16	14
1149479	22	37	12	19
6323509	20	43	10	19
4652018	15	33	9	13
3278026	18	28	10	15
2779048	17	34	14	10
2253518	18	37	14	10
2865099	17	45	11	11
4751336	22	31	10	12
2544138	17	36	13	10
1304187	23	31	16	15
951030	17	32	11	13
3662346	16	31	12	16
5709554	22	34	9	9
1110315	15	39	14	11
2101575	19	31	14	12
6456340	18	34	10	11
4795726	23	36	10	15
5370797	17	34	9	12
5870713	22	42	11	14
38200	17	30	9	15
3242389_1	19	37	9	11
3242389_2	19	37	9	11
2656657	19	35	12	9
1352226	19	42	11	12
1972737	22	36	12	13
2700979	16	38	12	10
73503	18	38	11	12
4941389	17	37	13	11
6067127	15	41	15	11
5159006	14	40	13	10
3038834	24	32	10	19
435171	15	31	12	9
6032292	15	30	12	16
3857249	19	33	9	11
5628772	19	28	12	15
3319069_1	23	32	15	12
3319069_2	23	32	15	12
4802145	16	37	11	13
1865541	18	37	13	16
2815346	16	44	11	11
6477692	22	39	9	12
3468124	18	29	10	10
6278019	18	38	11	18
4847084	17	37	12	19
3370413_1	16	43	16	13
3370413_2	16	43	16	13
3343604	14	31	11	12
1704934	16	40	14	9
5590328	18	36	11	19
744216	21	33	10	11
6539730	15	33	16	14
632871	23	40	9	14
133187_1	21	38	15	13
133187_2	21	38	15	13
3644969	19	31	12	12
4636215	13	40	9	17
5086651_1	16	31	12	10
5086651_2	16	31	12	10
2877551	21	38	11	16
2342715	24	31	12	12
2729849	13	30	11	10
5751099	17	30	15	10
1326792	14	34	12	9
1931947	20	39	14	13
5778465	13	40	9	18
3415325	21	30	12	15
6059295_1	17	40	17	15
6059295_2	17	40	17	15
3378102	24	31	15	19
286413	18	39	15	15
6324716	22	30	14	13
2872220	14	33	10	9
4111376	18	41	10	18
5070636	16	38	11	15
2222294	23	43	12	14
3960418	19	33	9	16
1300011	15	39	13	13
6313818	23	38	13	13
4038224	18	35	11	10
4585968	15	40	13	13
366424	15	35	12	9
3255930	14	39	9	14
2404730	22	46	10	12
2631252_1	17	38	17	12
2631252_2	17	38	17	12
2631252_3	17	38	17	12
4787424	15	34	11	11
3765215	14	43	13	11
1255434	23	31	13	17
5841837	17	35	9	14
5186362	23	36	11	10
3381035	21	43	12	17
6122502	16	32	17	15
5317501	22	34	15	15
1532971	16	28	10	11
4516336	19	43	12	15
6014264	20	38	14	10
3288181	20	38	12	12
5433404	25	31	13	17
4685305	19	44	15	12
5508586	18	33	14	13
1403690	18	37	9	11
5686337	23	36	11	10
5499496	24	36	15	12
4373566_1	18	34	11	18
4373566_2	18	34	11	18
104437_1	25	33	11	11
104437_2	25	33	11	11
104437_3	25	33	11	11
4683224	16	35	10	17
6493994	16	31	13	13
2128395	14	29	13	12
1310085	24	29	12	19
771350	20	34	14	16
5579434	15	29	10	11
1037423	18	29	13	15
4981848	23	38	17	13
100173	21	46	11	14
6088051	20	43	13	13
1071361	23	33	13	14
6338779	16	42	11	13
1364298	15	45	12	14
5782636_1	17	40	11	14
5782636_2	17	40	11	14
6565785	21	43	15	11
2502459	18	34	13	10
2560936	18	28	15	16
771883	14	28	9	15
3685174	17	43	11	17
4484572	15	33	17	14
924921	14	44	11	15
6416279	18	39	16	11
4276411	17	31	9	15
5736935	19	35	16	16
5583691	25	42	11	17
3510881	25	40	15	12
3606179	19	44	16	15
4843491	19	41	11	15
4924394	20	29	14	14
2023849	20	32	16	14
1662679	15	34	10	10
240434	22	39	12	10
4956203	22	39	17	18
4711671	21	37	11	18
6417909	19	35	15	9
1341093	22	30	14	13
6444894	18	36	11	12
1324587	21	42	14	15
5506155	20	42	12	14
928147	22	40	12	10
5042674	14	38	15	10
5326556	22	30	9	11
5802894	24	28	12	14
4004263	14	28	11	17
628453	20	39	11	13
2797100	17	35	14	13
3767504	19	36	12	13
5630939	15	32	10	17
987229_1	16	43	16	16
987229_2	16	43	16	16
2884191	21	39	12	19
1152314	20	40	14	12
2264078	16	33	9	12
1953769	15	36	12	14
2231297	20	36	9	12
4858087	15	30	14	15
4154788	25	33	12	10
6215357	16	46	12	13
127660	23	35	12	10
2127885	22	41	12	11
4659780	21	33	11	12
1342454	15	38	13	17
6298161	14	40	11	17
823319	14	30	10	9
4791964	21	31	10	14
1192782	18	37	17	19
6152901	15	40	12	10
3572955_1	22	37	12	17
3572955_2	22	37	12	17
1943467	17	31	13	10
4761844	13	37	16	13
4153958	21	42	11	15
2141970	20	34	15	16
6025969	20	39	12	14
4161585	17	39	13	10
3212884	14	30	9	15
4456668	18	34	9	10
444858	19	32	13	11
6365002	18	36	11	10
264260	21	30	13	16
1020241	15	38	12	9
3310405	14	34	10	13
4314439	16	44	17	15
5071805	16	32	11	14
1928797	15	44	12	12
2614611	20	41	16	13
4044029_1	16	42	17	13
4044029_2	16	42	17	13
3435177	14	40	10	13
4433383	18	37	11	11
6089478	20	31	14	14
5789631	20	42	16	14
4251901	20	37	12	10
2897199	21	41	16	11
1417656	20	31	10	11
4782186	21	43	10	12
5844988	20	41	11	9
5408318	24	34	11	10
5050337	18	45	13	14
4493762	24	38	13	14
4292735	21	38	14	18
1450940	19	34	15	19
5934484	22	41	9	10
934239	21	33	10	12
3542634	20	36	11	13
4411205	19	28	12	13
2257936	13	37	14	13
367726	15	40	12	12
4158249	17	31	10	15
6005926	13	40	14	9
4492226	22	39	11	14
5546316	13	31	14	9
3753369	21	37	12	17
5802038	21	32	9	15
2811111	20	28	11	13
3828429	19	37	17	13
2120130	20	38	12	17
3627184	14	30	16	10
4645106	22	46	11	12
6439971	19	43	10	12
6293273	14	38	14	12
2772355	22	34	11	13
5790019	22	43	11	16
3191996	19	36	16	11
1988942	19	40	15	17
3158118	20	32	10	16
459179	22	39	14	14
2214957	25	34	10	18
4851518	17	41	13	17
582318	14	37	11	15
4900115	19	36	10	19
411825	17	38	12	10
1665003	13	33	10	10
5083509	14	36	12	10
3606456	22	35	15	18
5011793	19	45	10	13
5894847	15	39	9	11
1177655	18	45	14	15
3801156	21	40	10	14
4926932	20	33	9	11
3445932	19	30	13	14
5051123	21	44	14	15
5790672	21	39	12	19
2726915	15	32	13	16
661104	20	40	10	13
5004011	20	28	9	16
4452873	14	39	12	10
4842895	17	36	14	11
1839333	19	41	14	12
2970772	19	30	14	16
3645508	20	37	16	10
6242098	20	35	10	14
4538576	20	33	16	14
825425	20	41	12	16
2064109	20	45	17	15
1205532	17	46	13	12
2485089	20	34	12	11
4779431	19	35	11	9
1097376	21	45	12	14
1273437	17	34	11	18
4074258	16	36	11	10
1873367	20	34	9	10
4692780	19	30	11	17
6472741	23	35	15	15
3206906	13	37	15	13
1605899	15	33	14	9
3642957	17	45	9	11
2305150	17	33	10	9
3793606	17	42	13	11
4778683	15	35	13	9
1284694	17	41	14	14
2250042	23	38	11	17
3618678	23	38	10	12
3551970	23	37	14	16
2456858	20	30	11	12
2428621	25	38	14	18
3390882	21	30	14	17
972832	17	28	11	12
5778492	23	39	13	13
2057010	19	40	12	14
663894	18	34	11	12
4234103	18	33	15	18
2267205	17	38	11	12
4707940	22	42	10	10
4843534	17	38	14	19
5428258	23	33	16	11
4224310	17	32	13	9
3687905_1	25	33	11	18
3687905_2	25	33	11	18
2031544	16	35	10	11
4216298	16	28	12	9
3341389	20	36	13	17
1605406	20	34	13	10
3992095	13	39	17	9
5515641	16	36	11	10
981888	16	32	9	10
6554113	24	40	15	14
1936177	20	36	15	13
5262045	16	40	14	16
6062912	21	29	10	12
3664824	22	46	9	10
5936489	17	40	17	11
1858052	20	31	10	11
1487120	15	37	14	9
1605293	18	30	11	9
6083527	14	31	15	14
75523	24	39	12	15
2042952	19	37	9	12
6288671	20	44	10	11
187637	18	28	11	15
1118422	19	36	15	15
5656895	21	38	13	9
3020834	21	34	17	15
5601435	15	37	11	14
5368838_1	18	32	14	12
5368838_2	18	32	14	12
4707234	19	34	12	12
1688011	22	41	15	13
3535518	22	35	12	19
2045556	23	44	14	13
3628983	22	37	9	15
1837558	14	39	9	14
1317292	19	33	12	12
2559513	21	35	11	13
1058537	21	40	9	18
838329	22	38	13	16
5503268	23	40	9	17
263931	19	41	12	15
456386	16	40	13	11
1249457	18	39	14	10
3486809	22	34	14	14
5651230	17	44	11	16
1790284	15	33	11	12
4123681	20	39	15	12
4294205	17	42	9	9
6450068	18	30	9	14
5677242	15	37	15	17
6244710	16	38	12	12
103481	21	39	10	16
828388	15	42	12	13
3761909	21	43	14	15
1091569	21	37	10	16
3800851	19	36	11	18
1377877	13	33	10	15
2269796	24	31	17	18
1695164	18	34	9	14
80701	15	32	13	18
3159428_1	21	33	9	13
3159428_2	21	33	9	13
3159428_3	21	33	9	13
6391184	24	34	10	13
6508544	24	30	15	16
6334655	20	42	11	13
1479863	25	33	13	18
6399758	16	31	13	14
6332808	20	46	13	17
2033575	19	44	11	11
2994133	21	35	12	15
6349631	23	36	12	14
1543242	13	34	11	18
3654977	22	30	15	16
3247579	16	28	11	10
1935498	13	30	10	14
1775013	15	38	12	12
3066869	20	35	16	10
3166814	25	33	12	11
3132036	15	34	15	14
6392994	16	32	16	17
5690294	16	40	10	11
2092848	17	38	15	12
1231208	13	38	16	18
4220919	16	36	9	17
3644680	23	37	11	12
2359531	19	43	12	11
2176096	18	39	13	17
6215683	20	36	10	10
3916895	15	45	12	10
5139511	22	45	13	13
5597221	17	46	10	11
678548	18	31	15	11
4536956	16	42	17	16
4980438	20	41	11	13
5254471	15	43	15	16
2079730	16	31	10	9
5062037	22	42	14	11
3612824	19	46	10	13
1525356	18	32	17	16
4226836	24	34	11	12
1736276	14	36	13	19
4220611	18	46	13	18
1554662	13	33	14	12
3632307	14	31	15	13
1766258	15	46	14	15
5224645	25	33	11	17
4171230	23	39	15	13
4276353	17	44	9	15
3174739	22	42	17	11
6517584	19	34	17	9
3693373	16	42	15	14
3229619	21	32	17	16
679037	14	36	13	12
2103221	18	37	10	11
4075262	15	30	14	13
5209617	21	46	9	17
362272	19	38	12	13
3245718	16	45	9	16
2909218	18	42	13	9
3465415	24	29	12	11
2883878	19	29	15	10
5911642	18	34	12	14
2838477	16	41	10	11
737713_1	14	34	16	12
737713_2	14	34	16	12
2720834	21	42	12	14
3644737	14	42	13	16
3593182	15	38	11	10
608372	13	32	11	12
1124019	13	37	13	16
4428739	20	33	14	14
4770541_1	19	34	11	16
4770541_2	19	34	11	16
3127130	16	29	14	9
3213367	16	28	9	13
5083967	19	36	10	13
2425622	17	32	14	12
6087510	18	36	11	17
3906249	17	32	9	17
5466880	16	41	14	16
6301068	17	31	12	10
4487101	24	31	12	11
3789361_1	13	41	12	15
3789361_2	13	41	12	15
945730	17	33	12	15
1595426	21	31	15	9
3616245	15	29	10	15
1602273	20	31	12	10
2555069	19	37	10	12
3282783	20	41	15	13
2707213_1	18	31	11	13
2707213_2	18	31	11	13
3971528	23	34	9	11
2051336	15	41	11	15
1765316	15	40	12	11
2769853	20	33	9	15
1461328	20	36	13	10
122624	21	39	15	11
5059978	20	41	16	9
5401982	22	32	12	12
5084941	21	41	9	12
6242416	19	31	14	14
5429611	18	31	12	14
5234764	16	34	10	15
2620577	18	38	12	15
5315435	18	40	13	16
3446906	20	42	12	16
5027198	15	36	14	9
2536795	21	34	14	10
1531160	23	40	12	11
1870170	21	31	12	11
3597059	22	39	13	15
4440222	14	34	11	11
1760185	21	36	13	9
5706266	22	39	12	13
488251	25	30	13	12
4402376	15	44	10	16
2143190_1	18	42	9	16
2143190_2	18	42	9	16
2143190_3	18	42	9	16
3305487	22	39	9	15
4280989	22	43	12	14
215758	17	35	11	12
2037846	18	28	13	15
5469872	21	42	11	12
4467645	16	29	14	14
2810043	18	33	9	13
5548215	17	35	9	16
3588810	23	45	12	19
4102439	20	42	14	15
2450241	16	33	11	14
3653681	25	41	13	13
282910	14	38	14	13
4562880	14	40	11	19
6434545	18	36	9	11
4244491	24	33	13	15
434302_1	18	34	11	14
434302_2	18	34	11	14
792655	17	31	12	14
2252718	16	45	13	15
117895	21	39	15	11
6087637	25	30	13	18
263312	20	35	14	10
634082	19	32	13	13
2968723	15	31	11	15
4880244	16	34	11	13
646032	18	44	12	10
613828	19	37	14	17
5668255	21	43	14	12
451978	20	37	10	13
5726867_1	19	44	17	12
5726867_2	19	44	17	12
5260003	16	30	15	13
3429236_1	18	34	11	16
3429236_2	18	34	11	16
2956912	18	31	12	17
2843400	17	41	10	14
1052675	21	45	13	12
3218453	21	38	15	13
2645706	19	38	14	13
4635795	13	33	16	16
3912653	18	28	10	14
6032975	19	40	16	9
3749138	20	36	13	11
6276452	16	39	13	17
3855331	20	41	10	12
1374038	20	42	10	14
6429347	20	33	13	13
6020231	22	44	16	14
5062210	15	36	12	15
5198542	20	40	13	11
5259293	20	39	14	19
6086060	22	34	12	15
1401397	22	41	11	11
3630881	15	35	16	11
5690131	22	43	12	10
1809246	16	45	12	18
1317691	22	37	11	15
5632296	23	37	10	14
3439235	22	44	15	19
4266638	14	33	11	15
4788332	17	35	11	19
6426919	21	28	9	12
665944	14	34	10	18
1780692	22	35	13	14
6273999	15	33	15	15
1496358	20	29	9	13
3283296	18	30	12	14
2686545	18	39	15	15
3551448	15	28	14	14
3652094	14	36	14	11
2408775	21	33	15	15
4693111	16	35	10	15
4118314	20	41	13	17
4680300	14	39	10	15
4164669	14	38	9	18
46288	20	43	12	14
1415538	19	32	9	10
1942465	20	30	15	17
238891	16	35	11	12
3122825	18	30	13	13
6566984	19	34	11	18
2104594	17	35	12	11
717993	24	40	12	13
4092871	16	38	9	11
1969411	16	45	9	15
1687871	24	40	13	11
1050572	22	36	15	17
1119407	22	37	10	14
4637720	18	42	12	13
4183716	18	35	14	14
1755200	19	41	10	11
4036100	25	34	13	13
883359	15	36	13	13
1506120	25	35	10	16
3581937	22	37	15	12
2205874	20	39	12	14
5634514	17	34	12	11
5715055	19	37	9	16
526416	21	42	14	16
6043746	24	35	12	13
5666737	22	36	14	9
4715168	21	37	15	12
6117385	17	36	14	18
2253778	18	34	16	18
2794394	22	36	14	17
5530111	24	34	17	10
3453709	18	31	16	11
3578685	14	34	11	13
4895849	25	37	12	15
4865032	16	37	16	16
5545636	17	29	12	17
5032413	21	36	13	10
4440351	23	37	10	10
2295361_1	23	33	11	16
2295361_2	23	33	11	16
3712836_1	22	42	10	16
3712836_2	22	42	10	16
2480596	22	43	13	17
6197572	17	45	14	14
1525962	19	29	17	12
1091628	19	36	14	9
3150348	23	37	12	11
2266640	24	33	16	9
3220253	16	41	10	12
1402921	14	34	14	14
563039	18	44	16	12
2020115	14	42	11	14
5151250	18	40	9	17
2660463	14	32	9	12
2032007	20	45	10	17
819491	14	37	14	13
5433990	16	38	12	15
664430_1	21	37	13	14
664430_2	21	37	13	14
4911168	15	31	11	11
3644570	16	38	14	15
4829965	20	40	13	15
875036	24	43	9	13
3785495	19	37	11	16
1363585	15	41	13	13
6014002	19	41	14	13
478983	21	40	11	16
5173140	22	32	10	12
1457648	19	37	13	19
2831070	19	41	13	11
5172017_1	14	38	9	13
5172017_2	14	38	9	13
3818774	16	35	10	11
3895179	14	36	15	13
142222	21	35	13	16
1354852	13	37	12	10
675297	13	35	16	16
5492440	23	40	9	16
3022687	25	37	11	16
2117360	19	41	14	16
353000	17	43	9	13
3912310	16	29	11	11
6636232	15	42	9	14
978072	24	36	12	16
2140769	15	45	12	15
3868793	16	34	15	14
5020898	14	39	15	11
4359980	24	35	11	12
2871657	16	32	13	13
313600	20	33	15	13
6133015	15	45	11	17
6582236	15	34	15	9
5313928	16	37	9	13
3667846	22	44	10	15
5487597	19	43	9	18
3032992	22	45	13	10
3561182	24	46	11	16
2530056	20	45	12	16
3016975	22	39	9	17
3528667	21	36	9	17
2891954	19	29	12	15
3801166	19	39	9	12
757452	16	30	12	14
6338891	14	30	11	11
6062011	22	41	14	10
1201175	15	43	13	17
4535312	17	40	14	18
4603287	22	43	12	11
3657143	25	38	16	14
6435035	14	35	9	16
1935812	16	33	11	12
6194719	23	37	10	13
1950947_1	23	46	10	13
1950947_2	23	46	10	13
1741139	14	41	15	13
1378391_1	20	40	15	12
1378391_2	20	40	15	12
4382004	17	36	17	16
3465832	19	38	13	13
141854	17	32	15	15
6579723_1	21	35	13	17
6579723_2	21	35	13	17
3976791	15	34	10	16
4224463	22	39	16	17
3418400	17	32	11	11
5840730	13	42	15	15
4602894	20	28	14	12
4953328	23	34	13	13
2827586	25	37	11	13
2169081	20	42	11	15
3316806	18	30	16	16
4483888	20	33	11	10
5601290	14	36	13	12
3168500	20	34	14	16
4766916	19	33	16	12
3242284	21	39	14	12
1947	14	44	12	13
5933297	24	40	13	13
2825496_1	22	40	15	17
2825496_2	22	40	15	17
2825496_3	22	40	15	17
3866384	18	38	12	10
6381852	21	36	10	11
4085880	18	38	10	13
2165541	17	37	14	11
2276391	24	32	17	10
3005327	15	31	11	18
3867500	21	33	13	13
4897045	16	40	9	9
3879674	20	46	13	12
6298557	20	38	15	15
1405520	24	34	9	12
6449755	20	30	13	12
3314802	19	35	11	11
2095348	21	41	17	13
3299312	25	40	13	13
2678637	19	41	9	13
82364	17	32	16	16
3592968	20	40	10	13
2976794	19	33	14	12
3176796	20	37	10	18
4356127	16	44	13	11
5142449	24	29	17	14
1233394	17	37	12	10
1153382	16	41	14	14
6529790	21	34	16	19
3128216	20	34	15	19
324876	19	33	13	11
4572478	19	34	17	14
2454041	20	31	15	15
1856616	15	43	11	14
6553518	23	36	9	11
5742155	17	41	12	17
3870839	14	38	15	12
4035577	21	33	12	15
3450478	19	41	14	10
3829544	19	29	11	15
3639810	23	44	12	14
2705868	16	38	10	12
2243224	23	36	12	12
4086291	16	43	10	13
3082196	23	35	13	15
5997457_1	23	36	15	14
5997457_2	23	36	15	14
5997457_3	23	36	15	14
5765336	19	45	12	13
771707	22	32	14	15
1377181	22	35	15	15
3171803	23	43	14	13
4731677	23	41	11	13
344570	14	30	10	18
2120744	23	32	13	11
6070071	21	43	9	18
4645443	19	35	9	12
5263105	16	42	13	17
2897021	25	34	15	15
2324565	17	40	12	13
5507814	19	44	11	18
4093252	14	39	12	16
1186225	20	32	12	17
5470473	19	46	11	14
5181847	15	36	13	15
6367739	21	37	11	12
2105942	20	43	9	16
2086258	20	45	10	15
4074935	23	45	10	12
905393	18	43	10	11
4432457	13	35	11	12
6463433_1	24	43	10	13
6463433_2	24	43	10	13
6057005	16	44	12	14
1272854	20	42	13	14
674340	20	43	9	13
2381382	18	37	10	12
3587167	21	40	12	9
638194	16	31	11	11
3353402	16	33	12	14
5159238	21	37	11	17
4900134	22	35	9	18
1724686	17	45	12	19
3437069	24	40	13	12
1946810	20	36	12	17
6343587	22	45	12	15
6355516	20	46	11	14
2897356	23	44	13	15
3455612	19	33	9	10
2589386	23	32	11	12
2203021	16	42	11	12
