TARA_142	TARA_144	TARA_146	TARA_147	TARA_148	TARA_149	TARA_30
2476019	0.652173913043478	0	0.0454545454545455	0.15	0.176470588235294	0.235294117647059	0.2
4405972	0	0.454545454545455	0.3	0.166666666666667	0.625	0.142857142857143	0.2
6981768	0.555555555555556	1	0.828571428571429	0.694444444444444	0.0769230769230769	0.657894736842105	0.733333333333333
3584332	0.615384615384615	0.454545454545455	0.206896551724138	0.0833333333333333	0.3125	0.125	0
749330_1	0.333333333333333	0.631578947368421	0.681818181818182	0.916666666666667	0.941176470588235	0.733333333333333	0.952380952380952
749330_2	0.333333333333333	0.631578947368421	0.681818181818182	0.916666666666667	0.941176470588235	0.733333333333333	0.952380952380952
6839155	0.666666666666667	0.777777777777778	0.4375	0.157894736842105	0.181818181818182	0.115384615384615	0.272727272727273
2035356	0.8	0.8	0.833333333333333	1	0.4	0.882352941176471	0.833333333333333
2593538	0.6	0.636363636363636	0.5	0.454545454545455	0.333333333333333	0.214285714285714	0.461538461538462
751680	0.111111111111111	0.214285714285714	0.290322580645161	0.428571428571429	0.8125	0.37037037037037	0.166666666666667
2053072	0.916666666666667	1	0.862068965517241	0.96551724137931	1	0.909090909090909	0.903225806451613
1885794	0.928571428571429	1	0.966666666666667	0.966666666666667	1	0.666666666666667	0.966666666666667
1669134	0	0	0.0425531914893617	0.0285714285714286	0	0.137931034482759	0
1620612	1	1	0.84375	1	0.615384615384615	1	0.818181818181818
1962083	0.769230769230769	0.5	0.296296296296296	0.346153846153846	0.571428571428571	0.166666666666667	0.333333333333333
709763	0.909090909090909	0.5	0.41025641025641	0.451612903225806	0.1	0.4375	0.5
4749313_1	0.25	0.1	0.352941176470588	0.0740740740740741	0.631578947368421	0.117647058823529	0.222222222222222
4749313_2	0.25	0.1	0.352941176470588	0.0740740740740741	0.631578947368421	0.117647058823529	0.222222222222222
6837056	0.368421052631579	0.666666666666667	0.483870967741935	0.791666666666667	0.782608695652174	0.592592592592593	0.75
5401475	0.7	0.294117647058824	0.578947368421053	0.769230769230769	0.55	0.857142857142857	0.75
2749767	1	0.95	0.773584905660377	0.94	0.857142857142857	0.977777777777778	0.95
3186463	1	0.692307692307692	0.863636363636364	0.703703703703704	0.4	0.588235294117647	0.9375
5203969	0.4	0.611111111111111	0.714285714285714	0.6	0.25	0.421052631578947	0.266666666666667
7119194	0.0909090909090909	0.117647058823529	0.27906976744186	0.0769230769230769	0.24	0.285714285714286	0
1645753	0.75	0.444444444444444	0.32258064516129	0.714285714285714	0.375	0.625	0.583333333333333
2700574	0.4	0.214285714285714	0.136363636363636	0.0714285714285714	0.636363636363636	0.166666666666667	0.272727272727273
