TARA_142	TARA_22	TARA_23	TARA_25
836264	0	1	1	1
6100526	0	1	1	1
510522_1	1	0	0	0
510522_2	1	0	0	0
4408528	1	0	0	0
3195582	1	0	0	0
3006906	0	1	1	1
2059053	0	1	1	1
5266464	1	0	0.00892857142857143	0
3165221	0	0.96969696969697	1	1
4378225	1	0.0263157894736842	0	0
3634443	1	0	0.00763358778625954	0
1873230	0.1	1	1	1
1922833	0.153846153846154	1	1	1
3379036	0.857142857142857	0	0	0
3403469	0.0833333333333333	1	0.991071428571429	1
6377794	0	0.948717948717949	1	1
2358684	0.833333333333333	0	0	0
1438888	1	0	0	0.0487804878048781
5780437	0.75	0	0	0
6072337	0.0909090909090909	1	0.97979797979798	1
3437645	0.857142857142857	0	0.00943396226415094	0
4047431	1	0.0169491525423729	0.020979020979021	0
6049305	0.230769230769231	1	1	1
4646687	0	1	0.966666666666667	1
2221815	1	0.0638297872340425	0.0075187969924812	0.0277777777777778
6592095	0.769230769230769	0	0	0.0384615384615385
1053309	1	0	0.0236220472440945	0.05
2890005	0.285714285714286	1	1	1
3485743	0	0.958333333333333	0.972727272727273	1
5507120	0	0.953488372093023	0.992805755395683	0.976744186046512
3025071	0	0.975609756097561	0.975806451612903	0.952380952380952
512606	1	0.0769230769230769	0.0103092783505155	0.0344827586206897
2924353	0.142857142857143	1	0.970149253731343	0.95
2069017	1	0	0.0392156862745098	0.0476190476190476
5941047	0	0.904761904761905	0.991596638655462	0.909090909090909
2315031	1	0.0769230769230769	0.00892857142857143	0
4430109	0	1	0.985401459854015	0.931818181818182
3867989_1	0	0.95	0.984848484848485	0.952380952380952
3867989_2	0	0.95	0.984848484848485	0.952380952380952
6530376	0	0.96078431372549	0.973684210526316	1
681050	0.357142857142857	1	1	1
3009929	0.181818181818182	0.980769230769231	0.991452991452991	0.975609756097561
4812109	1	0.0517241379310345	0.00793650793650794	0.0606060606060606
6107644	1	0	0.0197368421052632	0.172413793103448
1940515	0	0.953488372093023	0.969465648854962	0.958333333333333
4001487	1	0.0217391304347826	0.0471698113207547	0.075
1049414	1	0.0857142857142857	0.0227272727272727	0
5279078	0	1	0.969387755102041	0.821428571428571
3947939	0.916666666666667	0.0512820512820513	0.0275862068965517	0.0256410256410256
3749175	1	0	0.043859649122807	0.0357142857142857
5808595	0	1	0.945454545454545	0.911111111111111
6420000	0.416666666666667	1	1	1
3186262	0	0.975	0.910112359550562	0.962962962962963
2916583	1	0.0465116279069767	0.0693069306930693	0.03125
4437079_1	1	0.024390243902439	0.0428571428571429	0.04
4437079_2	1	0.024390243902439	0.0428571428571429	0.04
2955048	0.75	0.024390243902439	0	0.111111111111111
3417013	0	0.871794871794872	0.973509933774834	0.961538461538462
3713164	0.727272727272727	0	0.0737704918032787	0.0967741935483871
2417345	0.181818181818182	0.979166666666667	0.977443609022556	0.951219512195122
3754691	0.5	1	1	1
1849151	0.3	1	0.93984962406015	0.8
6195664	0.181818181818182	0.967213114754098	0.968	1
1445462	1	0	0.0854700854700855	0
6079234	0.642857142857143	0	0.00769230769230769	0.0555555555555556
1343222	1	0.270833333333333	0.032258064516129	0.0285714285714286
3698533	1	0.027027027027027	0.1	0.0714285714285714
3406445	0	0.906976744186046	0.923076923076923	0.896551724137931
6115817_1	0	0.942307692307692	0.893805309734513	0.928571428571429
6115817_2	0	0.942307692307692	0.893805309734513	0.928571428571429
5891181	0.461538461538462	0	0	0
2865872_1	1	0.122448979591837	0.032520325203252	0.025
2865872_2	1	0.122448979591837	0.032520325203252	0.025
3459068	0	0.91304347826087	0.908333333333333	1
5260604	0	0.888888888888889	0.895652173913044	1
3395341	1	0.0851063829787234	0.0373831775700935	0.28125
1586443	1	0.114285714285714	0.0923076923076923	0.0666666666666667
3446611	0.8	0.0238095238095238	0.062015503875969	0.1
3151925	1	0.145833333333333	0.0763358778625954	0.0645161290322581
5885523	1	0.0833333333333333	0.0612244897959184	0.0344827586206897
381130	0.454545454545455	0.0465116279069767	0.0948275862068965	0.0540540540540541
2648006_1	1	0.102564102564103	0.101851851851852	0
2648006_2	1	0.102564102564103	0.101851851851852	0
1443828	1	0.108695652173913	0.0579710144927536	0.0416666666666667
1295338	0.7	1	0.949275362318841	1
2595406	0.9	1	0.870229007633588	0.970588235294118
2419813	1	1	0.922535211267606	0.974358974358974
1028211	0	0	0.131578947368421	0.125
5852998	0.166666666666667	0	0.0454545454545455	0.210526315789474
1136298	0	0.701754385964912	0.959349593495935	0.944444444444444
6057070	0	0.972972972972973	0.878260869565217	0.926829268292683
2345757	0	0.959183673469388	0.841666666666667	0.941176470588235
4869569	0	0.928571428571429	0.901639344262295	0.931034482758621
2547367_1	0	0.641509433962264	0.952	0.947368421052632
2547367_2	0	0.641509433962264	0.952	0.947368421052632
5851215	0.3	0	0.0736842105263158	0.04
2964790	0	0.710526315789474	0.949152542372881	0.906976744186046
6243045	0	0.857142857142857	0.89922480620155	0.833333333333333
1720787	0	0.837209302325581	0.938053097345133	0.82051282051282
2775022	0	0.790697674418605	0.943089430894309	0.869565217391304
2573217	0	0.8125	0.8984375	0.9375
3039655	0.818181818181818	0.137931034482759	0.0410958904109589	0.0882352941176471
2967147	0.363636363636364	0	0.0888888888888889	0.0277777777777778
2296311	0.928571428571429	1	0.924812030075188	0.918918918918919
3474316	1	0.0277777777777778	0.162962962962963	0.024390243902439
