TARA_143	TARA_144	TARA_146	TARA_147	TARA_149	TARA_150	TARA_70
5303923	0.846153846153846	0.772727272727273	0.482758620689655	0.787878787878788	0.2	0.571428571428571	0.444444444444444
4846549	0.777777777777778	0.566666666666667	0.4	0.692307692307692	0.166666666666667	0.9	0.333333333333333
5261905_1	0.1	0.419354838709677	0	0.0454545454545455	0.0952380952380952	0.181818181818182	0.2
5261905_2	0.1	0.419354838709677	0	0.0454545454545455	0.0952380952380952	0.181818181818182	0.2
6152588	0.6	0.711111111111111	0.736842105263158	0.7	1	0.818181818181818	0.666666666666667
3433666	0.6	0.548387096774194	0.371428571428571	0.457142857142857	0.357142857142857	0	0.777777777777778
2062340	0	0.0909090909090909	0.0666666666666667	0.159090909090909	0	0	0.0666666666666667
223957	0.5	0.682926829268293	0.86046511627907	0.948717948717949	1	0.7	0.818181818181818
2697324	0.222222222222222	0.307692307692308	0.128205128205128	0.127659574468085	0.0769230769230769	0	0.3
1847818	0.238095238095238	0.06	0.0232558139534884	0.285714285714286	0.1	0.0909090909090909	0
7472	1	0.666666666666667	0.606060606060606	0.777777777777778	1	0.9	0.928571428571429
362879	0.666666666666667	0.733333333333333	0.714285714285714	0.787878787878788	0.739130434782609	0	0.428571428571429
5548009	0.0909090909090909	0.2	0.133333333333333	0.138888888888889	0.133333333333333	0	0.625
5609505	0.666666666666667	0.65625	0.863636363636364	0.653846153846154	0.454545454545455	0.846153846153846	0.5
3481317	0.214285714285714	0.288888888888889	0.0857142857142857	0.2	0.333333333333333	0	0.0769230769230769
1703142	0.866666666666667	0.807017543859649	0.695652173913043	0.930232558139535	0.727272727272727	0.583333333333333	0.733333333333333
1207919	0.0666666666666667	0.3	0.222222222222222	0.3	0	0.545454545454545	0.384615384615385
1148838	0.6	0.71875	0.523809523809524	0.666666666666667	0.909090909090909	1	0.772727272727273
3718703	0.153846153846154	0.153846153846154	0.34375	0.366666666666667	0.315789473684211	0.0666666666666667	0.0769230769230769
