TARA_148	TARA_70	TARA_76	TARA_78
1721452	53	14	17	17
1903642	50	18	17	21
2304241	81	23	21	30
796003	56	22	18	26
2738070	92	27	32	35
439211	72	23	25	25
2208031	49	21	16	17
1742482	71	23	30	28
1190844	102	33	27	32
1714206	75	15	26	18
2030826	59	17	15	27
2673997	45	13	16	15
2013534	72	14	31	17
2469263	56	23	17	15
285293	44	15	22	19
2555432	54	26	18	16
2767179_1	94	25	18	28
2767179_2	94	25	18	28
2120970	47	15	19	24
1970888	95	28	19	32
2932135	52	12	19	18
2858204	76	19	33	33
1258609	46	18	19	17
842466	53	17	28	29
2226089	67	18	15	29
1296531	68	21	23	29
2794561	58	14	15	30
1859008	78	29	24	26
1629208	89	27	29	39
2235187	67	23	24	26
924409	79	25	30	26
1933967	55	13	25	25
2884010_1	75	22	23	22
2884010_2	75	22	23	22
827292	49	22	21	23
2038469	47	21	15	24
2024819_1	83	27	29	40
2024819_2	83	27	29	40
379990	45	12	19	21
2736928	44	20	21	24
1464209	86	17	14	20
2579224	86	25	26	41
1876705	93	23	34	35
2721951	73	18	13	28
2591673_1	60	31	18	28
2591673_2	60	31	18	28
1401348	83	21	30	31
1375153	106	22	19	34
746148	76	26	35	38
1779856	56	13	20	25
1694842	94	27	33	26
2174601	85	21	17	24
2174964	67	15	27	17
1377010	117	33	33	41
929405	49	17	22	21
2567354	83	15	22	21
136388	86	25	31	27
2182521	68	30	21	25
662143	99	32	20	29
2865933	94	23	23	21
2196675	57	11	22	23
928746	76	22	31	30
2146522	80	28	30	24
1430562	77	18	30	30
287068	79	20	27	27
1719121	69	19	23	23
2025757	61	14	20	24
983039	113	30	31	33
2585675	84	20	29	24
112535	87	16	21	22
2818192	92	24	25	16
1654602	78	22	21	18
1118199	106	32	24	35
2753018	46	19	20	22
1743753	77	30	17	21
1256447_1	53	17	18	27
1256447_2	53	17	18	27
1279339	108	22	25	39
789848	91	22	27	35
2315590	105	31	32	28
1761476	70	20	23	19
1273828	51	19	21	17
605945	112	23	24	35
1125969	74	19	34	21
1283152	105	33	25	31
2028768	87	35	29	29
2874349	91	29	25	39
2175580	77	26	30	28
947933	99	23	24	22
1814647	91	18	18	28
236260	82	18	35	20
985514	69	30	24	26
2342027	46	21	19	16
1618089	47	20	19	21
1660669_1	54	16	26	17
1660669_2	54	16	26	17
1713999	106	27	37	33
1320724	82	27	19	25
1617735	74	24	23	23
2899826	53	21	16	18
2218005	83	30	16	23
938048	105	26	18	26
1809361	49	12	23	17
722479	81	18	15	31
292642	46	17	23	25
1840912	51	24	28	25
1608048	89	33	34	28
748568	74	23	24	31
1962898	43	15	24	25
2845688	56	21	14	17
2628932	85	22	17	24
2013778	71	17	23	30
2151268	48	23	17	23
2005475	61	26	23	25
2347153	87	15	24	22
2166521	83	27	27	29
240127	60	21	13	26
1066055	80	16	16	24
1883358	91	27	34	36
1326683	102	27	25	29
2488036	81	20	35	21
2214616	67	27	28	20
2738548	70	13	37	25
1417049	101	28	32	36
2900047_1	55	13	25	25
2900047_2	55	13	25	25
2900047_3	55	13	25	25
1885006	87	28	20	29
2578265	45	15	15	25
283032	99	29	22	26
2220985	86	20	19	30
2830927	62	28	18	31
2558357_1	57	18	17	28
2558357_2	57	18	17	28
1553805	75	24	18	22
1638815	106	19	32	27
910041_1	89	21	16	28
910041_2	89	21	16	28
1027763	52	20	26	25
2183325	91	28	30	29
2870468	86	20	27	24
2865089	76	24	23	27
2872549	61	16	21	26
2015089	58	23	13	20
2540170	91	23	14	26
2482499	74	25	30	24
1628736	61	21	25	20
2588907	43	21	30	27
813101	95	30	27	34
728058	85	23	24	24
1576615	90	21	32	29
2805848	61	20	19	23
932562_1	86	26	31	30
932562_2	86	26	31	30
1558584	47	14	21	19
621495	96	31	35	38
1823120	85	19	19	22
1575222_1	102	33	34	28
1575222_2	102	33	34	28
1260895_1	73	30	20	21
1260895_2	73	30	20	21
2029344	65	22	30	30
2784018	59	17	17	25
2161319	80	25	32	33
1214391	89	17	14	26
2183542	67	22	14	30
2483062	86	18	21	22
1710460	86	16	21	20
2013068	74	12	26	25
1280719	62	13	18	14
2452841	82	25	27	25
2879882	78	20	33	26
1187956_1	117	32	26	25
1187956_2	117	32	26	25
1913492	97	28	26	38
2347311	93	22	24	27
2234578	62	19	17	26
2352848	67	32	26	28
1742727	72	19	19	22
1356408	84	14	20	27
1151948	85	32	35	29
870111	106	22	17	29
1896050	102	20	35	39
1648920	71	29	19	25
1768078	112	30	16	35
1718821	90	25	13	29
1776019_1	59	16	22	28
1776019_2	59	16	22	28
2090749	90	35	24	35
1595928	96	33	32	34
1907119	64	17	25	23
273440	68	24	19	28
2467125	54	22	21	21
813192	68	22	17	15
1826657	69	21	17	26
611341	68	17	26	28
992725	45	14	23	27
2726022_1	88	23	25	28
2726022_2	88	23	25	28
2401625_1	97	28	24	32
2401625_2	97	28	24	32
918605	101	28	21	30
2855389	60	19	22	21
2053735	64	33	23	25
374900	82	18	31	20
2918367	81	14	26	20
650465	70	26	22	24
1063607	61	20	18	16
1480505	107	31	25	25
1006650	111	29	29	30
685909	66	21	28	30
1749113	48	18	17	15
2712082	79	22	19	29
1685660	45	18	19	21
280559	49	18	22	19
1752014	62	18	24	28
686763_1	56	30	20	26
686763_2	56	30	20	26
1900589_1	112	31	33	27
1900589_2	112	31	33	27
948722	91	29	36	32
2632465	86	24	26	23
2889208	102	19	23	25
1716457	75	21	31	17
1846721	77	21	24	21
2012139	61	16	24	23
2584841	96	24	24	28
2566216	70	22	27	27
2733797	79	17	20	28
2565807	61	23	23	23
1598626	59	23	19	25
696601	84	16	24	21
1329241	92	26	31	31
2730262	49	22	18	19
1478071	81	21	23	20
936199	66	23	35	25
947432	82	28	28	38
1881126	106	32	32	34
2306895	67	19	28	25
859437	82	22	19	32
773132	84	23	22	24
522028	75	27	26	23
199315	109	29	22	39
547716	87	33	23	27
1468769	117	31	31	26
653860	111	35	26	37
136851	50	17	30	22
2009953	69	23	27	26
865611	81	19	27	26
2008831	94	22	24	28
1940153	66	21	16	29
2892186	60	28	17	27
1688712_1	107	24	34	33
1688712_2	107	24	34	33
304105	101	33	33	32
1408449	72	23	20	31
1719176	70	15	21	37
2509963	59	12	19	22
2148163	59	13	22	21
2009343	43	16	16	21
758496	71	24	17	29
2376596	94	21	29	30
1384957	98	22	33	37
2652099	80	21	23	26
2028986	65	14	19	19
944382	107	30	36	35
1268442	56	15	25	17
2852615	52	24	27	25
838267	90	21	32	34
1594323	69	24	27	22
2122055	89	19	32	30
1683297	89	20	33	19
1999847	82	25	28	17
930098	76	17	30	24
554996	75	28	23	21
2104594	100	35	25	32
836856	74	20	21	18
2345732	100	23	23	33
880696	53	16	19	14
2014991	97	25	30	24
1965308	75	22	29	40
1437543	75	20	32	34
1447439	43	11	15	20
1565782	90	16	20	22
871977	63	14	18	19
1896291	87	27	34	25
2128587	73	22	24	27
1727895	77	21	30	38
926955	61	23	24	22
505851	86	30	24	34
1242646	75	11	31	27
2044277	99	28	20	32
607935	78	22	26	36
556004	80	26	35	35
2938906	75	24	20	33
1843677	61	13	20	17
685419	77	22	23	25
1349196	62	17	23	25
1335740	83	24	29	18
1932277	52	16	17	20
1256318	94	18	22	22
2346603	90	29	32	31
1616297	98	24	15	29
2469229	77	27	18	32
932377	90	20	20	25
944198	45	19	21	13
2072697_1	86	17	25	27
2072697_2	86	17	25	27
754899	78	26	23	19
1503890_1	78	18	25	28
1503890_2	78	18	25	28
2391411	92	25	27	37
2579199	94	23	25	39
834598	97	18	29	29
2208485	75	17	27	28
1742139_1	85	29	26	27
1742139_2	85	29	26	27
1957087	89	27	24	31
1260154	106	26	15	33
754078	74	23	18	31
1846217	74	20	20	22
1650797	68	21	13	31
2922302	79	20	27	24
1740231	111	34	33	23
1325457	100	22	25	27
1312286_1	69	14	25	17
1312286_2	69	14	25	17
344002	77	19	25	38
2920256	107	28	22	38
1554263	64	18	25	27
2777226	108	23	23	34
1231108	69	22	26	34
1135471	68	11	31	16
794304	106	25	19	38
1652163	56	12	21	17
2463027	108	32	33	34
1461266	98	32	24	23
236129	64	29	14	22
2346904	61	17	20	22
297711	45	17	19	20
2796338	77	26	29	29
807336	56	15	13	19
1221291	78	19	21	31
1587956	46	18	31	24
927203	112	23	25	41
2074099	73	23	27	28
826873	84	20	20	27
2129735	84	17	27	28
1467346	110	28	27	32
2919516	111	31	20	35
333650	97	25	21	25
1305885	86	20	18	26
1609425	66	11	16	20
1913661	71	32	28	27
1150806	92	22	31	23
1382985	108	24	25	35
1384451	49	13	19	25
1349308	52	19	27	22
1299718	80	24	20	23
2658590	45	17	22	31
508592	110	24	33	31
2219020	86	16	22	27
1469328	89	32	29	32
2674588	105	31	28	39
1782983	52	15	18	27
2017272	64	25	23	24
496704	64	12	23	19
2904646	62	18	23	27
523110	107	24	21	28
947593	88	25	32	26
2067289	67	17	23	23
1612196	92	19	17	24
130856	46	15	22	19
2282012	102	31	37	36
1221818	74	11	27	20
1851684	94	29	32	34
1614856	79	27	29	33
2731758	72	18	17	17
1739919	70	17	27	18
2237011	93	26	24	30
2033746	74	26	32	31
2734157	53	11	19	15
2582128	74	27	18	25
1925132	68	22	22	20
333825	75	21	28	13
1527991	72	19	21	33
2586850	73	19	36	23
1270360	95	23	25	22
2770207	77	23	21	26
2024282	60	20	18	26
217062	90	31	33	28
1782647	68	25	21	33
2876762	79	20	31	27
1573404	95	26	20	20
1570562	104	20	36	40
2513460	77	28	27	29
2919970	90	25	33	37
1773346	63	13	14	15
2907110	74	22	31	19
2197956	74	16	21	21
2942376	87	32	30	29
2291611	102	28	36	40
2168486	73	15	25	22
2906440	102	32	25	34
1382916	72	16	27	13
642309	68	19	19	16
1006136	75	20	21	26
2739790	95	32	23	35
1492800	74	15	29	23
1585069_1	80	26	35	28
1585069_2	80	26	35	28
753066	71	13	28	20
1405524	111	22	33	34
1061993	106	27	23	25
2703943	60	19	17	27
2512571	68	15	20	20
953313	71	23	18	31
2310287_1	87	22	33	17
2310287_2	87	22	33	17
828233	54	19	25	30
2914991	76	12	19	29
1768519	89	26	37	37
557568	65	21	31	31
2730411	88	19	29	26
2835228	63	16	14	18
2516422	80	26	16	29
729739	109	33	29	34
1539900	103	24	30	27
2175232	66	18	23	25
1573197	82	18	28	31
1586299_1	107	22	28	37
1586299_2	107	22	28	37
1385328	45	22	17	22
2929007	87	22	33	26
797996	64	19	21	25
1262097	90	23	33	34
770074	66	22	25	24
838296	90	25	27	27
2722490	114	31	24	32
1924381	68	23	21	24
1515207	104	29	29	40
2815199_1	77	23	34	37
2815199_2	77	23	34	37
2815199_3	77	23	34	37
2914379	63	13	23	25
1934527	56	22	30	23
1697982	87	18	25	28
1529411	64	15	15	18
1295768	55	11	23	20
818404	77	19	28	28
2715983	56	17	25	19
2591224_1	110	28	22	39
2591224_2	110	28	22	39
