TARA_7	TARA_9	TARA_22	TARA_80
901154_1	0	0	0	1
901154_2	0	0	0	1
795902	0	0	0	1
640548	1	1	1	0
6293779	0	0	0	1
5780376_1	0	0	0	1
5780376_2	0	0	0	1
5743540_1	0	0	0	1
5743540_2	0	0	0	1
5508339	1	1	1	0
5320496	0	0	0	1
5162856	1	1	1	0
4895901	1	1	1	0
4734348	1	1	1	0
43780	0	0	0	1
4343959_1	0	0	0	1
4343959_2	0	0	0	1
425513	0	0	0	1
3669190	1	1	1	0
3438512	1	1	1	0
3183077	1	1	1	0
249779	1	1	1	0
2014300	0	0	0	1
1966682	0	0	0	1
1956814	0	0	0	1
195518	1	1	1	0
1711827	1	1	1	0
1282377	1	1	1	0
5868253	0	0	0	1
1179770	0	0	0	1
4050831	0.0625	0	0	1
2286636	0.941176470588235	1	1	0
6312721	0.952380952380952	1	1	0
631925	0.944444444444444	1	1	0
49250_1	0	0	0	1
49250_2	0	0	0	1
5730395_1	1	0.947368421052632	1	0
5730395_2	1	0.947368421052632	1	0
791477	1	1	0.958333333333333	0
268339	1	1	0.956521739130435	0
280886	0	0	0.0666666666666667	1
5963857	0	0	0	0.962962962962963
636930	0	0.05	0	1
2058675_1	1	1	1	0.04
2058675_2	1	1	1	0.04
5690292	1	1	1	0.0434782608695652
2777351_1	0.0625	0	0	1
2777351_2	0.0625	0	0	1
582859	1	1	1	0
3767189	1	1	1	0
2183162	0	0	0.0555555555555556	1
1120015	0.0833333333333333	0	0	1
3319166_1	1	1	1	0.0357142857142857
3319166_2	1	1	1	0.0357142857142857
5009151_1	1	1	1	0.0384615384615385
5009151_2	1	1	1	0.0384615384615385
422145	1	1	0.96	0
1958385_1	0	0	0	0.961538461538462
1958385_2	0	0	0	0.961538461538462
5900124	0	0	0.0555555555555556	1
5293223	0	0	0	0.96
5785199	0	0	0	0.961538461538462
462445	0	0	0	0.96
45062	1	1	1	0.0434782608695652
5089680_1	0.0625	0	0	1
5089680_2	0.0625	0	0	1
2252473	0	0	0	0.952380952380952
5677802	0	0.0833333333333333	0	1
5234682_1	0.0588235294117647	0	0	1
5234682_2	0.0588235294117647	0	0	1
6086805	0.0625	0	0	1
4203560	1	1	1	0
116075	0.944444444444444	1	1	0
396507	0	0	0.0625	1
2139678	0.928571428571429	1	1	0
6128186	0.0666666666666667	0	0	1
5703162	1	1	1	0.0526315789473684
5369398	0.05	0	0	1
2014911	1	1	1	0
22720	0.0769230769230769	0	0	1
3904830	0.944444444444444	1	1	0
1292527	1	1	0.9375	0
95509_1	0	0	0	1
95509_2	0	0	0	1
1003876	0	0	0	1
2812739	0.153846153846154	0	0	1
530798	0	0	0.111111111111111	1
2349346	1	0.9	0.966666666666667	0
2359298_1	0	0	0.142857142857143	1
2359298_2	0	0	0.142857142857143	1
6457947	0	0	0	0.96
2531785	0.111111111111111	0	0	1
4160522	0.944444444444444	1	0.958333333333333	0
6038664	1	1	0.888888888888889	0
4977671	1	1	0.952380952380952	0
2401643_1	1	1	1	0.0384615384615385
2401643_2	1	1	1	0.0384615384615385
