TARA_4	TARA_7	TARA_18	TARA_23	TARA_80
1842297	0	0	0	0	0.592592592592593
2858372_1	0.0849056603773585	0	0.0714285714285714	0	0.678571428571429
2858372_2	0.0849056603773585	0	0.0714285714285714	0	0.678571428571429
2858372_3	0.0849056603773585	0	0.0714285714285714	0	0.678571428571429
4756112	0.265957446808511	0.923076923076923	0.775862068965517	0.862068965517241	0
1893483	0.753623188405797	1	0.837209302325581	0.875	0.0625
3399080	1	0.714285714285714	0.5	0.666666666666667	1
2800158	0.114285714285714	0.0909090909090909	0.0571428571428571	0	0.72
1870968	0.0340909090909091	0	0.15625	0.142857142857143	0.733333333333333
4737435	1	0.5	0.615384615384615	0.411764705882353	1
5323776	0.449275362318841	0.222222222222222	0.04	0	0
5389976	0.139784946236559	0	0.037037037037037	0.0526315789473684	0.722222222222222
5838274	0.156862745098039	0.6	0.772727272727273	0.666666666666667	0.2
5612094	0.963855421686747	0.7	0.467741935483871	0.545454545454545	1
4599833	0.710280373831776	0.916666666666667	1	0.966666666666667	0.25
4221546	0.837837837837838	0.846153846153846	0.693877551020408	0.75	0
5865637	0	0.111111111111111	0.392156862745098	0.533333333333333	0
3037574	0.966942148760331	1	1	1	0.681818181818182
2030971	0.038961038961039	0.466666666666667	0.515151515151515	0.32	0
564962	0.307692307692308	0	0	0.0333333333333333	0
680392	0.283333333333333	0.571428571428571	0.302325581395349	0.8	0
3100030	1	1	1	1	0.678571428571429
2854841	0.12621359223301	0.1	0.1875	0.037037037037037	0
2519991	0.0212765957446809	0.1	0.433962264150943	0.0952380952380952	0
1065216	0.813084112149533	0.733333333333333	0.96	0.6	0.166666666666667
740899	0.911504424778761	1	0.866666666666667	0.95	0.461538461538462
1192763	0.316455696202532	0.0769230769230769	0	0	0
4536921	0.0347826086956522	0.357142857142857	0.34	0.428571428571429	0
6031675	0.95049504950495	0.307692307692308	0.705882352941177	0.5	1
5449725	0.972972972972973	0.666666666666667	0.627906976744186	0.791666666666667	1
4414562	1	0.692307692307692	0.602941176470588	0.846153846153846	0.95
5768995	0.0444444444444444	0.466666666666667	0.02	0.0740740740740741	0.384615384615385
333966_1	0.75	0.555555555555556	0.395833333333333	0.32258064516129	1
333966_2	0.75	0.555555555555556	0.395833333333333	0.32258064516129	1
5697235	0.263157894736842	0.1	0.153846153846154	0.181818181818182	0.642857142857143
4041169	0.704918032786885	0.909090909090909	0.567164179104478	0.571428571428571	0
4772356	0.949152542372881	0.866666666666667	0.722222222222222	0.739130434782609	1
1756815	0.1875	0.0769230769230769	0.117647058823529	0.0833333333333333	0.636363636363636
4393087	0.196969696969697	0.111111111111111	0.09375	0.2	0.714285714285714
4147971	1	0.888888888888889	0.686274509803922	0.615384615384615	1
3922334	0.681818181818182	0.666666666666667	0.3	0.5625	0.166666666666667
1484782	0.8125	0.846153846153846	0.913793103448276	1	0.434782608695652
5657298	0.890243902439024	0.222222222222222	0.531914893617021	0.6	0.6
4629410_1	0.558139534883721	0.230769230769231	0.333333333333333	0.916666666666667	1
4629410_2	0.558139534883721	0.230769230769231	0.333333333333333	0.916666666666667	1
3358725	0.0405405405405405	0.285714285714286	0.338461538461538	0.384615384615385	0
3730017	0.854838709677419	0.75	0.883333333333333	0.272727272727273	0.9
4272650	0.352941176470588	0.1	0.046875	0.0625	0.1
3396520_1	0.977777777777778	0.75	0.673076923076923	0.75	1
3396520_2	0.977777777777778	0.75	0.673076923076923	0.75	1
3035127	0.89041095890411	1	0.75	0.875	1
6195436	0.0117647058823529	0.5	0.142857142857143	0.0740740740740741	0
102516	0.267326732673267	0.416666666666667	0.573770491803279	0.7	0.0666666666666667
2790174_1	0.918367346938776	0.733333333333333	0.710526315789474	0.857142857142857	0.692307692307692
2790174_2	0.918367346938776	0.733333333333333	0.710526315789474	0.857142857142857	0.692307692307692
2790174_3	0.918367346938776	0.733333333333333	0.710526315789474	0.857142857142857	0.692307692307692
6481151	0.567567567567568	0.692307692307692	0.714285714285714	0.466666666666667	0
2977605	0.64	0.777777777777778	0.911764705882353	1	1
3653077	0.842105263157895	0.384615384615385	0.761904761904762	0.842105263157895	1
5530105	0.197916666666667	0.416666666666667	0.5	0.222222222222222	0
273184	0.22972972972973	0.4	0.563636363636364	0.454545454545455	0.0666666666666667
498751	0.227722772277228	0.0833333333333333	0.153846153846154	0.238095238095238	0.692307692307692
4941569	0.292307692307692	0.111111111111111	0.157894736842105	0.4375	0.769230769230769
5578392	0.146067415730337	0.545454545454545	0.222222222222222	0.136363636363636	0
3294639	0.415094339622642	0.9	0.75	0.692307692307692	0.307692307692308
2360444	0.958762886597938	0.714285714285714	0.731707317073171	0.555555555555556	0.818181818181818
3255462	0	0.0714285714285714	0.226415094339623	0	0
910659	0.757142857142857	1	0.818181818181818	0.823529411764706	1
6079923	0.88785046728972	0.888888888888889	0.866666666666667	0.91304347826087	1
5235678	0.726315789473684	0.888888888888889	0.527272727272727	0.611111111111111	0.411764705882353
3951399	0.575221238938053	0.777777777777778	0.6	0.923076923076923	1
