TARA_144	TARA_20	TARA_22	TARA_68
2990221	1	0	0	0.125
1449928	0.0625	0	0	0.9
3708009	0	0.951219512195122	1	0.0714285714285714
5406471	0.875	0	0	0.91304347826087
2704074_1	1	0.037037037037037	0	0.0769230769230769
2704074_2	1	0.037037037037037	0	0.0769230769230769
1681955	0.96551724137931	0	0	0.739130434782609
6591807_1	0	0.96	0.894736842105263	0.0714285714285714
6591807_2	0	0.96	0.894736842105263	0.0714285714285714
1062848	1	0.0303030303030303	0	0.277777777777778
2176055	0.85	0.0571428571428571	0	0.957446808510638
4089993	0.958333333333333	0.04	0	0.914285714285714
1471130	0.0333333333333333	0.977777777777778	1	0.206896551724138
4459630	1	0	0.0666666666666667	0.870967741935484
1170221	1	1	0.214285714285714	1
2355325_1	1	1	0.230769230769231	1
2355325_2	1	1	0.230769230769231	1
3279463	0.4	1	1	0.0555555555555556
5602646	0.736842105263158	0.0444444444444444	0	0.945945945945946
6498939	0.272727272727273	1	1	0.0731707317073171
6139573_1	0.0540540540540541	0.91304347826087	1	0.103448275862069
6139573_2	0.0540540540540541	0.91304347826087	1	0.103448275862069
5030989_1	0.5	0	0	0.925925925925926
5030989_2	0.5	0	0	0.925925925925926
1530772_1	0	0.866666666666667	1	0.121212121212121
1530772_2	0	0.866666666666667	1	0.121212121212121
1040560	0	1	1	0.195652173913043
3497284	0	0.914285714285714	1	0.125
5096230	0.304347826086957	1	1	0.133333333333333
6765518_1	0.0487804878048781	0.979166666666667	1	0.23728813559322
6765518_2	0.0487804878048781	0.979166666666667	1	0.23728813559322
6562847	1	0	0	0.5
6120592	0.260869565217391	1	1	1
2879164_1	0.5625	0.96551724137931	1	0.0285714285714286
2879164_2	0.5625	0.96551724137931	1	0.0285714285714286
2094010_1	1	0.25	0.173913043478261	1
2094010_2	1	0.25	0.173913043478261	1
4493346	1	1	0.3	1
6522492	0	0.961538461538462	0.583333333333333	0.0576923076923077
3377740	0	0.612903225806452	1	0.0392156862745098
