TARA_149	TARA_150	TARA_151	TARA_18	TARA_25
515796	1	1	1	1	1
668116	1	1	1	1	1
600284	0	0.738095238095238	0.0163934426229508	0	0
2091236	0.0625	0.142857142857143	0.147058823529412	1	0.846153846153846
1341567	0.0555555555555556	0.222222222222222	0.134615384615385	0.153846153846154	0
1476712	1	0.3	0.984615384615385	0.904761904761905	1
80876_1	1	0.135135135135135	0.779661016949153	0.789473684210526	0.85
80876_2	1	0.135135135135135	0.779661016949153	0.789473684210526	0.85
571513	1	1	1	0.222222222222222	0.736842105263158
2667486	0	0	0.0217391304347826	0.684210526315789	0.5
371392_1	1	1	1	1	0.5
371392_2	1	1	1	1	0.5
68972	1	1	1	1	1
264471	1	0.904761904761905	0.988095238095238	0.5	0.423076923076923
197905_1	0.80952380952381	0.0789473684210526	0.666666666666667	0.75	0.555555555555556
197905_2	0.80952380952381	0.0789473684210526	0.666666666666667	0.75	0.555555555555556
299577	1	0.518518518518518	1	0.958333333333333	1
1350167	0.666666666666667	0.2	0.810810810810811	0.555555555555556	1
609042	0.153846153846154	0.4	0.0447761194029851	0	0
2497474	0	0	0	0.478260869565217	0.454545454545455
2220511	1	0.956521739130435	0.986111111111111	0.473684210526316	0.6
1679206	0	0.295454545454545	0	0	0
2863824	0.952380952380952	0.511111111111111	1	0.764705882352941	1
1377567	0	0	0	0.382352941176471	0.318181818181818
2411066	1	0.763157894736842	0.9125	0.724137931034483	0.444444444444444
1140217	0.466666666666667	0.631578947368421	0.245901639344262	0.32	0.55
2455278_1	0.235294117647059	0.7	0.196078431372549	0.444444444444444	0
2455278_2	0.235294117647059	0.7	0.196078431372549	0.444444444444444	0
1988912	1	1	0.628571428571429	1	1
1944672	0.111111111111111	0.323529411764706	0.0208333333333333	0.0714285714285714	0
2844407	0	0	0.285714285714286	0.136363636363636	0
803662	0.8125	0.541666666666667	0.352941176470588	0.3	0.272727272727273
1765178	0	0.244444444444444	0.0425531914893617	0.0714285714285714	0
1677986	0.958333333333333	1	1	1	0.714285714285714
508331	0.45	0.333333333333333	0.116666666666667	0.611111111111111	0.5625
2639547	0.466666666666667	0.878787878787879	0.471698113207547	0.75	0.434782608695652
320674	1	1	1	0.76	1
278427	0.588235294117647	0.0277777777777778	0.15625	0.173913043478261	0
1391102	0.555555555555556	0.705882352941177	0.42	0.4	0.111111111111111
2044096	0.2	0.0588235294117647	0.169230769230769	0.75	0.222222222222222
1724491	0.684210526315789	0.315789473684211	0.658536585365854	0.8125	0.727272727272727
335094_1	0.375	0.452380952380952	0.433333333333333	1	0.727272727272727
335094_2	0.375	0.452380952380952	0.433333333333333	1	0.727272727272727
1725751	0	0.0263157894736842	0.0140845070422535	0.260869565217391	0.277777777777778
1284552	0.0714285714285714	0.266666666666667	0.32	0	0.0909090909090909
545699	0.375	0.545454545454545	0.360655737704918	0.842105263157895	0.821428571428571
2507783	0.111111111111111	0.428571428571429	0.586206896551724	0.705882352941177	0.818181818181818
2638991	0	0.107142857142857	0.333333333333333	0	0
2536480	0.153846153846154	0.422222222222222	0.296296296296296	0.785714285714286	0.571428571428571
2663648	0.545454545454545	0.736842105263158	0.647058823529412	0.5	0.181818181818182
595037	0.4375	0.153846153846154	0.117647058823529	0.161290322580645	0.5
2431161	0.277777777777778	0.772727272727273	0.318840579710145	0.379310344827586	0.230769230769231
844340	0.222222222222222	0.282051282051282	0.684210526315789	0.32	0.25
2465324	0.666666666666667	0.65	0.740740740740741	0.217391304347826	0.777777777777778
1914043	0.208333333333333	0	0.139130434782609	0.588235294117647	0
2147673	0.972222222222222	0.916666666666667	0.87037037037037	0.952380952380952	1
144774	0	0.216216216216216	0.0483870967741935	0.0357142857142857	0
2139656	0.214285714285714	0.628571428571429	0.604651162790698	0.357142857142857	0.4
1813809	0.684210526315789	1	0.523076923076923	0.727272727272727	0.285714285714286
2124092	0.222222222222222	0.256410256410256	0.0294117647058824	0.0967741935483871	0.0666666666666667
368570	0.555555555555556	0.459459459459459	0.704225352112676	0.5	0.0769230769230769
758310	0.307692307692308	0.466666666666667	0.431372549019608	0.933333333333333	0.529411764705882
1037159	0.36	0.6	0.492063492063492	0.842105263157895	0.192307692307692
2079859	0.352941176470588	0.384615384615385	0.0740740740740741	0	0.0833333333333333
412278	0.615384615384615	0.307692307692308	0.345454545454545	0.05	0.421052631578947
889842	0.625	0.285714285714286	0.26530612244898	0.526315789473684	0.416666666666667
849517_1	0.666666666666667	0.974358974358974	0.679012345679012	0.84375	0.619047619047619
849517_2	0.666666666666667	0.974358974358974	0.679012345679012	0.84375	0.619047619047619
2620646	0.166666666666667	0.419354838709677	0.115384615384615	0	0
1198714	0.705882352941177	1	0.911764705882353	0.696969696969697	0.7
798582	0.947368421052632	0.96875	0.915254237288136	0.769230769230769	1
2725325	0.909090909090909	0.470588235294118	0.838235294117647	0.782608695652174	0.818181818181818
1117991	0.318181818181818	0.0714285714285714	0.213333333333333	0.0333333333333333	0.0740740740740741
419542	0.833333333333333	0.725	0.96551724137931	1	1
2302156	0.1	0.6	0.164383561643836	0.0476190476190476	0.235294117647059
673529	1	0.575	0.363636363636364	0.541666666666667	0.823529411764706
132384_1	0.111111111111111	0.0416666666666667	0.25531914893617	0	0
132384_2	0.111111111111111	0.0416666666666667	0.25531914893617	0	0
2127425	0.269230769230769	0.5625	0.438775510204082	0.193548387096774	0.521739130434783
1799845	0.478260869565217	0.466666666666667	0.412698412698413	0.933333333333333	0.75
909337	0.764705882352941	0.736842105263158	0.607142857142857	0.8	0.846153846153846
