TARA_147	TARA_148	TARA_149	TARA_150	TARA_70
6140565	33	39	15	9	32
2210904	36	40	11	12	33
7035212	37	44	9	11	16
3477946	53	51	10	11	28
1997841	27	33	12	9	22
687376	29	49	10	12	28
5762454	34	48	10	16	16
1587807	29	34	17	11	30
4597586	25	40	10	14	29
4645471	40	35	12	11	27
5557287	36	48	10	14	34
2765110	37	54	14	15	30
6893591	51	58	15	10	34
2363031	37	40	12	9	29
5941950	22	49	11	12	26
3659767	27	49	17	13	24
5112194	33	44	16	9	31
370623	40	61	12	21	22
6605343	30	49	16	14	21
6229305	42	42	11	15	26
3279817	38	42	9	19	19
1424114	44	41	10	13	18
1370741	45	44	14	20	15
1616255	37	61	12	19	21
2490233	42	41	13	15	15
5761988_1	55	60	16	14	39
5761988_2	55	60	16	14	39
5761988_3	55	60	16	14	39
2495824	32	42	11	15	26
971792	43	48	11	16	33
5098619	33	56	13	14	23
1651739	36	60	14	14	21
5667734_1	39	52	9	17	34
5667734_2	39	52	9	17	34
457409	39	50	10	9	29
3213655	48	47	13	16	31
1376722	33	57	14	17	30
3184887	38	44	9	11	25
5668875	51	48	12	16	42
5850047	35	51	18	21	35
3811651	38	53	15	12	28
3098265	36	53	19	12	35
2257172_1	37	45	12	13	19
2257172_2	37	45	12	13	19
640521	49	64	18	15	30
3770125	48	47	11	12	38
4611889	42	59	10	13	40
6005511_1	32	56	13	17	26
6005511_2	32	56	13	17	26
4609824	39	40	10	12	26
1218211	42	56	12	15	22
7056091	28	38	12	11	25
3938657	54	57	10	15	36
3015344	40	49	13	13	28
2388455	52	66	9	21	28
2192779	26	38	10	10	16
405638	40	45	13	15	33
1620294	24	40	9	16	16
5847093	36	40	10	15	28
4828087	49	64	12	17	33
1699792	48	67	12	17	38
1614127	31	38	9	9	17
2290446	43	50	10	19	42
197060	35	43	9	12	25
26708	36	53	11	20	39
4970372	37	52	12	16	32
3989511	33	48	10	11	28
4820834	43	57	19	15	31
1574075	37	40	11	18	22
6114871	39	55	12	17	34
1856015	51	70	19	18	30
6380738	32	54	12	13	20
6122181	30	35	17	11	41
1661808	53	53	10	13	39
4954397	54	55	10	13	31
2464601	30	51	13	17	17
5086387	40	55	15	16	34
2879343	41	46	11	21	29
5510038	51	47	10	12	25
2276396	52	67	13	18	27
6146005	46	64	16	13	17
643053	42	42	10	14	32
5243586	39	38	18	15	37
1635660	54	59	17	17	23
2776625	29	50	10	10	17
1699642	29	36	14	12	31
6289943	37	47	9	18	39
1389777_1	44	57	16	15	28
1389777_2	44	57	16	15	28
4314178	46	57	13	20	46
1690310	48	59	10	17	25
4150838	22	38	11	14	35
1751417	32	62	9	21	21
103155	29	51	15	15	30
290374	39	49	17	10	35
3393660	32	38	18	12	37
4778223	34	54	12	20	36
6202591	38	51	11	13	27
1894606	32	39	12	12	26
18326	40	43	9	20	41
7118547	43	44	11	9	38
4706543	40	39	14	10	30
1048448	48	50	12	16	22
3244306	45	44	12	17	36
2954877	39	38	15	15	20
7041046	31	54	14	15	36
757515_1	42	36	12	15	28
757515_2	42	36	12	15	28
2047097	39	62	12	17	18
203233	44	59	14	10	38
5970648	39	62	13	18	24
4956211	40	63	10	11	29
4640857	33	47	10	16	36
5274156	27	39	13	12	39
4658511	50	63	10	19	30
322740	43	66	13	22	45
2343526	55	67	14	16	34
182032	38	45	17	10	15
6162172	42	44	13	10	27
3485166_1	30	50	9	13	32
3485166_2	30	50	9	13	32
3753388	30	45	9	13	22
6786926	50	53	18	20	39
2685992	40	59	10	15	28
3433412	38	56	11	19	32
2159905	41	60	18	12	32
4274374	29	38	12	13	31
3704553	46	60	9	19	26
801394	43	45	11	9	25
1670743	34	49	12	12	29
1360523	50	43	10	16	37
6208589	31	51	15	13	42
5929064	54	65	11	21	35
3263708	43	37	13	15	37
320254	51	44	13	12	37
4756746	48	64	11	16	31
820116	32	54	16	9	28
775547	44	63	18	21	30
3566944_1	57	52	10	11	30
3566944_2	57	52	10	11	30
1123862	27	38	10	11	18
5942905_1	58	72	18	16	38
5942905_2	58	72	18	16	38
6271309	42	50	10	19	25
7082701	52	62	12	14	34
35367	47	63	11	12	30
5910800	43	42	9	10	17
3994251	36	36	9	10	14
1643765	47	53	15	15	28
5328102	34	37	10	10	30
1480000	58	66	16	22	28
2679267	44	62	13	15	33
3398135	24	36	16	17	30
2156575	42	59	12	19	33
5241695	32	33	13	18	33
6539793	34	52	9	18	26
5434248	34	53	13	16	24
5557860	46	48	13	18	26
308442	38	57	11	10	23
5465192	48	50	15	9	19
4781297	41	45	12	13	44
1506058	28	44	10	11	21
2350378	43	57	15	18	27
312577	39	65	13	18	29
3829392	32	40	9	17	36
4435134	43	49	13	16	34
3881381	43	65	15	18	35
2517900_1	51	55	13	19	19
2517900_2	51	55	13	19	19
6449491	26	40	10	17	20
5911940	38	49	18	13	34
1780579	34	50	18	10	31
2906227	41	53	14	12	33
696480	40	57	13	14	16
2157028	38	62	9	16	25
2266266	52	56	9	10	28
1220893	32	37	13	11	36
6893986_1	39	51	13	14	34
6893986_2	39	51	13	14	34
4291465	44	54	13	13	21
6193941	37	50	14	11	32
6285812	50	51	17	19	43
1681096	41	64	14	20	25
849500	40	51	9	12	14
6652553	46	53	11	14	20
558211	36	51	11	21	34
3265587	33	44	10	14	25
4096896	39	57	11	13	34
6500213	27	46	15	16	32
6411940	39	60	10	19	26
7004775	37	33	9	12	41
4102559	30	41	16	11	26
6613547	47	47	14	18	34
2584000	41	47	11	12	17
4718439	30	43	10	15	33
702761	44	38	9	14	23
1478782	40	45	12	19	16
2919709	28	37	12	10	41
3258531	45	52	9	10	45
