TARA_7	TARA_11	TARA_18	TARA_23	TARA_26	TARA_70
2639293	0.818181818181818	0	1	0	0.7	1
1447090	0	0.964285714285714	0.0882352941176471	1	0.416666666666667	0
6111651_1	0.884615384615385	0	0.953488372093023	0	0.666666666666667	1
6111651_2	0.884615384615385	0	0.953488372093023	0	0.666666666666667	1
4799003	0.0526315789473684	1	0.0232558139534884	0.5625	0.6	0
6179864	0.727272727272727	0	0.977272727272727	0	0.5625	1
3093386	0.227272727272727	1	0.111111111111111	0.8	0	0
5650964_1	0.185185185185185	1	0.05	1	0.428571428571429	0
5650964_2	0.185185185185185	1	0.05	1	0.428571428571429	0
2728394_1	0.24	1	0.0487804878048781	1	0.266666666666667	0
2728394_2	0.24	1	0.0487804878048781	1	0.266666666666667	0
4885640	0.25	1	0.0810810810810811	0.923076923076923	0.230769230769231	0
5648094	0.80952380952381	0	0.944444444444444	0.133333333333333	0.545454545454545	1
1300462	0.4	1	0.025	1	0.416666666666667	0
3057103_1	0.869565217391304	0	0.897435897435897	0	0.85	1
3057103_2	0.869565217391304	0	0.897435897435897	0	0.85	1
3027597	0.944444444444444	0	0.918918918918919	0.357142857142857	0.538461538461538	1
1810463_1	0.6	0	0.906976744186046	0.0833333333333333	0.916666666666667	1
1810463_2	0.6	0	0.906976744186046	0.0833333333333333	0.916666666666667	1
1810463_3	0.6	0	0.906976744186046	0.0833333333333333	0.916666666666667	1
2802793	0.130434782608696	1	0.0444444444444444	0.583333333333333	0.153846153846154	0
5646585	0.12	1	0.0512820512820513	0.846153846153846	0.5	0
30171	0.0769230769230769	0.966101694915254	0.111111111111111	1	0.1875	0
2683489	0.115384615384615	1	0.0952380952380952	0.454545454545455	0.105263157894737	0
1327032_1	0.111111111111111	1	0.0714285714285714	0.666666666666667	0.117647058823529	0
1327032_2	0.111111111111111	1	0.0714285714285714	0.666666666666667	0.117647058823529	0
3176094_1	0.208333333333333	1	0.0625	1	0.4	0
3176094_2	0.208333333333333	1	0.0625	1	0.4	0
846901	0.736842105263158	0	0.914285714285714	0	0.6	1
1718042	0.863636363636364	0	0.945945945945946	0.133333333333333	0.785714285714286	1
5057565	0.869565217391304	0	0.939393939393939	0.4	0.727272727272727	1
5636006_1	0.352941176470588	1	0.0697674418604651	1	0.428571428571429	0
5636006_2	0.352941176470588	1	0.0697674418604651	1	0.428571428571429	0
3249466	0.318181818181818	1	0.0294117647058824	0.833333333333333	0.235294117647059	0
2847766	0.0952380952380952	1	0.108695652173913	1	0.428571428571429	0.111111111111111
3381860	0.772727272727273	0	0.941176470588235	0.133333333333333	0.833333333333333	1
2031724	0.16	1	0.102564102564103	0.941176470588235	0.307692307692308	0
666977	0.8	0	1	0.176470588235294	0.533333333333333	1
2037513	0.928571428571429	0	0.883720930232558	0.1	0.428571428571429	1
3756261	0.777777777777778	0	0.85	0	0.833333333333333	1
1595550	0.181818181818182	1	0.05	0.583333333333333	0.3125	0
1799069	0.260869565217391	1	0.0263157894736842	0.857142857142857	0.615384615384615	0
2215266	0.772727272727273	0.0169491525423729	0.925	0.0526315789473684	0.5	1
2891084	0.363636363636364	1	0.0714285714285714	1	0.6875	0
779190	0.925925925925926	0	0.870967741935484	0.111111111111111	0.647058823529412	1
3601192	0.92	0	0.818181818181818	0	0.25	1
3354807	0.538461538461538	1	0.0512820512820513	1	0.777777777777778	0
4948185	0.24	1	0.0526315789473684	1	0.666666666666667	0
2193100	0.275862068965517	1	0	0.692307692307692	0.315789473684211	0
2792398	0.851851851851852	0	0.974358974358974	0.3125	0.5	1
1384457	0.814814814814815	0	0.947368421052632	0	0.555555555555556	1
6398759	0.769230769230769	0	0.952380952380952	0.230769230769231	0.722222222222222	1
5788544	0.354838709677419	1	0.0930232558139535	1	0.2	0
5266876	0.652173913043478	0	0.95	0.2	0.272727272727273	1
1206306	0.315789473684211	1	0.1	0.9	0.5	0
4072644	0.739130434782609	0	0.955555555555556	0.3	0.714285714285714	1
533292	0.8	0	0.947368421052632	0.25	0.615384615384615	1
4885781	0.846153846153846	0	0.9	0.0909090909090909	0.555555555555556	1
2036650	0.814814814814815	0	0.846153846153846	0	0.722222222222222	1
5040706_1	0.36	1	0.0476190476190476	0.866666666666667	0.857142857142857	0
5040706_2	0.36	1	0.0476190476190476	0.866666666666667	0.857142857142857	0
5040706_3	0.36	1	0.0476190476190476	0.866666666666667	0.857142857142857	0
6201182_1	0.290322580645161	1	0.0476190476190476	0.9	0.294117647058824	0
6201182_2	0.290322580645161	1	0.0476190476190476	0.9	0.294117647058824	0
1966591	0.368421052631579	0.983606557377049	0.0833333333333333	1	0.625	0
