TARA_72	TARA_142	TARA_143	TARA_144	TARA_76
5210874	19	21	13	9	32
1794879	27	21	28	10	40
5421864	36	20	25	9	48
4405963	32	18	29	10	40
2932509	31	26	20	9	45
3237225	26	22	21	11	40
1875740	21	31	21	9	46
5200076	23	29	28	9	35
1434116	19	22	18	9	36
2717917	26	34	25	15	62
2353191	31	26	20	15	42
5680392	25	33	24	12	54
2356361	32	19	29	12	58
2818342	31	26	29	10	34
1229732	21	19	19	15	31
4224055	21	22	25	9	53
3752063	25	22	27	12	38
284181	22	32	24	10	48
4611401	33	26	25	11	42
3448402	15	26	23	12	40
226318_1	37	33	21	16	57
226318_2	37	33	21	16	57
670884	25	18	13	9	36
6394186	24	24	20	15	46
3907503	31	21	24	9	35
4167606_1	23	23	16	11	31
4167606_2	23	23	16	11	31
5426294	34	20	18	15	39
3396213	29	33	25	9	42
439437	30	33	33	15	52
401296	27	20	27	9	39
2796099	19	35	21	9	39
6594081	24	22	19	9	35
5301158	29	35	26	11	45
6354103	23	30	16	14	36
5418222	18	20	29	9	41
2002045	32	26	16	13	36
4867814	30	29	26	11	45
2073697	27	22	15	12	25
4952791	27	25	22	9	60
2592335	20	20	24	11	53
6310052	27	36	23	12	52
428052	24	20	19	10	42
5965395	39	29	22	10	46
902120	18	18	23	12	33
629944	28	16	16	13	41
6462997	22	23	22	9	38
6005276	29	36	34	15	49
3729837	28	34	30	12	61
4380333	38	27	23	15	44
546640	26	28	26	13	39
33355	24	26	29	13	31
3121640	29	34	24	14	38
5624354	33	23	19	15	37
312400	23	25	14	11	34
3037236	20	25	17	10	34
1999268	22	30	25	11	48
1282140	30	30	20	9	36
606497	31	24	25	10	34
4226042	24	28	23	14	43
2626301	20	34	20	10	38
6603449	24	21	24	12	56
3494604	25	32	23	9	54
1068862	21	24	17	15	46
5422191	32	32	32	12	42
1117358	22	25	18	13	29
1107860	18	30	24	10	39
376624	31	27	24	10	60
4012441	31	32	23	9	45
1971291	32	31	23	15	56
1820176_1	28	28	31	10	41
1820176_2	28	28	31	10	41
3649341	21	31	28	10	41
5808909	24	19	31	15	37
1984707	39	32	31	9	57
2040445	23	26	23	9	61
3625713	29	22	20	9	49
2731680	24	22	20	12	55
4191366	20	27	21	14	38
5810332	27	30	16	9	47
4401208	22	21	25	9	48
3219045	24	20	22	14	42
4632528	23	28	22	9	40
3273008	23	21	12	9	29
1457148	27	29	23	13	58
928730	32	28	22	11	42
6241158	21	34	23	11	55
6545200_1	29	24	24	13	57
6545200_2	29	24	24	13	57
6545200_3	29	24	24	13	57
3381509	33	18	23	14	38
3151003	30	36	25	10	43
5133002_1	24	23	20	10	35
5133002_2	24	23	20	10	35
3520616	30	24	16	11	29
3757426	34	30	32	9	45
5744806	28	18	20	12	30
2696009	24	25	28	11	44
5776573	30	27	13	16	38
4385709	31	26	33	10	60
2839904	28	29	27	9	41
2978641	24	30	25	13	59
4628407	25	20	18	9	38
1138065	33	25	21	10	44
4992856	38	35	33	15	55
6274619	38	34	29	12	58
4674953	34	22	17	10	46
102368	29	32	29	9	36
3089492	25	26	12	9	28
2013377	34	25	29	9	48
4645502	24	18	13	9	29
5565209	31	26	26	11	55
4820533	31	20	22	11	44
6266720	33	31	22	13	49
3486730	25	22	32	10	54
6337090	28	18	21	11	31
3280055	24	21	17	10	30
1188573	20	21	28	9	38
4383440	29	22	17	10	43
5444694	19	26	24	14	42
1660581	37	29	24	11	40
3914367_1	36	35	26	9	34
3914367_2	36	35	26	9	34
4488204	28	29	20	11	56
4021858	28	31	26	13	33
4510606	36	33	27	12	47
6130987	31	26	13	16	38
3676881	26	30	19	9	59
6344697	33	21	26	12	38
2551493	30	36	21	12	37
2636062	26	24	31	14	37
3703979	25	22	23	11	38
2391874	23	18	24	11	41
5379521	25	17	14	10	28
298151	25	21	22	16	54
4499419	24	32	20	9	38
13313	25	25	15	10	35
1815904	26	30	19	13	32
2053304	22	36	23	9	58
5625886_1	28	25	12	9	30
5625886_2	28	25	12	9	30
6621913	23	25	17	10	40
519152	34	35	16	15	48
1502972_1	23	18	15	9	31
1502972_2	23	18	15	9	31
5776601	21	30	27	14	61
4178423	30	30	23	9	53
3385432	23	34	34	9	39
5510727	29	22	23	15	39
2522339	27	26	25	14	38
1745829	33	21	21	13	34
1659716	20	27	16	11	35
5916271	25	21	12	11	30
4379658	28	29	32	14	46
6568949	26	31	27	9	34
2672072	37	29	27	10	58
3584634	21	17	21	9	31
5025189	29	31	25	12	40
133032_1	20	25	31	11	36
133032_2	20	25	31	11	36
2269946	28	31	22	10	47
4787073	27	23	25	14	55
5016468_1	29	28	33	9	44
5016468_2	29	28	33	9	44
3224959	33	37	26	10	55
6342368	35	22	16	10	36
541942	25	15	23	13	37
4238542_1	17	22	23	16	43
4238542_2	17	22	23	16	43
806184	22	33	16	11	50
1838248	38	34	33	15	48
415857	20	24	28	11	38
2529101	33	29	25	15	54
5509742_1	31	30	20	10	44
5509742_2	31	30	20	10	44
4829572	24	35	25	10	36
2683693	30	28	30	14	56
660332	21	36	19	9	34
4680842	28	36	19	9	47
1435057_1	21	26	18	12	30
1435057_2	21	26	18	12	30
700166	20	20	15	10	33
5989012	38	31	33	11	44
4065519	23	27	21	10	45
278107	26	26	27	13	40
4827215	28	19	12	14	41
4839274	33	35	23	9	63
3436481	38	26	33	10	50
3888591	22	30	31	12	56
1575628	27	30	18	16	44
5803928_1	21	23	28	13	49
5803928_2	21	23	28	13	49
6366340_1	33	20	22	13	53
6366340_2	33	20	22	13	53
4481628	31	27	32	12	56
1991736	34	17	13	10	31
4768840	21	28	27	12	40
1628461	25	21	21	11	37
524040	23	24	31	9	52
3270506	34	24	24	11	52
4745169	26	32	27	10	50
4867981	29	32	28	13	60
4012492	18	27	18	9	30
1023602_1	28	26	25	16	59
1023602_2	28	26	25	16	59
4599973	22	24	12	9	30
5440824	33	26	29	9	55
952744	39	23	25	15	40
4466098	20	16	15	9	25
1262890	39	32	29	11	47
2557146	27	26	29	13	47
2935542	37	27	16	11	48
1513060	35	22	18	16	49
4155055	25	25	25	9	56
5014493	37	32	30	16	49
386399	25	20	20	11	31
11124	23	22	31	13	39
6305374	20	22	25	14	37
4998116	26	35	30	12	43
2179044	39	29	29	15	50
596554	21	34	30	11	54
794460	25	22	24	14	42
4688414	15	25	17	12	45
5022180	37	35	30	9	60
4656443	16	23	28	16	42
5317120	17	30	15	10	44
2937033	34	34	23	13	63
1440600_1	34	23	32	12	46
1440600_2	34	23	32	12	46
1631200	38	37	33	9	54
1481795	25	31	17	10	46
4575534	24	20	20	10	33
4653556	35	34	34	13	50
22341	20	29	18	10	26
4309776	28	27	26	13	46
4768128_1	26	29	24	10	57
4768128_2	26	29	24	10	57
1542305	38	29	29	13	57
2235660	28	36	30	13	60
3649778_1	27	34	33	9	42
3649778_2	27	34	33	9	42
1269070	30	18	24	12	58
4348317	33	21	27	12	51
1901807	30	18	12	9	38
3229187	17	25	23	15	26
1571807	34	26	26	11	44
2968186	26	21	16	9	27
4839454	22	20	24	9	28
193837	28	30	23	10	50
5353848	19	23	31	12	44
4107940	28	31	19	10	47
378884	26	32	30	12	31
4303052	24	32	23	11	46
1487799	32	22	25	11	35
6269066	31	19	16	10	45
3838099	22	15	26	10	41
3820645	24	19	19	11	36
5220449	29	31	25	9	32
5917949	20	25	23	10	35
630186_1	33	31	33	15	56
630186_2	33	31	33	15	56
759271_1	30	17	26	14	45
759271_2	30	17	26	14	45
2825131	17	15	21	15	29
705611	35	22	26	11	32
4084924	22	31	20	9	41
713978_1	28	36	27	14	55
713978_2	28	36	27	14	55
2566505	21	22	28	10	37
5595154_1	25	21	23	13	28
5595154_2	25	21	23	13	28
6376555	27	23	30	16	38
2638385	29	28	22	16	29
4982638	21	19	21	14	36
277972	35	23	30	12	54
2906886	36	31	21	9	42
1876461	24	30	26	11	47
3052622_1	29	24	22	13	49
3052622_2	29	24	22	13	49
2779850	19	23	20	10	36
3229018	38	25	25	15	50
1392589	35	30	23	14	48
3592006	27	36	25	13	37
1960066	32	33	22	10	44
228341	37	35	23	12	59
1218394	19	29	24	13	30
3153660_1	34	29	28	11	53
3153660_2	34	29	28	11	53
3454760	36	21	19	10	43
4499850	24	24	17	12	46
531597_1	32	23	33	9	57
531597_2	32	23	33	9	57
1860949	28	28	16	15	31
5933485	24	34	26	10	46
4597241_1	25	25	26	9	57
4597241_2	25	25	26	9	57
4597241_3	25	25	26	9	57
1979324_1	28	36	28	14	60
1979324_2	28	36	28	14	60
4263568_1	28	26	21	16	53
4263568_2	28	26	21	16	53
3810321	28	30	28	10	35
2742939	30	31	27	16	48
4210515	31	29	18	11	30
4909577_1	20	33	23	14	45
4909577_2	20	33	23	14	45
1768125	36	29	30	14	40
2494331	25	31	32	10	35
2864452	25	33	33	12	56
100209	23	26	21	12	29
6527487	19	34	24	10	34
5928763	30	31	19	14	39
2607157	31	34	30	11	56
868502	35	36	24	9	37
5146486_1	20	25	23	14	26
5146486_2	20	25	23	14	26
5214571	38	33	23	13	39
1098763	26	34	27	13	53
6184122	33	36	33	16	46
5854313	32	17	24	10	38
5601617	25	27	26	13	48
5155850	27	17	15	10	40
3677490	37	27	20	10	46
6132174	31	33	24	13	48
6278475	23	31	16	10	40
630683	34	29	19	10	35
6174203	31	23	17	9	52
1865353	32	34	24	10	33
1982984	34	25	24	13	57
5219362	28	19	16	14	57
3351948_1	27	25	24	9	48
3351948_2	27	25	24	9	48
4497199	26	26	26	9	57
2581651	23	20	19	15	28
2558260	34	22	15	11	44
