TARA_142	TARA_147	TARA_7	TARA_18	TARA_22	TARA_23
5797851	0.117647058823529	0.5625	1	1	1	1
3174458_1	0.944444444444444	0.476190476190476	0	0	0.2	0.0526315789473684
3174458_2	0.944444444444444	0.476190476190476	0	0	0.2	0.0526315789473684
302586	0.956521739130435	0.333333333333333	0.454545454545455	0.111111111111111	0	0.111111111111111
5350341	0	0	0.0769230769230769	0	0.818181818181818	0.166666666666667
3251773	0.772727272727273	0.117647058823529	0	0.1	0	0
5815045	0.931034482758621	0.6	0.0588235294117647	0	0.388888888888889	0.294117647058824
1218612	0.228571428571429	0.833333333333333	0.944444444444444	0.909090909090909	1	0.909090909090909
3771786_1	0.411764705882353	0.722222222222222	1	1	1	1
3771786_2	0.411764705882353	0.722222222222222	1	1	1	1
5732487	1	0.944444444444444	1	0.888888888888889	0.363636363636364	0.916666666666667
728199_1	0.814814814814815	0.444444444444444	0.230769230769231	0.0769230769230769	0	0
728199_2	0.814814814814815	0.444444444444444	0.230769230769231	0.0769230769230769	0	0
268204	0.0666666666666667	0	0.153846153846154	0.111111111111111	0.739130434782609	0.3125
4582250	1	1	1	1	0.384615384615385	0.823529411764706
5709650	0.857142857142857	0.6	0.2	0.2	0.0769230769230769	0.153846153846154
4130551	1	1	1	0.363636363636364	0.578947368421053	0.947368421052632
5654917	0.35	0.636363636363636	1	1	0.947368421052632	1
17332	0.619047619047619	0.1	0.111111111111111	0	0	0
884533_1	0.333333333333333	0.588235294117647	1	1	1	1
884533_2	0.333333333333333	0.588235294117647	1	1	1	1
5953003_1	1	1	0.4	1	0.333333333333333	0.714285714285714
5953003_2	1	1	0.4	1	0.333333333333333	0.714285714285714
3133260	0.542857142857143	0.0714285714285714	0	0.111111111111111	0	0
5842399	0.96551724137931	1	1	1	0.76	0.923076923076923
5348264	0	0	0.0625	0	0.578947368421053	0.142857142857143
2759261_1	0.6	0.272727272727273	0.2	0	0	0
2759261_2	0.6	0.272727272727273	0.2	0	0	0
2759261_3	0.6	0.272727272727273	0.2	0	0	0
1728680_1	0.4	0.266666666666667	0	0	0.0588235294117647	0
1728680_2	0.4	0.266666666666667	0	0	0.0588235294117647	0
1728680_3	0.4	0.266666666666667	0	0	0.0588235294117647	0
5789622	1	0.5625	0.666666666666667	0.666666666666667	1	0.666666666666667
917063	0.416666666666667	0.571428571428571	1	0.923076923076923	1	1
2628434	0.294117647058824	0.153846153846154	0.266666666666667	1	0.705882352941177	0.666666666666667
256547	0.7	0.35	0	0.2	0.0769230769230769	0
2197530	1	0.833333333333333	0.666666666666667	0.166666666666667	0.888888888888889	0.545454545454545
2979751_1	0	0.117647058823529	0.526315789473684	0.8	0.4375	0.681818181818182
2979751_2	0	0.117647058823529	0.526315789473684	0.8	0.4375	0.681818181818182
2204800	0.148148148148148	0.6	1	0.857142857142857	0.72	0.285714285714286
586357	1	1	0.4	0.888888888888889	0.285714285714286	0.647058823529412
412150	0.84	0.666666666666667	0.1	0.1	0.0666666666666667	0.333333333333333
3455451	0.3	0.266666666666667	0.571428571428571	0.727272727272727	1	0.9
274167	0.1	0.214285714285714	0.272727272727273	0.615384615384615	0.928571428571429	0.733333333333333
1132002	0.684210526315789	0.5625	0.611111111111111	0.666666666666667	0.0714285714285714	0.176470588235294
1001682_1	0	0.133333333333333	0.277777777777778	0	0.647058823529412	0.444444444444444
1001682_2	0	0.133333333333333	0.277777777777778	0	0.647058823529412	0.444444444444444
5251183	0.904761904761905	0.583333333333333	0.642857142857143	1	0.466666666666667	0.25
509835	0.9	0.333333333333333	0.210526315789474	0.25	0.2	0
2744081	0.137931034482759	0.111111111111111	0.727272727272727	0.5	0.7	0.533333333333333
4443771	0.904761904761905	0.214285714285714	0.916666666666667	0.454545454545455	0.411764705882353	0.727272727272727
5165956	1	1	0.916666666666667	1	0.5	1
5473770	0.85	0.368421052631579	0.529411764705882	0.0833333333333333	0.235294117647059	0.0666666666666667
2256598	0	0.133333333333333	0.181818181818182	0.333333333333333	0.631578947368421	0.409090909090909
6067860	0.793103448275862	0.538461538461538	0.5	0.5	0.0526315789473684	0.333333333333333
440801	0.259259259259259	0.4	0.363636363636364	0.153846153846154	0.933333333333333	0.230769230769231
2341150	0.161290322580645	0.25	0.0769230769230769	0.538461538461538	0	0.533333333333333
1378255	0.0333333333333333	0.222222222222222	0.352941176470588	0.0909090909090909	0.0588235294117647	0.388888888888889
4843347	0.956521739130435	0.8125	0.533333333333333	0.333333333333333	0.277777777777778	0.785714285714286
6543685	0.80952380952381	1	0.416666666666667	1	0.85	0.727272727272727
3461401	1	0.833333333333333	0.684210526315789	1	0.368421052631579	1
4872871	0.212121212121212	0.3	0.4	0.222222222222222	0.8	0.214285714285714
57750	0.4	0	0	0	0	0.0588235294117647
2910994	0.911764705882353	0.705882352941177	0.571428571428571	0.272727272727273	0.888888888888889	0.636363636363636
3892275	0.409090909090909	0.25	0	0	0	0
1050819	0.857142857142857	0.476190476190476	0.166666666666667	0.25	0	0.352941176470588
3459691	0.538461538461538	0.166666666666667	0.0555555555555556	0.6	0	0.105263157894737
2536924	0.848484848484849	0.428571428571429	0.461538461538462	0.4	0.148148148148148	0.5625
5050860_1	0.275862068965517	0.5	0.923076923076923	0.363636363636364	0.736842105263158	0.181818181818182
5050860_2	0.275862068965517	0.5	0.923076923076923	0.363636363636364	0.736842105263158	0.181818181818182
6337923	0.916666666666667	0.875	0.692307692307692	0.777777777777778	0.214285714285714	0.272727272727273
3486808_1	0	0.166666666666667	0.0909090909090909	0.2	0.590909090909091	0.692307692307692
3486808_2	0	0.166666666666667	0.0909090909090909	0.2	0.590909090909091	0.692307692307692
2008999	0.722222222222222	0.727272727272727	0.666666666666667	0.833333333333333	0.0769230769230769	0.5
4799363	0.95	0.7	0.416666666666667	0.285714285714286	0.32	0.0625
126088	0	0	0.272727272727273	0.428571428571429	0.454545454545455	0.388888888888889
5356557	0.44	0.55	1	0.777777777777778	0.869565217391304	0.8
1107051	0.789473684210526	0.733333333333333	0.230769230769231	0.916666666666667	0.3	0.7
4667425	0.692307692307692	0.0833333333333333	0.277777777777778	0.444444444444444	0.222222222222222	0
1567605	1	1	0.416666666666667	0.909090909090909	0.619047619047619	0.684210526315789
573528	0.954545454545455	1	1	1	0.5	0.769230769230769
433774	0.851851851851852	1	0.272727272727273	0.916666666666667	0.866666666666667	0.894736842105263
2507992	0.222222222222222	0.285714285714286	0.764705882352941	0.357142857142857	0.266666666666667	0.6875
5727452	0.866666666666667	0.875	0.470588235294118	0.0909090909090909	0.5	0.5
3667563	0.1	0.125	0.333333333333333	0	0.647058823529412	0.142857142857143
677907	0.75	0.6875	0.2	0.181818181818182	0.235294117647059	0.533333333333333
472892	1	0.916666666666667	0.875	1	0.545454545454545	0.818181818181818
2693948	0.0666666666666667	0.333333333333333	0.4	0.181818181818182	0.666666666666667	0.625
6004797	1	1	0.666666666666667	1	0.470588235294118	0.736842105263158
2271322	1	0.85	0.888888888888889	0.916666666666667	0.833333333333333	0.5
1832127	0.833333333333333	0.307692307692308	0.5	0.333333333333333	0.875	0.583333333333333
5355620	0.037037037037037	0.0769230769230769	0.363636363636364	0	0.541666666666667	0.388888888888889
2107356	0.607142857142857	0.857142857142857	0.5	0.8	1	1
3635794	1	1	0.75	1	0.555555555555556	0.833333333333333
4160689	0	0	0.2	0.454545454545455	0.105263157894737	0.533333333333333
1276312	0.241379310344828	0.125	0.333333333333333	0.636363636363636	0.666666666666667	0.789473684210526
4440255	0.363636363636364	0.1	0.375	0.25	0.80952380952381	0.307692307692308
3243897	0.25	0.5	0.214285714285714	0.111111111111111	0.666666666666667	0.1
2033841	1	1	1	0.928571428571429	0.6	0.85
519123	0.476190476190476	0.153846153846154	0.142857142857143	0	0	0.166666666666667
1994791_1	0.153846153846154	0.142857142857143	0.692307692307692	0	0.411764705882353	0.2
1994791_2	0.153846153846154	0.142857142857143	0.692307692307692	0	0.411764705882353	0.2
2080779	0.125	0.0952380952380952	0.2	0	0.652173913043478	0.266666666666667
1986609	1	1	1	1	0.727272727272727	1
3501250_1	0.96551724137931	0.833333333333333	0.411764705882353	1	0.5	0.5
3501250_2	0.96551724137931	0.833333333333333	0.411764705882353	1	0.5	0.5
6548192	0.125	0.5	0.6	0.666666666666667	0	0.571428571428571
2487896	0.333333333333333	0.65	0.769230769230769	0.692307692307692	1	0.777777777777778
2721112	0.703703703703704	0.9375	0.5	0.857142857142857	0.461538461538462	0.444444444444444
5997876	1	1	1	1	0.842105263157895	0.6
3967655	0.3	0.625	0.857142857142857	0.909090909090909	0.6875	0.8
788047	0.0769230769230769	0.142857142857143	0.545454545454545	0.666666666666667	0.555555555555556	0.444444444444444
80922	0.259259259259259	0.153846153846154	0.666666666666667	0.571428571428571	0.866666666666667	0.6
5908420	0.5	0.611111111111111	0.363636363636364	0	0.25	0.3125
4787520	0.444444444444444	0.523809523809524	0.5	0.666666666666667	0.285714285714286	0.882352941176471
2731099	0.25	0.181818181818182	0.235294117647059	0.272727272727273	0.642857142857143	0.611111111111111
2420139_1	0.0833333333333333	0	0.470588235294118	0.142857142857143	0.684210526315789	0.391304347826087
2420139_2	0.0833333333333333	0	0.470588235294118	0.142857142857143	0.684210526315789	0.391304347826087
1963022	0.478260869565217	0.238095238095238	0.666666666666667	0.909090909090909	0.384615384615385	0.25
668317	0	0	0.375	0.214285714285714	0.526315789473684	0.4
3166184	0.32	0.277777777777778	0.222222222222222	0.222222222222222	0.818181818181818	0.428571428571429
5369593	0.0909090909090909	0.3	0.578947368421053	0.7	0.466666666666667	0.352941176470588
5883051	1	1	1	0.833333333333333	1	0.666666666666667
1000192	0.142857142857143	0	0.571428571428571	0.333333333333333	0.555555555555556	0.545454545454545
2559009_1	1	1	0.9375	1	0.652173913043478	0.944444444444444
2559009_2	1	1	0.9375	1	0.652173913043478	0.944444444444444
4254411	0.0454545454545455	0	0.214285714285714	0.0833333333333333	0.4	0.133333333333333
254225	0.607142857142857	0.733333333333333	0.727272727272727	1	0.928571428571429	0.95
