TARA_147	TARA_149	TARA_150	TARA_20
969931	21	27	38	50
5428686_1	14	38	40	33
5428686_2	14	38	40	33
6545888	31	47	41	35
5151946	15	26	40	43
6624851	20	37	26	43
3348965	9	26	29	47
3686204	19	32	34	33
2098299_1	13	42	44	28
2098299_2	13	42	44	28
2098299_3	13	42	44	28
4414791_1	25	40	43	50
4414791_2	25	40	43	50
4414791_3	25	40	43	50
5896487	12	31	15	31
4589113	16	18	29	48
3864840	11	25	23	33
6636829_1	11	33	38	19
6636829_2	11	33	38	19
4859439	20	37	30	31
412692_1	11	16	20	18
412692_2	11	16	20	18
1144052_1	10	19	27	48
1144052_2	10	19	27	48
6714047	12	34	33	42
5665174	13	20	33	41
2236554	13	31	29	31
1749989	18	21	28	20
5044324	9	24	39	28
6561510_1	31	19	26	11
6561510_2	31	19	26	11
2234481	15	22	17	32
3306935	10	34	28	31
4547636	31	33	27	45
2558041	15	37	36	12
5891148	13	23	32	15
5366048_1	31	33	27	42
5366048_2	31	33	27	42
1078911	12	22	29	44
3288388	18	27	29	42
2308540	17	30	39	42
4136376	21	35	33	22
6640736	21	31	16	48
150617	24	48	41	26
4597509	20	18	18	22
5805415	10	29	24	15
4733190	17	35	39	40
6107128	19	22	33	16
6157676	14	26	28	45
2659515	9	21	28	38
1506059	17	22	16	20
2157110	13	21	25	22
2485613	15	31	23	26
4886166	12	22	38	49
4484647	27	33	23	24
3540135_1	21	34	38	30
3540135_2	21	34	38	30
3540135_3	21	34	38	30
2182602	18	27	35	34
3700995	25	27	24	50
6129718	33	44	29	45
4416573	14	37	41	37
5706127	18	30	23	23
1802744	11	21	18	28
3718084	10	33	25	32
2502872_1	24	44	39	37
2502872_2	24	44	39	37
3722457	21	28	26	33
4548767	15	20	22	13
5442999	17	30	32	34
4263317_1	22	32	24	20
4263317_2	22	32	24	20
6441820	25	26	21	38
6683612	18	22	29	12
983825_1	27	27	26	51
983825_2	27	27	26	51
983825_3	27	27	26	51
6012812	13	33	46	43
5247413	29	29	28	52
3462643	11	31	32	21
248607	29	29	38	50
2171632	23	25	20	18
6435053	19	29	31	17
1861470	16	17	24	12
3329937	29	32	31	13
1393984_1	26	33	23	35
1393984_2	26	33	23	35
5331776_1	18	45	29	17
5331776_2	18	45	29	17
7108699	13	37	26	48
6073518	27	37	24	50
3691694	27	30	28	11
5536727	22	37	30	19
4286482	28	47	31	23
1936936	18	19	20	18
4579947	18	37	31	45
3234243	11	20	12	20
2972465	30	45	46	15
4199382	14	36	37	13
5218258	35	38	37	40
3363044	31	38	31	23
1817639_1	29	43	30	40
1817639_2	29	43	30	40
5193655_1	16	33	38	33
5193655_2	16	33	38	33
4134772	10	23	22	40
6080562	17	17	36	35
326650_1	31	35	42	38
326650_2	31	35	42	38
3123681	24	28	30	34
4954417	17	26	19	36
6910242	18	26	27	12
5061717	28	28	32	29
931138_1	21	38	39	14
931138_2	21	38	39	14
1883754	24	22	29	19
31464	14	30	23	40
3458846	17	33	37	28
4616993_1	16	26	33	14
4616993_2	16	26	33	14
2106652	9	19	19	42
5675367_1	18	42	19	41
5675367_2	18	42	19	41
5908350	23	35	39	39
6164663	19	25	29	15
894304	14	33	31	33
6786768	14	31	33	17
944387	9	21	19	17
6165527	11	21	15	33
6461950	21	20	24	34
6495902	20	31	31	39
6644979	30	42	42	18
5516244	10	35	30	44
897197	15	35	18	25
3824012	36	27	19	38
836180	16	39	19	19
6190266	9	21	21	42
3534073	29	30	17	29
4466150	33	46	39	32
7031582	15	20	31	38
5235512_1	30	38	35	49
5235512_2	30	38	35	49
5235512_3	30	38	35	49
1473842	33	21	27	19
1447977	27	36	18	33
3410246	12	25	31	22
6550166	26	45	26	44
1770312	17	24	18	20
4977858	27	28	28	45
3354192	18	24	18	43
3580061	16	28	31	10
3904120	18	23	18	36
4748286	15	19	22	48
2262219_1	12	16	12	17
2262219_2	12	16	12	17
5692295	16	21	16	11
3345908	23	28	17	13
839339	12	31	27	50
5029868	25	46	32	26
2645973	32	40	18	43
3452143	16	19	20	24
4727868	21	28	12	45
312512	20	34	36	25
4229127	17	34	25	15
751806	14	25	13	17
4195328	12	19	21	42
2832431	18	24	37	43
1491312	27	32	22	47
6994534	20	45	44	39
