TARA_72	TARA_146	TARA_147	TARA_148	TARA_149	TARA_70
2075927	0.037037037037037	0	0	0	0	0.857142857142857
2452972_1	1	1	0.833333333333333	1	1	0.0666666666666667
2452972_2	1	1	0.833333333333333	1	1	0.0666666666666667
4361377	0	0	0	0	0	0.714285714285714
18891_1	0	0	0.0555555555555556	0	0.0769230769230769	0.648648648648649
18891_2	0	0	0.0555555555555556	0	0.0769230769230769	0.648648648648649
1402941	0.133333333333333	0	0.05	0	0	0.6
53193	0	0	0	0	0.4	0
729228_1	0.708333333333333	0.666666666666667	0.76	0.6875	0.833333333333333	0.15
729228_2	0.708333333333333	0.666666666666667	0.76	0.6875	0.833333333333333	0.15
435499	0.586206896551724	0.739130434782609	0.947368421052632	0.294117647058824	0.933333333333333	1
6326540	0.954545454545455	0.521739130434783	0.947368421052632	0.888888888888889	0.714285714285714	0.806451612903226
2143569	0.91304347826087	0.931034482758621	0.473684210526316	0.5	0.578947368421053	0.695652173913043
6450958	0.611111111111111	0.380952380952381	0.882352941176471	0.230769230769231	0.0769230769230769	0.6
1189906	0	0	0	0.285714285714286	0	0
5543007	0.631578947368421	0.709677419354839	0.434782608695652	0.210526315789474	0.769230769230769	0.146341463414634
3193314	0.5	0	0	0.333333333333333	0.666666666666667	0.434782608695652
5987257	0.272727272727273	0.105263157894737	0.0625	0.333333333333333	0.111111111111111	0.535714285714286
2220527	0.807692307692308	0.64	0.576923076923077	1	1	0.782608695652174
3099734	0.352941176470588	0.481481481481481	0.476190476190476	0.5	0.666666666666667	0.96
3225120	0.882352941176471	0.588235294117647	0.75	0.5	0.823529411764706	0.727272727272727
2777723	0.44	0.2	0.714285714285714	0.466666666666667	0.526315789473684	1
2119107	0.65	0.6	0.684210526315789	0.666666666666667	0.9	0.25
2575488	0.944444444444444	0.909090909090909	1	0.823529411764706	1	0.5
3680968	0.931034482758621	0.954545454545455	0.684210526315789	0.888888888888889	0.777777777777778	0.466666666666667
3884631	0.714285714285714	0.866666666666667	0.722222222222222	0.363636363636364	0.727272727272727	0.478260869565217
2803071	0.695652173913043	0.75	0.294117647058824	0.470588235294118	1	0.6875
3274769	0.777777777777778	0.666666666666667	0.578947368421053	0.222222222222222	0.666666666666667	0.875
4612382	0.235294117647059	0.416666666666667	0.333333333333333	0.333333333333333	0.133333333333333	0.361111111111111
398455	0.333333333333333	0.105263157894737	0.0588235294117647	0.285714285714286	0.1875	0.576923076923077
2626355	0.172413793103448	0.0555555555555556	0.529411764705882	0.0909090909090909	0.222222222222222	0.181818181818182
3347223	0.92	0.631578947368421	0.869565217391304	0.909090909090909	0.75	0.4
1581694	0.466666666666667	0.3125	0.545454545454545	0.2	0.0714285714285714	0.263157894736842
3566178_1	0.423076923076923	0.607142857142857	0.733333333333333	0.5	0.8125	0.25
3566178_2	0.423076923076923	0.607142857142857	0.733333333333333	0.5	0.8125	0.25
3752700	0.724137931034483	0.407407407407407	0.884615384615385	0.952380952380952	0.5	0.772727272727273
3687305	0.310344827586207	0.76	0.266666666666667	0.666666666666667	0.428571428571429	0.333333333333333
5449042	0.9375	0.96	1	0.941176470588235	0.777777777777778	0.606060606060606
5777101	0.62962962962963	0.318181818181818	0.461538461538462	0.466666666666667	0.363636363636364	0.1
4945473	0.5	0.291666666666667	0.125	0.235294117647059	0.153846153846154	0.176470588235294
2369402	0.222222222222222	0.0357142857142857	0.142857142857143	0.166666666666667	0.294117647058824	0.558823529411765
2440563	0	0.375	0.0588235294117647	0.272727272727273	0.1	0
4646400	0.363636363636364	0.529411764705882	0.269230769230769	0.142857142857143	0	0.227272727272727
4256441	0.0689655172413793	0.357142857142857	0.48	0.0588235294117647	0.222222222222222	0.354838709677419
3760556	0.347826086956522	0.333333333333333	0.277777777777778	0.222222222222222	0.307692307692308	0
