TARA_72	TARA_18	TARA_25	TARA_26	TARA_30	TARA_76
6500794	1	0.222222222222222	0.0526315789473684	0.0625	0	0.272727272727273
1418370_1	0.555555555555556	0	0	0	0	0.3125
1418370_2	0.555555555555556	0	0	0	0	0.3125
5091658_1	1	0.277777777777778	0.277777777777778	0.266666666666667	0.777777777777778	1
5091658_2	1	0.277777777777778	0.277777777777778	0.266666666666667	0.777777777777778	1
5676736	0	0.75	0.818181818181818	0.923076923076923	0.888888888888889	0.466666666666667
3024971	0.3	0.181818181818182	0.9	0.555555555555556	0.538461538461538	1
6449905	1	0.5	0.380952380952381	0.571428571428571	0.263157894736842	1
784073	0	0.666666666666667	0.571428571428571	0.909090909090909	0.692307692307692	0.416666666666667
6595290	0.538461538461538	0.153846153846154	0.105263157894737	0	0.0588235294117647	0.3
4488802	0.0714285714285714	0	0.08	0	0	0
2776849	0.666666666666667	0.125	0	0	0	0.2
2401523	0	0.222222222222222	0.181818181818182	0.714285714285714	0.111111111111111	0
157694	0	0.117647058823529	0.0909090909090909	0.210526315789474	0.111111111111111	0
4549143	0.307692307692308	0.923076923076923	0.695652173913043	0.842105263157895	0.6	0.266666666666667
943461	0	0.333333333333333	0.714285714285714	0.210526315789474	0.2	0
4353310	0.8	0.111111111111111	0.1	0.357142857142857	0	0.466666666666667
5512113	0.357142857142857	1	0.838709677419355	1	0.952380952380952	0.666666666666667
2871726	0.625	0	0.0666666666666667	0.136363636363636	0.0666666666666667	0.411764705882353
5871959	0.384615384615385	0	0.5	0.173913043478261	0.2	0.5
3491798	0.545454545454545	0.727272727272727	0.25	0.2	0.692307692307692	0
3724226	0.916666666666667	0.555555555555556	0.304347826086957	0.1875	0.285714285714286	0.7
4261612	1	0.888888888888889	0.55	0.833333333333333	0.928571428571429	1
6552056	0.8	0.666666666666667	0.476190476190476	0.235294117647059	0.470588235294118	0.9
6469187	1	0.909090909090909	0.35	0.777777777777778	0.615384615384615	0.923076923076923
2907730	0.727272727272727	0.153846153846154	0.285714285714286	0.3125	0.6	0.727272727272727
6120544	0.923076923076923	0.117647058823529	0.647058823529412	0.476190476190476	0.7	0.384615384615385
3475355_1	0.166666666666667	0.571428571428571	0.64	0.615384615384615	0.714285714285714	0.125
3475355_2	0.166666666666667	0.571428571428571	0.64	0.615384615384615	0.714285714285714	0.125
4235357	0	0.111111111111111	0.416666666666667	0.434782608695652	0.647058823529412	0
4168206	0	0.181818181818182	0.333333333333333	0.521739130434783	0.2	0
1150746_1	0.1	0	0	0.44	0.363636363636364	0.0952380952380952
1150746_2	0.1	0	0	0.44	0.363636363636364	0.0952380952380952
