TARA_143	TARA_144	TARA_147	TARA_149	TARA_150	TARA_151	TARA_70
5913076	0	0	0.680851063829787	0	0.0769230769230769	0	0
4586936_1	0.425531914893617	0.142857142857143	0	0.888888888888889	0.5	1	0.0714285714285714
4586936_2	0.425531914893617	0.142857142857143	0	0.888888888888889	0.5	1	0.0714285714285714
1322616	0	0	0.519230769230769	0	0	0	0
311235	1	1	1	1	1	1	1
6330873	1	0.703703703703704	1	1	1	1	1
5498670	0.0952380952380952	0.428571428571429	0.136363636363636	0.9	0.235294117647059	0.476190476190476	0.176470588235294
4501739	0	0	0.28169014084507	0	0	0	0
5918080_1	0.6	0.6	0.976190476190476	0.933333333333333	0.870967741935484	0.730769230769231	1
5918080_2	0.6	0.6	0.976190476190476	0.933333333333333	0.870967741935484	0.730769230769231	1
4910684	0.326530612244898	0	0.206349206349206	0.5	0.0416666666666667	0.111111111111111	0
3485696	0.788461538461538	0.904761904761905	0.863636363636364	0.777777777777778	1	0.80952380952381	0.5
466434	0	0	0.232142857142857	0	0	0.0952380952380952	0.0833333333333333
1294348	0.75	0.736842105263158	0.619047619047619	0.3125	0.666666666666667	0.35	0.75
2220023	0.958333333333333	1	0.743589743589744	0.888888888888889	0.933333333333333	1	1
3159923_1	0.151515151515152	0.142857142857143	0.145161290322581	0.4	0.428571428571429	0.533333333333333	0.333333333333333
3159923_2	0.151515151515152	0.142857142857143	0.145161290322581	0.4	0.428571428571429	0.533333333333333	0.333333333333333
5210415	0.580645161290323	0.4	0.4	0.357142857142857	0.235294117647059	0.739130434782609	0.4
761638	0.620689655172414	0.333333333333333	0.547169811320755	0.333333333333333	0.411764705882353	0.714285714285714	0.8
754687	0.588235294117647	0.208333333333333	0.701492537313433	0.428571428571429	0.689655172413793	0.409090909090909	0.555555555555556
2691967	0.647058823529412	0.666666666666667	0.74468085106383	0.615384615384615	0.75	0.703703703703704	0.444444444444444
4498327	0.642857142857143	0.333333333333333	0.573529411764706	0.733333333333333	0.454545454545455	0.615384615384615	0.538461538461538
2405888	0.571428571428571	0.578947368421053	0.849056603773585	0.733333333333333	0.678571428571429	0.666666666666667	0.5
3712192	0.173913043478261	0.173913043478261	0.255813953488372	0.571428571428571	0.212121212121212	0.0625	0.111111111111111
